Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
NBG Finance PLC,9022,nbg,nbg,NBG Radio Network,75156.0,,,BG Group,32816,99.8,BG Group,45405,99.8,BG (Tokyo),221234,99.8,BG Group (Non-NASDAQ OTC),234662,99.8,BG Group (Frankfurt),277074,99.8,BG Group (XETRA),310297,99.8,NBG Radio Network,75156,99.3,UBS Fnbgeg 18MAR25,141668,99.29,UBS Fnbgse 18MAR25,141669,99.29,Oldenbg Landesbk V,169630,99.29
"NBM US HOLDINGS, INC.",24666,nbm us,nbm,,,,,FNBM Financial,54412,99.4,MNB,56083,79.64,CNB Holdings,71271,79.64,DNB Bank,106137,79.64,HNB Finance,119459,79.64,UNB,127770,79.64,CNB,128842,79.64,CNB Bank,128843,79.64,FNB,129530,79.64,MNB Holdings,130763,79.64
NBT Bank National Association,22650,nbt national association,nbt,NBT,121242.0,,,NBTM New Materials Group 'A',89559,99.52,NBTM New Materials (SSE Connect Equities) Group 'A',213283,99.52,NBT Bancorp,134690,99.46,NBT Bancorp (Berlin),288087,99.46,NBT Bancorp (XETRA),307266,99.46,CNBT Bancorp,71274,99.44,KNBT Bancorp,74163,99.44,KNBT Bancorp (Berlin),301750,99.44,CNBT Bancshares (Berlin),300265,99.41,Cosmax NBT,117954,99.24
NCIG HOLDINGS PTY LTD,3521,ncig pty,ncig,,,,,NCI Inc,207996,99.55,CI Group,46079,99.4,IG Group,48013,99.4,CI Company SA,108653,99.4,CI Holdings,108655,99.4,NC Holdings,112050,99.4,CI Group,117805,99.4,IG Group Holdings,124602,99.4,IG Group Holdings (Non-NASDAQ OTC),246298,99.4,IG Group Holdings (Frankfurt),271181,99.4
NCL CORPORATION LTD.,21928,ncl corporation,ncl,NCL Holding,37371.0,,,HF Sinclair Corporation BDR,149234,99.71,Ironclad Encryption,55425,99.65,NCL Holding,37371,99.54,NCL International Logistics,121245,99.5,Sinclair Broadcast (Berlin),170432,99.48,NCL International Foreign Board Logistics,230317,99.48,Sinclair Pharma,50540,99.47,Sinclair Pharma (Non-NASDAQ OTC),239810,99.47,Sinclair Pharma (Non-NASDAQ OTC),239811,99.47,Sinclair Pharma (Frankfurt),281833,99.47
NCL FINANCE LIMITED,9959,ncl,ncl,NCL Holding,37371.0,,,NC Holdings,112050,99.8,Fancl,106512,99.75,Fancl (Non-NASDAQ OTC),245468,99.75,Fancl (Stuttgart),270128,99.75,Inclam,93646,99.67,Moncler,87654,99.6,Moncler (Mexico),218377,99.6,Moncler (Non-NASDAQ OTC),247343,99.6,Moncler (Frankfurt),272791,99.6,Moncler (Vienna Stock Exchange),272792,99.6
NCR Escrow Corp.,23783,ncr escrow corp.,ncr,NCR,66821.0,,,Syncronys Softcorp,77377,99.59,Finger Lakes Bancrp (Berlin),300922,99.51,Concrete Cred,99843,99.48,Ferro-Concrete,25948,99.47,Suncrest Hotels,30621,99.45,NCR Certificate (Swiss Stock Exchange),179907,99.45,Benford Concrete,45364,99.44,Lincroft Kilgour,48603,99.44,NCR Nigeria,112051,99.44,Bien Hoa Concret,125169,99.44
NE Property Cooperatief U.A.,16398,ne property cooperatief u.a.,ne,NE Chemcat,28653.0,,,Milestone Properties Convertible 0.78,207740,99.62,Newco Bancorp Property Series A,159874,99.61,One Liberty Properties,137727,99.6,One Liberty Properties (Frankfurt),265162,99.6,One Liberty Properties (XETRA),307561,99.6,Property Connect Holdings,3406,99.59,New Frontier Properties,126454,99.59,New Frontier Properties (Johannesburg),225234,99.59,Rhone Cooper Limited Data,21586,99.58,New Hope Corporation,80712,99.58
NEC Finance PLC,9151,nec,nec,NEC,106230.0,NEC (Non-NASDAQ OTC),247450.0,NEC,106230,100.0,NEC (Swiss Stock Exchange),179908,100.0,NEC (SEAQ International),222349,100.0,NEC (BRN),228244,100.0,NEC (London),232537,100.0,NEC (Non-NASDAQ OTC),247450,100.0,NEC (Frankfurt),272924,100.0,NEC (XETRA),313877,100.0,Sonec,113784,99.75,Cineco,6529,99.67
Nederlandse Financierings-Maatschappij voor On,16205,nederlandse financierings maatschappij voor on,nederlandse,Nederlandse Beleggingsmaatschappij,140964.0,,,Nederlandse Beleggingsmaatschappij,140964,99.72,Nederlandse Financiering Ontwikkelingsladen,49236,99.65,Nederlandse Credietbank NV,20424,99.53,NV Nederlandse Gasunie,20662,99.47,NV Bank Nederlandse Geme Enten,20661,99.45,N V Koninkluke Nederlandse Sponsored ADR,146022,99.42,Land Securities Group PLC,48475,99.16,Land,111227,99.16,Land Securities Group,124533,99.16,Land Securities (VIRT-X),232374,99.16
Nederlandse Waterschapsbank N.V.,16268,nederlandse waterschapsbank n.v.,nederlandse,Nederlandse Beleggingsmaatschappij,140964.0,,,Nederlandse Credietbank NV,20424,99.69,Nederlandse Beleggingsmaatschappij,140964,99.58,NV Nederlandse Gasunie,20662,99.56,NV Bank Nederlandse Geme Enten,20661,99.53,Nederlandse Financiering Ontwikkelingsladen,49236,99.48,N V Koninkluke Nederlandse Sponsored ADR,146022,99.44,Land Securities Group PLC,48475,99.22,Land,111227,99.22,Land Securities Group,124533,99.22,Land Securities (VIRT-X),232374,99.22
