Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
GPB AEROFINANS OOO,17286,gpb aerofinans ooo,gpb,,,,,Sirius International Inrgp,61307,79.47,Cinese Intgp Holdings,99753,79.47,Jinhai Intgp Holdings,101758,79.47,Sirius International Inrgp (Frankfurt),281860,79.47,Shenzhou Intgp (Temp),170378,79.45,Desun Real Estate Investment SSGP,100052,79.45,NGP,20512,79.39,DGP Securities,25547,79.39,BGP,41442,79.39,VGP,44371,79.39
GPB EUROBOND FINANCE PUBLIC LIMITED COMPANY,10953,gpb eurobond public,gpb,,,,,Shenzhou Intgp (Temp),170378,79.44,Desun Real Estate Investment SSGP,100052,79.44,Sirius International Inrgp,61307,79.39,Cinese Intgp Holdings,99753,79.39,Jinhai Intgp Holdings,101758,79.39,Teamway Intgp Holdings,105145,79.39,Teamway Intgp Holdings (Temp),170814,79.39,Teamway Intgp Holdings (Temp),170815,79.39,Sirius International Inrgp (Frankfurt),281860,79.39,NGP,20512,79.38000000000001
GPB-PROYEKT OOO,17292,gpb proyekt ooo,gpb,,,,,Desun Real Estate Investment SSGP,100052,79.47,NGP,20512,79.42,DGP Securities,25547,79.42,BGP,41442,79.42,VGP,44371,79.42,Group ZGP,83439,79.42,VGP,90494,79.42,NGP (Risp),169521,79.42,VGP (WI) (Prague),216314,79.42,VGP (Non-NASDAQ OTC),249703,79.42
GPN Capital S.A.,15245,gpn capital,gpn,,,,,Proingpneumatika,38392,99.44,NGP,20512,79.49000000000001,DGP Securities,25547,79.49000000000001,BGP,41442,79.49000000000001,VGP,44371,79.49000000000001,Group ZGP,83439,79.49000000000001,VGP,90494,79.49000000000001,NGP (Risp),169521,79.49000000000001,VGP (WI) (Prague),216314,79.49000000000001,VGP (Non-NASDAQ OTC),249703,79.49000000000001
GRACECHURCH CARD PROGRAMME FUNDING PLC,9469,gracechurch card programme funding,gracechurch,City and Gracechurch,46108.0,,,City and Gracechurch Conversion,182631,99.52,City and Gracechurch,46108,99.41,Church (Charles Group 'A'),46075,99.3,Grace,26362,99.26,Racec Group,38510,99.26,CEC Group,1033,99.16,RAC,49978,99.16,CEC International Holdings,99397,99.16,URC,114704,99.16,CEC Group (Berlin),285100,99.16
GRACECHURCH MORTGAGE FINANCING PLC,9322,gracechurch mortgage financing,gracechurch,City and Gracechurch,46108.0,,,City and Gracechurch Conversion,182631,99.52,City and Gracechurch,46108,99.44,Church (Charles Group 'A'),46075,99.33,Grace,26362,99.29,Racec Group,38510,99.29,CEC Group,1033,99.18,RAC,49978,99.18,CEC International Holdings,99397,99.18,URC,114704,99.18,CEC Group (Berlin),285100,99.18
Grand Renewable Solar LP,5359,grand renewable solar lp,grand,Grand,1987.0,Grand Peak Capital (Non-NASDAQ OTC),245933.0,Grand Central Silver (Berlin),301197,99.64,Grand Resort International,73124,99.61,Grand Canal Land,119159,99.6,Grand Korea Leisure,119163,99.6,Grand Real Estate Projects,26373,99.6,Grand Central Silver Mines,73119,99.6,Grand Real Estate Projects (DFM),232158,99.6,Grande Cache Coal,8414,99.59,Grande Cache Coal (Non-NASDAQ OTC),236795,99.59,Grande Cache Coal (Frankfurt),279087,99.59
Grande Dixence SA,5575,grande dixence,grande,Casa Grande,108507.0,Cerro Grande Mining (Non-NASDAQ OTC),244542.0,Grandex Resources,8415,99.65,Grande Paroisse,18103,99.62,Grandeza Resources (XETRA),312308,99.62,Grande Maison Blanc,18102,99.61,Grande Holdings (Berlin),286681,99.6,Grandeur Products,26374,99.58,Grande Cache Coal,8414,99.58,Grande Cache Coal (Non-NASDAQ OTC),236795,99.58,Grande Cache Coal (Frankfurt),279087,99.58,Grande Cache Coal (XETRA),312307,99.58
GRANITE MASTER ISSUER PLC,9239,granite master issuer,granite,Granite,26375.0,Granite Oil (Non-NASDAQ OTC),236797.0,Granite Tourism,8423,99.67,Granite Real Estate Investment Trust Units,212528,99.65,Granite Building Materials,42324,99.64,Granite Bancshares,54792,99.62,Granite State Bank California,73130,99.62,Granite State Bankshares,73131,99.62,Granite State Bankshares (Berlin),301202,99.62,ARO Granite Industries,98692,99.6,Granite Real Estate Investment (New York),134299,99.6,Granite Real Estate Investment (Frankfurt),263509,99.6
"GRANVIA, a.s.",18018,granvia a.s.,granvia,,,,,Anvia Holdings,128101,99.59,ANV Security Group,52306,99.4,Via Holdings,114753,99.4,IA,119645,99.29,RA International Group,126784,99.29,V Group,132515,99.15,Anevia,14590,90.65,Anevia (Frankfurt),276633,90.65,Gravitas International (Berlin),301204,85.84,Gravita India,100929,85.78
"GRAY ESCROW II, INC.",25179,gray escrow ii,gray,Vetco Gray,69138.0,,,Gray Creek Mining,73136,99.65,Milgray Electronics,74873,99.61,Gray Security Services,35001,99.59,Grays Leasing,109974,99.59,Gray Peaks,54798,99.58,Grayd Resource,8431,99.57000000000001,Grayhound Electronics,73137,99.57000000000001,Grayd Resource (Frankfurt),279092,99.57000000000001,Grayd Resource (XETRA),312316,99.57000000000001,Grayscale Filecoin,129799,99.56
