Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
TRONOX FINANCE LLC,23449,INA,65640,90,"[('INA', 90), ('NC&', 90), ('Tronox', 90), ('ONO Finance', 88), ('China Finance Holding Company', 86), ('Ding Sheng XIN Finance', 86), ('North Ryde Community Finance', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86)]"
The Louisiana Land and Exploration Company LLC,23450,Louisiana Land and Exploration,66192,95,"[('Louisiana Land and Exploration', 95), ('Trust Company', 90), ('Abilene Oil and Gas', 86), ('Adsteam and Marine', 86), ('Aeyna Life and Casualty', 86), ('Alhamra Hotel and Resorts', 86), ('Ambassador Oil and Gas', 86), ('Angus and Coote Holdings', 86), ('APEX Weaving and Finishing', 86), ('Argo Exploration', 86)]"
"Sabine Pass Liquefaction, LLC",23451,Sabine Pass Liquefaction LLC,76613,100,"[('Sabine Pass Liquefaction LLC', 100), ('Ion', 90), ('Action', 90), ('Sabine', 90), ('Ion', 90), ('Action', 90), ('Acti', 90), ('Fact', 90), ('CTI', 90), ('Sabine', 90)]"
LADDER CAPITAL FINANCE HOLDINGS LLLP,23453,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Capital Finance Holdings', 90), ('CE Holdings', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('Acmex Holdings', 86)]"
"BANCO DE CREDITO E INVERSIONES, S.A.",23455,Banco de Credito E Inversion,88032,97,"[('Banco de Credito E Inversion', 97), ('Credito', 90), ('Security Banc', 90), ('Banco de Credito', 90), ('Iones', 90), ('Inversiones SA', 90), ('Banco CMF SA', 86), ('Banco do Brasil SA', 86), ('Banco Solidario', 86), ('BCR Banco On Int', 86)]"
VPI Escrow Corp,23459,VPI,51515,90,"[('VPI', 90), ('CR Capital', 90), ('VP', 90), ('W-W Capital', 86), ('R R Securities', 86), ('Escrow Agent Japan', 86), ('Crown', 80), ('Crown', 80), ('Crown', 80), ('Vpgi', 74)]"
Emerald Oil Inc,23460,Emerald Oil,54011,100,"[('Emerald Oil', 100), ('ALD', 90), ('ALD', 90), ('Emera', 90), ('Emerald Oil Industires', 90), ('ALD', 90), ('Capital Oil', 90), ('Mera', 90), ('Emerald Oil (Frankfurt)', 90), ('Abilene Oil and Gas', 86)]"
"SUMMIT MIDSTREAM PARTNERS, LP",23463,Summit Midstream Partners,138413,95,"[('Summit Midstream Partners', 95), ('Summit Securities Incorporated', 90), ('Summit Securities Incorporated', 90), ('Artner', 90), ('Capital Partners', 90), ('Stream', 90), ('Summit Securities Incorporated', 90), ('Summit Midstream (Frankfurt) Partners', 89), ('BP Midstream Partners', 87), ('Contango Capital Partners', 86)]"
Comverse Inc,23465,MVE,66728,90,"[('MVE', 90), ('OM', 90), ('Capital M', 90), ('Comverse Technology', 90), ('MVE', 90), ('OMV', 90), ('RS', 90), ('Comverse Technology Warrants 12/91 Expired 09/11/92', 90), ('Comverse Technology (Frankfurt)', 90), ('Comverse Technology (EASDAQ)', 90)]"
Regulus Therapeutics Inc,23467,Regulus Therapeutics,138052,100,"[('Regulus Therapeutics', 100), ('ICS', 90), ('ICS', 90), ('UTI', 90), ('Utics', 90), ('Hera', 90), ('S&T Corporation', 90), ('UTI', 90), ('Q Therapeutics Inc', 87), ('E-Therapeutics', 87)]"
OvaScience Inc,23470,ASC Trust,304,90,"[('ASC Trust', 90), ('SCI', 90), ('IE', 90), ('SCI', 90), ('NC&', 90), ('SCI', 90), ('AB Science', 82), ('Cassava Sciences', 81), ('Cassava Sciences (Mexico)', 81), ('Cassava Sciences (Pet)', 81)]"
"Orange Savings Bank, ssb",23474,Orange,87437,90,"[('Orange', 90), ('Security Bank', 90), ('Orange', 90), ('Security Bank', 90), ('Security Bank', 90), ('Savin', 90), ('Security Bank', 90), ('Security Bank', 90), ('K&S', 90), ('Security Bank', 90)]"
"CVR Refining, LLC",23478,CVR Refining,285595,100,"[('CVR Refining', 100), ('CVR Refining', 100), ('Re Capital', 90), ('Re Capital', 90), ('R R Securities', 90), ('Golden West Refining', 86), ('Alexandria National Refining and Petrochemicals', 86), (""Sinopec Zhenhai Refining 'H'"", 86), ('Enviropur Waste Refining Technology', 86), ('United Refining Energy Units', 86)]"
"CEQUEL COMMUNICATIONS ESCROW I, LLC",23480,Capital Communication,15640,90,"[('Capital Communication', 90), ('Unica', 90), ('Munic', 90), ('I D C', 86), ('Jelen I Staklorad DD', 86), ('Macquarie Communications Infrastructure Group', 86), ('PPC Communications', 86), ('A L I Technologies', 86), (""Alliance Atlantis Communications 'B' Non Voting Shares No Par Value"", 86), ('C I L', 86)]"
"OLD PLANK TRAIL COMMUNITY BANK, NATIONAL ASSOC",23481,National,222336,90,"[('National', 90), ('National', 90), ('National', 90), ('Community Bank', 90), ('Community Capital', 90), ('Community Bank', 90), ('National', 90), ('Unity Bank', 90), ('National', 90), ('Adelaide Bank', 86)]"
