Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"Isis Pharmaceuticals, Inc.",20187,Isis Pharmaceuticals (XETRA),306599,95,"[('Isis Pharmaceuticals (XETRA)', 95), ('Irish Pharmaceuticals', 93), ('Ionis Pharmaceuticals', 93), ('OSI Pharmaceuticals', 92), ('SMS Pharmaceuticals', 92), ('Ical', 90), ('Isis', 90), ('EGIS Pharmaceuticals', 90), ('ICA AB', 90), ('IS Pharma', 90)]"
"J. CREW GROUP, INC.",20192,J Crew Group,60300,96,"[('J Crew Group', 96), ('J Crew Group (XETRA)', 95), ('Group', 90), ('Group', 90), ('Up', 90), ('Group', 90), ('Re Capital', 90), ('Re Capital', 90), ('CR Capital', 90), ('CRE', 90)]"
"JAKKS Pacific, Inc.",20194,Jakks Pacific,137115,100,"[('Jakks Pacific', 100), ('Pacific', 90), ('IC', 90), ('Pacific', 90), ('IC', 90), ('PA', 90), ('Jakks Pacific (Berlin)', 90), ('American Pacific Borates', 86), ('Asia Pacific Digital', 86), ('Asia Pacific Special', 86)]"
"Jazz Pharmaceuticals, Inc.",20198,Jazz Pharmaceuticals,149512,100,"[('Jazz Pharmaceuticals', 100), ('Jazz Pharmaceuticals', 100), ('Jazz Pharmaceyticals Inc', 95), ('Jazz (Mexico) Pharmaceuticals', 95), ('Jazz (BRN) Pharmaceuticals', 95), ('Jazz Pharmaceuticals (XETRA)', 95), ('Ical', 90), ('ICA AB', 90), ('UTI', 90), ('ALS', 90)]"
KKR FINANCIAL HOLDINGS LLC,20203,KKR Financial Holdings,74156,100,"[('KKR Financial Holdings', 100), ('KKR Financial Holdings', 100), ('Capital Financial Holdings', 95), ('KKR Financial Holdings (XETRA)', 95), ('Financial Trust Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('INA', 90)]"
Kansas City Life Insurance Company,20206,Kansas City Life Insurance,130339,95,"[('Kansas City Life Insurance', 95), ('Trust Company', 90), ('SBI Life Insurance Company', 87), ('Bakixanov Company', 86), ('Capital City Property', 86), ('City Development REIT', 86), ('City Pacific', 86), ('Colonial Mutual Life', 86), ('Company On', 86), ('Contax Holding Company', 86)]"
"Kennedy-Wilson, Inc.",20209,Kennedy-Wilson New,55533,95,"[('Kennedy-Wilson New', 95), ('Kennedy Capital', 90), ('Wilson', 90), ('LS', 90), ('DY', 90), ('WI', 90), ('Kennedy-Wilson Holdings', 90), ('NN', 90), ('Kennedy-Wilson Holdings Warrants 14/11/14', 90), ('Kennedy Wilson Holdings (Frankfurt)', 90)]"
Kensey Nash Corporation,20210,Kensey Nash,60354,100,"[('Kensey Nash', 100), ('NSE', 90), ('NS', 90), ('Kensey Nash (Berlin)', 90), ('Kensey Nash (XETRA)', 90), ('Harvey Nash Group', 86), ('Harvey Nash Group (Non-NASDAQ OTC)', 86), ('Harvey Nash Group (Non-NASDAQ OTC)', 86), ('Nash Finch (Berlin)', 86), ('Nash Finch (XETRA)', 86)]"
LTX-Credence Corporation,20222,Re Capital,67648,90,"[('Re Capital', 90), ('Re Capital', 90), ('CR Capital', 90), ('CRE', 90), ('Eden', 90), ('NC&', 90), ('Red Capital', 90), ('LTX-Credence (XETRA)', 90), ('D&D', 86), ('Credence Sound and Vision', 86)]"
"The Laclede Group, Inc.",20224,Group,54856,90,"[('Group', 90), ('Group', 90), ('Group', 90), ('Lac', 90), ('A P Group Taken Over 25/10/92', 86), ('Ale Property Group Stapled Units', 86), ('APN European Retail Property Group', 86), ('ASG Group', 86), ('Astro Japan Property Group', 86), ('Australia New Agribusiness and Chemical Group', 86)]"
"INFOR (US), INC.",20230,Gregem Bond US Dollar Rise Cap,2003,86,"[('Gregem Bond US Dollar Rise Cap', 86), ('Infor Acquisition Class A Restricted Voting Shares', 86), ('Infor Business Solutions (XETRA)', 86), ('Infor Business Solutions', 86), ('LG Infor and Comm', 86), ('R R Securities', 86), ('F&F', 86), ('Productive Business Solution US Dollar', 86), ('US Dollar Partners', 86), ('Sprott Physical (Toronto) Silver Trust US Dollar', 86)]"
"Commerce Holdings, Inc.",20232,Bank of Commerce Holdings,59173,95,"[('Bank of Commerce Holdings', 95), ('Commerce One Holdings', 95), ('Wecommerce Holdings', 94), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), (""Shanghai Ganglian E-Commerce Holdings 'A'"", 90), ('CE Holdings', 90), ('RCE Capital', 90)]"
The Lubrizol Corporation,20241,Lubrizol,60470,90,"[('Lubrizol', 90), ('Investment Company of the West', 86), ('Over the Wire Holdings', 86), ('The Bahraini Saudi Bank', 86), ('The Village Building Company Limited', 86), ('Base of the Bridge Technology', 86), ('Bilo Over the Counter', 86), ('Dalmacija Cement Over the Counter', 86), ('Expandia Fond Over the Counter', 86), ('GMN the Gospel Music Network', 86)]"
MICROFLUIDICS INTERNATIONAL CORPORATION,20249,Microfluidics International,60592,100,"[('Microfluidics International', 100), ('Microfluidics International (Frankfurt)', 95), ('Microfluidics International (XETRA)', 95), ('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('Fluid', 90), ('National', 90), ('Tern', 90)]"
"The Manitowoc Company, Inc.",20259,Trust Company,4284,90,"[('Trust Company', 90), ('Man AG', 90), ('Man AG', 90), ('MPA', 90), ('E&M', 90), ('Mani', 90), ('Tow', 90), ('E&M', 90), ('ANI', 90), ('Manitowoc', 90)]"
The McClatchy Company,20271,Trust Company,4284,90,"[('Trust Company', 90), ('MPA', 90), ('E&M', 90), ('E&M', 90), ('Lat', 90), ('Latch', 90), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86), ('Bulgarian Telecommunications Company', 86)]"
"Merrill Lynch & Co., Inc.",20285,Merill Lynch,197963,96,"[('Merill Lynch', 96), ('Merrill Lynch MSCI', 95), ('Merrill Lynch Capital Stock', 95), ('Merrill Lynch and Company Canada', 90), ('Merrill Lynch Jpan Enhanced N Performance', 90), ('Merrill Lynch Financial Times Stock Exchange 100 Growth and Income', 90), (""Merrill Lynch Bank and Trust Callable Market Standard and Poor's 500 Index"", 90), ('Merrill Lynch and Company Inc', 90), (""Merrill Lynch and Company Standard and Poor's 500 Market Index"", 90), ('Merrill Lynch Medium Term NT E Series C S and P500 Market Index', 90)]"
"MetroPCS Communications, Inc.",20288,Entropic Communications,59826,91,"[('Entropic Communications', 91), ('Ion', 90), ('Capital Communication', 90), ('NIC', 90), ('ICA AB', 90), ('NIC', 90), ('Unica', 90), ('ATI', 90), ('PCS', 90), ('Ion', 90)]"
"Micromet, Inc.",20291,Micromet,207711,100,"[('Micromet', 100), ('Micromet', 100), ('IC', 90), ('OM', 90), ('Capital M', 90), ('Micro', 90), ('CR Capital', 90), ('IC', 90), ('Micromet (Frankfurt)', 90), ('Micromet (XETRA)', 90)]"
"Monogram Biosciences, Inc.",20303,Monogram Biosciences,207817,100,"[('Monogram Biosciences', 100), ('Monogram Biosciences', 100), ('Monogram Biosciences (XETRA)', 95), ('SCI', 90), ('Monogram', 90), ('AB Science', 90), ('SCI', 90), ('SCI', 90), ('Monogram Biosciences (Frankfurt)', 90), (""Shenzhen Chipscreen Biosciences 'A'"", 86)]"
THE NATURE'S BOUNTY CO.,20315,Gibson's,1895,86,"[(""Gibson's"", 86), ('Investment Company of the West', 86), (""Johnson's Well Rights Applications"", 86), ('Mcleod M S', 86), ('Programni Produkti and S-MI Adsofia', 86), ('A/S Dadeko', 86), ('Base of the Bridge Technology', 86), (""BG Advantage Standard and Poor's / TSX Income Trust Index Fund"", 86), ('Bloom U S Income and Growth A', 86), (""C S D Securities 'A'"", 86)]"
"NCI Building Systems, Inc.",20316,NCI Building Systems (XETRA),307269,95,"[('NCI Building Systems (XETRA)', 95), ('EMS', 90), ('TEM', 90), ('LDI Corporation', 90), ('PLC Systems', 90), ('PLC Systems', 90), ('UIL', 90), ('Stem', 90), ('PLC Systems', 90), ('PLC Systems', 90)]"
"NATIONAL ENERGY GROUP, INC.",20324,National Energy Group,56206,100,"[('National Energy Group', 100), ('National Energy Group (XETRA)', 95), ('Ion', 90), ('NAL Energy', 90), ('National', 90), ('Energy', 90), ('Group', 90), ('National', 90), ('Group', 90), ('ERG', 90)]"
"NeighborCare, Inc.",20335,Neighborcare,208009,100,"[('Neighborcare', 100), ('EIG', 90), ('AR', 90), ('Car', 90), ('Bor', 90), ('CA', 90), ('Re Capital', 90), ('Re Capital', 90), ('Bor', 90), ('Neighborcare Convertible Preferred 6%', 90)]"
"NeoStem, Inc.",20339,Neosem,121264,92,"[('Neosem', 92), ('TEM', 90), ('Capital M', 90), ('OS', 90), ('EOS', 90), ('Stem', 90), ('Neostem Units', 90), ('Neostem Warrants Expired 07/16/2012', 90), ('T T', 86), ('Neste', 83)]"
"Navidea Biopharmaceuticals, Inc",20341,Navidea Biopharmaceuticals,137582,100,"[('Navidea Biopharmaceuticals', 100), ('Navidea Biopharmaceuticals (Berlin)', 95), ('Ical', 90), ('Nventa Biopharmaceuticals', 90), ('Nventa Biopharmaceuticals', 90), ('Alder Biopharmaceuticals', 88), ('SK Biopharmaceuticals', 87), ('Aida Pharmaceuticals', 87), (""Staidson (Beijing) Biopharmaceuticals 'A'"", 86), ('XTL Biopharmaceuticals', 86)]"
Netlogic Microsystems Inc,20345,Netlogic Microsystems,60720,100,"[('Netlogic Microsystems', 100), ('Netlogic (XETRA) Microsystems', 95), ('EMS', 90), ('TLO Capital', 90), ('Cros', 90), ('Cros', 90), ('TEM', 90), ('Micro', 90), ('PLC Systems', 90), ('PLC Systems', 90)]"
