Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"American Premier Underwriters, Inc.",21152,Remi Securities,29638,90,"[('Remi Securities', 90), ('Mier', 90), ('American Capital', 90), ('American Capital', 90), ('American Capital', 90), ('American Capital', 90), ('Writer Corporation', 90), ('Premier', 90), ('Premier', 90), (""American Plast 'B'"", 86)]"
"PLY GEM INDUSTRIES, INC.",21153,Ply-Gem Industries,67374,100,"[('Ply-Gem Industries', 100), ('Capital Industries', 90), ('Capital Industries', 90), ('UST', 90), ('Capital Industries', 90), ('UST', 90), ('Dust', 90), ('Y&G', 90), ('UST', 90), ('Associated Industrial Industries Suspended 18/09/91', 86)]"
Pogo Producing Company LLC,21154,Trust Company,4284,90,"[('Trust Company', 90), ('CIN', 90), ('Duc', 90), ('MPA', 90), ('Pogo Producing', 90), ('UCI', 90), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86), ('Bulgarian Telecommunications Company', 86)]"
"Tom Brown, Inc.",21155,Tom Brown,201223,100,"[('Tom Brown', 100), ('Tom Brown', 100), ('Tom Tom', 95), ('OM', 90), ('Tom Brown (Berlin)', 90), ('Babcock and Brown', 86), ('Babcock and Brown Environmental Investments', 86), ('Tom Tailor Holding (XETRA)', 86), ('Brown Thomas Group', 86), ('Burr Brown (India)', 86)]"
The Quaker Oats Company,21157,Trust Company,4284,90,"[('Trust Company', 90), ('MPA', 90), ('ATS', 90), ('Quaker Oats', 90), ('Aker', 90), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86), ('Bulgarian Telecommunications Company', 86), ('Company On', 86)]"
New England Mutual Life Insurance Company,21158,Trust Company,4284,90,"[('Trust Company', 90), ('Mutual', 90), ('Aeyna Life and Casualty', 86), ('Arthur Yates and Company', 86), ('Bakixanov Company', 86), ('Beida New Energy', 86), ('Burns Philp and Company', 86), ('Colonial Mutual Life', 86), ('Company On', 86), ('Contax Holding Company', 86)]"
New Jersey Natural Gas Company,21159,Trust Company,4284,90,"[('Trust Company', 90), ('Securities Trust Jersey', 90), ('Trust New Jersey', 90), ('AS Company', 90), ('Abilene Oil and Gas', 86), ('Apollo Gas', 86), ('Aurora Oil and Gas', 86), ('Australia New Agribusiness and Chemical Group', 86), ('Australian Gas Light', 86), ('Bakixanov Company', 86)]"
North Shore Gas Company,21160,North,28907,90,"[('North', 90), ('Trust Company', 90), ('North', 90), ('MPA', 90), ('AS Company', 90), ('Antipodes Global Investment Company', 86), ('Apollo Gas', 86), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86), ('Bulgarian Telecommunications Company', 86)]"
Calpine Cogeneration Corporation,21161,Ion,73918,90,"[('Ion', 90), ('Genera', 90), ('Calp', 90), ('Gener', 90), ('Alpin', 90), ('Nera', 90), ('Cogeneration', 90), ('Calpine', 90), ('ATI', 90), ('Ion', 90)]"
Covanta Energy Corporation,21162,Covanta Energy,71569,100,"[('Covanta Energy', 100), ('Energy', 90), ('ERG', 90), ('ANT', 90), ('Anta', 90), ('Energy', 90), ('Energy', 90), ('ERG', 90), ('ERG', 90), ('Ta', 90)]"
PNPP II Funding  Corporation,21163,FI Imobiliario Tourmalet II Sen B,1712,86,"[('FI Imobiliario Tourmalet II Sen B', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('A&E Capital Funding Single Voting', 86), ('Canadian Resources Income Trust II Unit', 86), ('Connor Clark and Lunn Conservative Income Fund II Units', 86), ('Connor Clark and Lunn Global Financials Fund II', 86), ('Energy Split II Capital Yield Shares', 86), ('Excel Latin America Bond Fund II', 86), ('Front Street Performance Fund II Units', 86), ('Front Street MLP Income Fund II', 86)]"
"PANHANDLE EASTERN PIPE LINE COMPANY, LP",21164,Panhandle Eastern Pipeline Company,67201,94,"[('Panhandle Eastern Pipeline Company', 94), ('Trust Company', 90), ('Eastern', 90), ('Arthur Yates and Company', 86), ('Bakixanov Company', 86), ('Blue Line Cruises', 86), ('Brick and Pipe', 86), ('Burns Philp and Company', 86), ('Company On', 86), ('Contax Holding Company', 86)]"
"CATALENT PHARMA SOLUTIONS, INC.",21165,Alent,44785,90,"[('Alent', 90), ('Atal', 90), ('Catalent', 90), ('Brazil Pharma On', 86), ('Mayne Pharma', 86), ('724 Solutions', 86), ('Arura Pharma', 86), ('Biochem Pharma', 86), ('Biophage Pharma', 86), ('CO2 Solutions', 86)]"
SIX FLAGS THEME PARKS INC.,21166,Ark,32366,90,"[('Ark', 90), ('Six Flags', 90), ('S&T Corporation', 90), ('AGS', 90), ('Capital Park', 90), ('Capital Park', 90), ('RKS AB', 90), ('Gateway Lifestyle Residential Parks', 86), ('Rei Six Ten Retail (National India)', 86), (""Six 'B'"", 86)]"
"SEMCO Energy, Inc.",21167,Semco Energy,68063,100,"[('Semco Energy', 100), ('Emco', 90), ('MCO Capital', 90), ('O E', 90), ('Energy', 90), ('ERG', 90), ('EMC', 90), ('Energy', 90), ('EMC', 90), ('Energy', 90)]"
The Southern Connecticut Gas Company,21168,Trust Company,4284,90,"[('Trust Company', 90), ('Southern', 90), ('AS Company', 90), ('Southern', 90), ('Abilene Oil and Gas', 86), ('Ambassador Oil and Gas', 86), ('Apollo Gas', 86), ('Arthur Yates and Company', 86), ('Aurora Oil and Gas', 86), ('Australian Gas Light', 86)]"
Southern Electric Generating Company,21169,Southern Electric,50670,90,"[('Southern Electric', 90), ('Trust Company', 90), ('Genera', 90), ('Gener', 90), ('Southern', 90), ('Southern Electric', 90), ('Southern', 90), ('Arthur Yates and Company', 86), ('Bakixanov Company', 86), ('Burns Philp and Company', 86)]"
RGS (Aegco) Funding Corp,21170,AEG,14213,90,"[('AEG', 90), ('Egco', 90), ('Ask Funding', 86), ('BBVA Capital Funding', 86), ('D&D', 86), ('G&R', 86), ('Muni Funding Company of America 144A', 86), ('United Development Funding IV Common Shares of Beneficial Interest', 86), ('United Development Funding III Unit', 86), ('Asta Funding', 86)]"
R. J. REYNOLDS TOBACCO COMPANY,21171,Trust Company,4284,90,"[('Trust Company', 90), ('Reynolds', 90), ('Toba', 90), ('A R C Industries', 86), ('Alpha Tobacco', 86), ('Bakixanov Company', 86), ('Boag J and Son', 86), ('Company On', 86), ('Cudgen R Z', 86), ('D J Properties', 86)]"
The Toledo Edison Company,21172,Trust Company,4284,90,"[('Trust Company', 90), ('Ledo', 90), ('Edison', 90), ('Edison', 90), ('Edison', 90), ('Toledo Edison', 90), ('Company On', 86), ('Prudential Investment Company of Australia', 86), ('Roc Oil Company', 86), ('Sigma Company', 86)]"
Tucson Electric Power Company,21173,Trust Company,4284,90,"[('Trust Company', 90), ('Capital Power', 90), ('Capital Power', 90), ('Capital Power', 90), ('Tucson Electric Power Company Warrants EXP 12/15/2002', 90), ('Capital Power', 90), ('Southern Electric Power Company', 87), ('Bakixanov Company', 86), ('Byte Power Group', 86), ('Company On', 86)]"
"Turner Broadcasting System, Inc.",21174,Turner Broadcasting Systems,201393,98,"[('Turner Broadcasting Systems', 98), ('Asting', 90), ('Turner', 90), (""Turner Broadcasting 'B'"", 90), ('Cast', 90), ('Asti', 90), ('Stem', 90), ('CCW System', 86), ('Toronto Communications and Media Broadcasting', 86), ('American Depository Share System (XETRA)', 86)]"
Unilever Capital Corporation,21175,Unilever,171068,100,"[('Unilever', 100), ('Unilever', 100), ('Unilever', 100), ('Unilever', 100), ('Elais-Unilever', 90), ('Ever', 90), ('Nile', 90), ('Unilever Tea Kenya', 90), ('Unilever Pakistan', 90), ('Unilever Consumer Care', 90)]"
"Duke Energy Kentucky, Inc.",21176,Kentucky Energy,55539,95,"[('Kentucky Energy', 95), ('ENT', 90), ('Energy', 90), ('ERG', 90), ('Energy', 90), ('Energy', 90), ('ERG', 90), ('ERG', 90), ('Duke Energy', 90), ('Duke Energy', 90)]"
"US Airways, Inc.",21177,Airways,69742,95,"[('Airways', 95), ('RW Capital', 90), ('AI', 90), ('WA', 90), ('Gregem Bond US Dollar Rise Cap', 86), ('Atlantic Airways', 86), ('Prospectors Airways Suspended 13/03/92', 86), ('Axis Airways Group', 86), ('Kuwait National Airways', 86), ('Tiger Airways Holdings', 86)]"
Smurfit-Stone Container Corporation,21178,Smurfit-Stone Container,76959,100,"[('Smurfit-Stone Container', 100), ('Smurfit-Stone Container', 100), ('Smurfit-Stone Container Company WI', 95), ('Smurfit Stone Container (Ireland)', 95), ('Smurfit-Stone Container (Berlin)', 95), ('Smurfit-Stone (EASDAQ) Container', 95), ('Smurfit-Stone Container (Berlin)', 95), ('One', 90), ('FIT', 90), ('SMU', 90)]"
