Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Resolute Energy Corp,19222,Resolute Energy,61141,100,"[('Resolute Energy', 100), ('Resolute Energy', 100), ('Resolute Energy (XETRA)', 95), ('Resolute Energy (XETRA)', 95), ('Resolute', 90), ('Energy', 90), ('ERG', 90), ('Energy', 90), ('Re Capital', 90), ('Re Capital', 90)]"
Hatteras Financial Corp,19225,Hatteras Financial,60105,100,"[('Hatteras Financial', 100), ('Hatteras Financial (XETRA)', 95), ('Financial Trust Corporation', 90), ('RAS', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('INA', 90), ('Financial Trust Corporation', 90), ('CIA', 90), ('Financial Trust Corporation', 90)]"
"Media General, Inc.",19231,Media General,60541,100,"[('Media General', 100), ('Security and General Media', 95), ('General Media Incorporated', 95), ('Genera', 90), ('Gener', 90), ('Media Capital', 90), ('General', 90), ('Nera', 90), ('Media Capital', 90), ('Media Capital', 90)]"
Priceline.com Inc,19234,El Corporation,1533,90,"[('El Corporation', 90), ('Cel', 90), ('Line', 90), ('IC', 90), ('OM', 90), ('Cel', 90), ('IC', 90), ('Priceline Com (EASDAQ)', 90), ('FDO International Petroleum Com CI', 86), ('Onthehouse Com AU Pty Limited', 86)]"
Ocwen Financial Corporation,19237,Ocwen Financial,137697,100,"[('Ocwen Financial', 100), ('Ocwen Financial (XETRA)', 95), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('INA', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('NC&', 90), ('Financial Trust Corporation', 90)]"
"Lexicon Pharmaceuticals, Inc.",19239,Lexicon Pharmaceuticals,137288,100,"[('Lexicon Pharmaceuticals', 100), ('Alexion Pharmaceuticals', 96), ('Lexicon Pharmaceuticals (Berlin)', 95), ('Lexicon Pharmaceuticals (XETRA)', 95), ('Beximco Pharmaceuticals', 91), ('Lincoln Pharmaceuticals', 91), ('Ical', 90), ('ICO', 90), ('UTI', 90), ('ALS', 90)]"
Advaxis Inc,19244,Advaxis,260959,100,"[('Advaxis', 100), ('Advaxis', 100), ('X', 90), ('Axis', 90), ('Axis', 90), ('Capital A', 90), ('Axis', 90), ('Advaxis Warrants', 90), ('Axis', 90), ('Advadis', 86)]"
"Portfolio Recovery Associates, Inc.",19256,AG Associates,69709,90,"[('AG Associates', 90), ('Recovery', 90), ('Port', 90), ('Folio', 90), ('Consolidated Inland Recovery Suspended 13/03/92', 86), ('Gluskin Sheff Associates Subordinate Voting Shares', 86), ('Ravenhead Recovery', 86), ('Sandoil Recovery', 86), ('Eco Recovery', 86), ('GSC Portfolio', 86)]"
Halcn Resources Corporation,19257,Halcon Resources,205909,97,"[('Halcon Resources', 97), ('Halcyon Resources', 94), ('Hale Resources Limited', 90), ('Halo Resources', 90), ('Re Capital', 90), ('HAL Trust', 90), ('Re Capital', 90), ('HAL Trust', 90), ('RCE Capital', 90), ('URC', 90)]"
"Smart Balance, Inc.",19261,AR,24258,90,"[('AR', 90), ('Art', 90), ('Art', 90), ('Art', 90), ('ALA', 90), ('Smart', 90), ('NC&', 90), ('Art', 90), ('Smart Balance Units 2009', 90), ('Smart Balance Warrants 2009', 90)]"
PAETEC Holding Corp.,19263,Paetec Holding,208545,95,"[('Paetec Holding', 95), ('Paetec Holding', 95), ('EC Hold', 90), ('Tec', 90), ('AET', 90), ('LDI Corporation', 90), ('Corporation Holding', 90), ('AKB Corporation Holding', 86), ('AKG Holding', 86), ('Bernheim-Comofi Take Over by B C Holding', 86)]"
Novavax Inc,19272,Novavax,134732,100,"[('Novavax', 100), ('Nova', 90), ('X', 90), ('AVA', 90), ('Nova', 90), ('Nova', 90), ('Avax', 90), ('Capital A', 90), ('Nova', 90), ('Novavax (Mexico)', 90)]"
ViewPoint Financial Group Inc.,19276,Financial Trust Corporation,195613,90,"[('Financial Trust Corporation', 90), ('Group', 90), ('Group', 90), ('Group', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Al Group', 90), ('Capital Point', 90), ('Financial Trust Corporation', 90)]"
"VICTOR TECHNOLOGIES GROUP, INC.",19279,Group Technologies,18148,95,"[('Group Technologies', 95), ('Group', 90), ('Group', 90), ('Group', 90), ('LG Technologies Group', 87), ('Vitesco Technologies Group N', 87), ('JS Security Technologies Group', 87), ('Adtrans Group', 86), ('Alliance Group Capital', 86), ('Allmine Group Limited', 86)]"
SureWest Communications,19284,Surewest Communications,61474,100,"[('Surewest Communications', 100), ('Surewest Communications (Frankfurt)', 95), ('Surewest Communications (XETRA)', 95), ('Ion', 90), ('Capital Communication', 90), ('NIC', 90), ('West', 90), ('ICA AB', 90), ('NIC', 90), ('Unica', 90)]"
"S.Y. Bancorp, Inc.",19286,Bancorp,203068,90,"[('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Security Banc', 90), ('NC&', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90)]"
United Stationers Inc.,19288,Ion,73918,90,"[('Ion', 90), ('Tatio', 90), ('Unite Capital', 90), ('United', 90), ('One', 90), ('Stat', 90), ('Unit', 90), ('Unit', 90), ('United', 90), ('ATI', 90)]"
"TASER International, Inc.",19292,Taser International,210291,100,"[('Taser International', 100), ('International', 95), ('Taser International Warrants', 95), ('Taser International (XETRA)', 95), ('Asec International', 92), ('Ion', 90), ('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90)]"
"The South Financial Group, Inc.",19294,South Financial Group,61431,95,"[('South Financial Group', 95), ('Financial Trust Corporation', 90), ('Group', 90), ('Group', 90), ('Group', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Al Group', 90), ('Financial Trust Corporation', 90)]"
VICAL INCORPORATED,19300,IC,110344,90,"[('IC', 90), ('ICA AB', 90), ('CA', 90), ('Capital A', 90), ('IC', 90), ('ICA AB', 90), ('ICA AB', 90), ('Vical (XETRA)', 90), ('Ical', 89), ('Banca Civica', 80)]"
Parker Drilling Company,19301,Trust Company,4284,90,"[('Trust Company', 90), ('Parker Drilling', 90), ('Ark', 90), ('MPA', 90), ('DRI', 90), ('Capital Park', 90), ('Parker', 90), ('Capital Park', 90), ('Parker Drilling', 90), ('Parker Drilling', 90)]"
TeleTech Holdings Inc,19303,Teletech Holdings (XETRA),308651,95,"[('Teletech Holdings (XETRA)', 95), ('Lemtech Holdings', 91), ('Tec', 90), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Letech', 90), ('Holdings', 90), ('Corporation Holding', 90)]"
Northwest Natural Gas Company,19312,North,28907,90,"[('North', 90), ('Trust Company', 90), ('North', 90), ('West', 90), ('West', 90), ('West', 90), ('AS Company', 90), ('Northwest Natural Holding Company', 88), ('Northwest Natural Holding Company', 88), ('Abilene Oil and Gas', 86)]"
"TRANSENTERIX, INC.",19316,ENT,1607,90,"[('ENT', 90), ('IX', 90), ('Ans', 90), ('NSE', 90), ('RIX', 90), ('NS', 90), ('RIX', 90), ('Transenterix SER C Equity Warrants EXP 10 March 2021', 90), ('R R Securities', 86), ('T T', 86)]"
Seacoast Banking Corporation of Florida,19322,Seacoast Banking of Florida,134994,100,"[('Seacoast Banking of Florida', 100), (""Seacoast Banking of Florida 'B'"", 95), ('Seacoast Banking of (Pet) Florida', 95), ('Seacoast Banking of (Berlin) Florida', 95), ('T Bank', 90), ('Security Bank', 90), ('King', 90), ('Security Bank', 90), ('Security Bank', 90), ('Florida Capital', 90)]"
Ruddick Corp.,19327,IC,110344,90,"[('IC', 90), ('DDI', 90), ('Dic', 90), ('IC', 90), ('ICK', 90), ('DDI', 90), ('D&D', 86), ('R R Securities', 86), ('Ruddick Preferred $0.56', 86), ('Ecorp', 72)]"
"Remy International, Inc.",19335,Remy International,61134,100,"[('Remy International', 100), ('International', 95), ('Carey International', 92), ('Dream International', 92), ('KRM International', 91), ('RM2 International', 91), ('EGM International', 91), ('May International', 91), ('RPM International', 91), ('OEM-International AB', 91)]"
Senior Housing Properties Trust,19337,Senior Housing Properties (XETRA) Trust,308249,95,"[('Senior Housing Properties (XETRA) Trust', 95), ('Roper', 90), ('Senior', 90), ('Capital Properties', 90), ('Capital Properties', 90), ('D J Properties', 86), ('Inn Properties', 86), ('Kurts Properties', 86), ('State Properties', 86), ('Aston Hill Senior Gold Producers Income', 86)]"
"SEQUENTIAL BRANDS GROUP, INC.",19338,Sequential Brands Group,57436,100,"[('Sequential Brands Group', 100), ('ENT', 90), ('Group', 90), ('NDS', 90), ('Group', 90), ('Group', 90), ('Brand', 90), ('Rand Capital', 90), ('NDS Group PLC', 90), ('NDS Group PLC', 90)]"
STERLING NATIONAL BANK,19340,Ion,73918,90,"[('Ion', 90), ('National', 90), ('National-Bank', 90), ('Security Bank', 90), ('National', 90), ('NAL Bank', 90), ('ONA', 90), ('National', 90), ('Sterling Capital', 90), ('Security Bank', 90)]"
