Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
ENTRA EIENDOM AS,16561,entra eiendom as,entra,Entra,106503.0,Entra (Non-NASDAQ OTC),245349.0,Central Vietnam Metal,125316,99.65,Central Termica Buenos Aires,151039,99.64,Central Information,33180,99.63,Banco Central Hispano ADR,193526,99.63,Banco Central Hispano ADR (Toronto),216423,99.63,Central Coast,1053,99.62,Entra Data,42027,99.62,Gentraco Feed,47389,99.62,Central Proteina (Stuttgart),268885,99.62,Central Doea ANA,6978,99.62
ENTRA KULTUR 1 AS,16575,entra kultur 1 as,entra,Entra,106503.0,Entra (Non-NASDAQ OTC),245349.0,Central Euro CT-At,78842,99.63,Bank Central Asia,97089,99.62,Bank Central Asia (Non-NASDAQ OTC),244014,99.62,Bank Central Asia (Frankfurt),268243,99.62,Bank Central Asia (XETRA),310162,99.62,Central Coast,1053,99.6,Central Glass,106401,99.6,Entra Data,42027,99.59,Central Australia Group,82406,99.59,Central Tumaco,6980,99.58
ENTREPRISES CARA LIMITEE,5409,entreprises cara limitee,entreprises,Finatech Entreprises,17554.0,,,Auxiliar d'Entreprises Limited Data,14890,99.55,Compagnie D Entreprises CFE,92004,99.55,Compagnie D (Frankfurt) Entreprises CFE,269251,99.55,Sovac Entreprises,22408,99.54,Finatech Entreprises,17554,99.5,Eprise,72315,99.4,Eprise (Frankfurt),294603,99.4,Eprise (XETRA),305806,99.4,Rise,113139,99.29,Rise (Frankfurt),281531,99.29
ENVEN ENERGY CORPORATION,24461,enven energy corporation,enven,Wuxi HGNG Enven Group 'A',90579.0,,,Enventis,59828,99.44,Enventis (Berlin),285991,99.44,Wuxi HGNG Enven Group 'A',90579,99.33,Wuxi HGNG Enven Group (SSE Connect Equities) 'A',214278,99.33,NVE,137680,99.22,NVE (Frankfurt),265087,99.22,NVE (XETRA),307478,99.22,V Group,132515,99.08,Veon,164289,85.43,Veon (MIC),226895,85.43
Environmental ESG Participacoes S.A.,4546,environmental esg participacoes,environmental,Growth Environmental,73192.0,Blumetric Environmental (Non-NASDAQ OTC),244221.0,Environmental Resources,34354,99.74,Environmental Resources,178391,99.74,Environmental Energy Services,54097,99.73,Environmental Tectonics,129326,99.7,Environmental Solutions (Berlin),300799,99.7,Environmental Safeguards,72294,99.69,Security Environmental Systems,76743,99.69,Security Environmental Systems,200316,99.69,Environmental Recovery,1612,99.68,Environmental Reclamation,7655,99.68
ENW FINANCE PLC,9404,enw,enw,,,,,Enwa,34356,99.86,Tenwow International Holdings,30902,99.67,Fenway International,54266,99.67,Enwave,82856,99.67,Senwes,122539,99.67,Enwave (Non-NASDAQ OTC),245354,99.67,Enwave (Frankfurt),262908,99.67,Tenwow International Holdings (Frankfurt),282352,99.67,Enwave (XETRA),285997,99.67,Kenwood,27511,99.6
EOLICA HERMENEGILDO II S.A.,4357,eolica hermenegildo ii,eolica,,,,,LIC,27863,99.24,ICA AB,42475,99.24,ICA AB,178994,99.24,ICA AB,178995,99.24,ICA (Non-NASDAQ OTC),237135,99.24,ICA (Empresas) (SEAQ International),241976,99.24,ICA (Frankfurt),271146,99.24,ICA (XETRA),312656,99.24,IC Group,8836,99.17,IC,35427,99.17
EON Bank Berhad,15822,eon berhad,eon,EON Capital,25835.0,EON NRG (Non-NASDAQ OTC),236191.0,Leong Hup International Berhad,27846,99.77,Veon ADR (Pet),252557,99.67,EON Capital Berhad A,173321,99.67,Hong Leong Bank Berhad 'A',173562,99.65,Aeon Hokkaido,106271,99.61,EON Metals (Suspended 28/05/92),1615,99.6,Veoneer,61718,99.59,Veoneer (Pet),240703,99.59,Veoneer (Frankfurt),282766,99.59,EON NRG,82857,99.59
Epistar Corporation,18380,epistar corporation,epistar,Epistar GDR 144A,205037.0,,,Epistar GDR (Registered Share),241675,99.6,Epistar GDR 144A,205037,99.57000000000001,Epistar GDR Registered Share,205038,99.47,Istar,134450,99.42,Istar (Frankfurt),264036,99.42,Star Holdings,30520,99.35,Star Group Company,104812,99.35,Star,122998,99.35,International Star,130232,99.35,Star Group,138381,99.35
Equa bank a.s.,7411,equa a.s.,equa,,,,,Equals Group,125662,99.67,Equals Group (Berlin),269959,99.67,Sequa 'A',68073,99.67,Sequa 'A' (Berlin),303008,99.67,Sequana,22028,99.62,Sequana (Frankfurt),281732,99.62,Sequana (XETRA),315389,99.62,Equasens,88578,99.59,Equasens (Frankfurt),269960,99.59,Sequa,50445,99.57000000000001
EQUATE Petrochemical B.V.,16425,equate petrochemical b.v.,equate,,,,,At-Group,24421,99.15,At Trust,45099,99.15,UA Group,51292,99.15,T Bank,22692,99.08,Q Group,49941,99.08,Q (XETRA),314901,99.08,Atea,106329,85.42,Atec,117041,85.42,Atec,128190,85.42,Atea (BRN),223866,85.42
