Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
MORGAN STANLEY & CO. LLC,21725,Morgan Stanley,198268,100,"[('Morgan Stanley', 100), ('Morgan Stanley', 100), ('Morgan Stanley', 100), ('Morgan Stanley BDR', 95), ('Morgan Stanley DS', 95), ('Morgan Stanley DS', 95), ('Morgan Stanley DS', 95), ('Morgan Stanley Group', 95), ('Morgan Stanley MPS', 95), ('Morgan Stanley (BOG)', 95)]"
"CRH America, Inc.",21726,AM,14528,90,"[('AM', 90), ('IC', 90), ('ICA AB', 90), ('CA', 90), ('AME', 90), ('CRH', 90), ('CR Capital', 90), ('IC', 90), ('RH', 90), ('ICA AB', 90)]"
Jackson National Life Global Funding,21727,National,222336,90,"[('National', 90), ('National', 90), ('National', 90), ('Globa', 90), ('National', 90), ('Global', 90), ('Global', 90), ('National', 90), ('Access MFS Global Equity', 86), ('ADG Global Supply', 86)]"
AIG Matched Funding Corp.,21728,Ask Funding,318,86,"[('Ask Funding', 86), ('Criterion Dow Jones AIG Commodity Index Fund Units', 86), ('AIG Industries', 86), ('BBVA Capital Funding', 86), ('D&D', 86), ('Muni Funding Company of America 144A', 86), ('United Development Funding IV Common Shares of Beneficial Interest', 86), ('Asta Funding', 86), ('Patriot Capital Funding', 86), (""Corts Trust Bellsouth Capital Funding 'D' Corts 7.12%"", 86)]"
Old National Bank,21729,National-Bank,20403,95,"[('National-Bank', 95), ('Old Line National Bank', 95), ('National Bank', 95), ('Ion', 90), ('National', 90), ('Security Bank', 90), ('National', 90), ('NAL Bank', 90), ('National', 90), ('Security Bank', 90)]"
MOTIVA ENTERPRISES LLC,21730,Kotia Enterprises,102091,91,"[('Kotia Enterprises', 91), ('ENT', 90), ('ISE', 90), ('Enterprise', 90), ('ERP', 90), ('Rise', 90), ('Enterprise', 90), ('Australian Medical Enterprises', 86), ('Forest Enterprises Australia', 86), ('Inglewood and DTS Community Enterprises', 86)]"
Cintas Corporation No. 2,21731,CIN,15946,90,"[('CIN', 90), ('Ta', 90), ('Cintas', 90), ('Australian Masters Corporate Bond Fund Number 2', 86), ('Australian Masters Yield Fund Number 2', 86), ('ACM Middenstands East Opportunities No Par Value Class A (SICAV)', 86), ('Adig Investment Fondir Units No Par Value', 86), (""Alliance Atlantis Communications 'B' Non Voting Shares No Par Value"", 86), ('BIL Taiwan Premier No Par Value (SICAV)', 86), ('China Opportunities Fund Units No Par Value', 86)]"
Ambac Assurance Corporation,21732,AM,14528,90,"[('AM', 90), ('AMB', 90), ('Security Assurance', 90), ('NC&', 90), ('Assura PLC', 90), ('MB Securities', 90), ('Amba', 90), ('Assura PLC', 90), (""Great West Life Assurance Property Series 'L'"", 86), ('Sun Life Assurance Company of Canada', 86)]"
Verizon Florida LLC.,21733,Verizon Florida,69115,95,"[('Verizon Florida', 95), ('Flo', 90), ('Florida Capital', 90), ('Florida Progress Certificate (AMS)', 86), ('D&D', 86), ('CBA Florida', 86), ('Florida Development Fund 1995', 86), ('Friends Bank New Smyrna Beach Florida CDT', 86), ('First Florida Banks Merger 21/12/92', 86), ('American Savings and Loans Florida', 86)]"
"Ventas Realty, Limited Partership",21734,ENT,1607,90,"[('ENT', 90), ('Real Security', 90), ('RSH', 90), ('RTE', 90), ('Hip', 90), ('Real Security', 90), ('SHI', 90), ('Ventas', 90), ('Record Realty', 86), ('Capa City Realty', 86)]"
"NUSTAR LOGISTICS, L.P.",21735,AR,24258,90,"[('AR', 90), ('IC', 90), ('ICS', 90), ('ICS', 90), ('UST', 90), ('Star', 90), ('Nustar Logistics Limited Partnership 7.625% 15/01/43', 90), ('UST', 90), ('IST Limited', 90), ('IC', 90)]"
Alabama Power Capital Trust V,21736,Alabama Power,202410,95,"[('Alabama Power', 95), ('AMA Corporation', 90), ('AM', 90), ('Capital Power', 90), ('Capital Power', 90), ('ALA', 90), ('AMA Corporation', 90), ('Capital Power', 90), ('Capital Power', 90), ('Australian Power and Gas', 86)]"
Morgan Stanley Capital Inc,21737,Morgan Stanley,198268,100,"[('Morgan Stanley', 100), ('Morgan Stanley', 100), ('Morgan Stanley', 100), ('Morgan Stanley BDR', 95), ('Morgan Stanley DS', 95), ('Morgan Stanley DS', 95), ('Morgan Stanley DS', 95), ('Morgan Stanley Group', 95), ('Morgan Stanley MPS', 95), ('Morgan Stanley (BOG)', 95)]"
ONCOR ELECTRIC DELIVERY COMPANY LLC,21738,Trust Company,4284,90,"[('Trust Company', 90), ('Oncor', 90), ('Bakixanov Company', 86), ('Company On', 86), ('Faulding FH&Company', 86), ('King Island Company', 86), ('Roc Oil Company', 86), ('Sigma Company', 86), ('Southern Electric', 86), ('Swann Electric Group', 86)]"
LaSalle Funding LLC,21739,All Corporation,24093,90,"[('All Corporation', 90), ('A&E Capital Funding Single Voting', 86), ('LaSalle Hotel Properties', 86), ('Funding Electric Vehicles', 86), ('D&D', 86), ('Aegis Consumer Funding Group', 86), ('Muni Funding Company of America 144A', 86), ('United Development Funding IV Common Shares of Beneficial Interest', 86), ('United Development Funding III Unit', 86), (""Corts Trust Bellsouth Capital Funding 'D' Corts 7.12%"", 86)]"
Landesbank Baden-Wuerttemberg,21741,Security Bank,200310,90,"[('Security Bank', 90), ('Esbank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Land', 90), ('Landesbank Baden Wuerttemberg Genussscheine 6.75% 01/07/2009', 90)]"
GRAFTECH FINANCE INC.,21742,AFT,87,90,"[('AFT', 90), ('Tec', 90), ('INA', 90), ('Graftech', 90), ('NC&', 90), ('FT Capital Limited', 90), ('China Finance Holding Company', 86), ('North Ryde Community Finance', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86)]"
"Continental Airlines Holdings, Inc.",21744,Continental Airlines Holdings,63904,100,"[('Continental Airlines Holdings', 100), ('Continental Holdings', 95), ('Continental Holdings', 95), ('Continental Airlines Holdings Preferred 12%', 95), ('Continental Airlines', 95), ('Line', 90), ('Continental Capital', 90), ('AB Airlines', 90), ('Holdings', 90), ('Holdings', 90)]"
MASSMUTUAL GLOBAL FUNDING II,21745,Globa,73026,90,"[('Globa', 90), ('Global', 90), ('Global', 90), ('Mutual', 90), ('ADG Global Supply', 86), ('Ask Funding', 86), ('Bluestone Global', 86), ('Evans and Partners Global Distruption Fund', 86), ('Global Doctor', 86), ('Global Television', 86)]"
Ingersoll-Rand Company,21746,Ingersoll-Rand Company Limited,73688,100,"[('Ingersoll-Rand Company Limited', 100), ('Trust Company', 90), ('MPA', 90), ('Sol', 90), ('AB and Company', 90), ('Ingersoll Rand', 90), ('NGE Capital', 90), ('Rand Capital', 90), ('Ingersoll Rand', 90), ('Ingersoll-Rand', 90)]"
GTE Corporation,21747,GTE,65259,100,"[('GTE', 100), ('GTE Sylvania', 90), ('Tulip Slagterierne', 90), ('Gtech', 90), ('Vereinigte-Aluminium', 90), ('Agtes', 90), (""Logtek Holdings 'N'"", 90), ('Longtek Scientific', 90), ('Ukrbudenergtech', 90), ('Gtech', 90)]"
Champion International Corporation,21748,Champion International,63466,100,"[('Champion International', 100), ('Champion International (Berlin)', 95), ('Ion', 90), ('National', 90), ('MPI', 90), ('Terna', 90), ('Inter', 90), ('MPI', 90), ('National', 90), ('Pion', 90)]"
Morgan Stanley Group Inc,21750,Morgan Stanley Group,198285,100,"[('Morgan Stanley Group', 100), ('Morgan Stanley', 95), ('Morgan Stanley', 95), ('Morgan Stanley Group Warrants', 95), ('Morgan Stanley', 95), ('Morgan Stanley Group Warrants', 95), ('Gan', 90), ('Group', 90), ('Group', 90), ('Stanley', 90)]"
K-2 Corporation,21751,Lipt Mliek 2 VP2,36565,90,"[('Lipt Mliek 2 VP2', 90), ('OGK 2 5', 90), ('PMK 20', 90), ('Aardvark 2 Capital', 90), ('OGK-2', 90), ('Trek 2000 International', 90), ('Blackrock 2001 Term Trust', 90), ('CBK 2 Long Wtif ETC', 90), ('CBK 2GASOIL Put ETC', 90), ('CBK 2LONG Brentf ETC', 90)]"
SUMITOMO MITSUI TRUST BANK (U.S.A.) LIMITED,21752,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Mitsui', 90), ('Sumitomo', 90), ('Security Bank', 90), ('Mito Securities', 90)]"
"Hannover Finance, Inc.",21753,Ann,59043,90,"[('Ann', 90), ('INA', 90), ('NC&', 90), ('NN', 90), ('China Finance Holding Company', 86), ('North Ryde Community Finance', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('3A Finance', 86)]"
The Bank of New York Mellon,21754,Bank of New York Mellon,133068,95,"[('Bank of New York Mellon', 95), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Bank of New York (Mexico) Mellon', 87)]"
BAE Systems Holdings Inc.,21755,Systems Holdings,114020,95,"[('Systems Holdings', 95), ('EMS', 90), ('E-System', 90), ('TEM', 90), ('Holdings', 90), ('Holdings', 90), ('E-Systems', 90), ('LDI Corporation', 90), ('Holdings', 90), ('PLC Systems', 90)]"
VOLVO TREASURY NORTH AMERICA L.P.,21756,North,28907,90,"[('North', 90), ('North', 90), ('North Quay', 86), ('Rubicon America Trust', 86), ('Westfield America', 86), ('Battle North Gold', 86), ('Build America Investment Grade Bond Fund Class A Units', 86), ('Energy North', 86), ('First Asset Blackrock North American Dividend Achiever Trust', 86), ('Gazit America', 86)]"
