Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
BNP Paribas US Structured MTN Program LLC,21820,Paribas,169734,90,"[('Paribas', 90), ('Ariba', 90), ('Paribas', 90), ('Dome MTN Resources', 86), ('Banque Paribas', 86), ('Paribas (ACT ECH OPE)', 86), ('Paribas OPE', 86), ('MTN Zakhele Limited', 86), ('Banque Paribas SA P', 86), ('Program and Systems', 86)]"
"Calpine Generating Company, LLC",21821,Trust Company,4284,90,"[('Trust Company', 90), ('Genera', 90), ('Calp', 90), ('Gener', 90), ('Alpin', 90), ('Nera', 90), ('Calpine', 90), ('Calpine', 90), ('AEP Generating Company', 88), ('Bakixanov Company', 86)]"
"Rockwood Specialties Group, Inc.",21822,Alti,14515,90,"[('Alti', 90), ('Ecia', 90), ('Group', 90), ('Group', 90), ('Special', 90), ('Group', 90), ('Adtrans Group', 86), ('Alliance Group Capital', 86), ('Allmine Group Limited', 86), ('Allmine Group Limited', 86)]"
BP Capital Markets America Inc,21823,Ark,32366,90,"[('Ark', 90), ('ICA AB', 90), ('AME', 90), ('ICA AB', 90), ('ICA AB', 90), ('AME', 90), ('Market America', 88), ('BP Australia', 86), ('Credit Suisse PL100 Emerging Markets Infrastructure Development Trust', 86), ('Sul America Nacional Seguros On', 86)]"
"Weatherford International, Inc.",21824,Weatherford International,282923,100,"[('Weatherford International', 100), ('Weatherford International', 100), ('Weatherford International', 100), ('Weatherford International (Mexico)', 95), ('Weatherford International (BRN)', 95), ('Weatherford International (Frankfurt)', 95), ('Weatherford International (Paris-SBF)', 95), ('Weatherford International (XETRA)', 95), ('National', 90), ('Terna', 90)]"
"SKC, INC.",21825,SKC,116186,100,"[('SKC', 100), ('SKC Solmics', 90), ('Ivano Frankivskcement', 90), ('Sukholozhskcem', 90), ('Spasskcement', 90), ('Sukholozhskcement', 90), ('SK Securities', 90), ('KC', 90), ('SK Securities', 90), ('Gornozavodskcem', 90)]"
Allstate Life Global Funding II,21826,Life,120584,90,"[('Life', 90), ('Life', 90), ('Stat', 90), ('Globa', 90), ('Global', 90), ('Life', 90), ('Global', 90), ('Life', 90), ('ADG Global Supply', 86), ('Ask Funding', 86)]"
NEW YORK LIFE GLOBAL FUNDING,21827,Life,120584,90,"[('Life', 90), ('Life', 90), ('Globa', 90), ('Global', 90), ('Life', 90), ('Global', 90), ('Life', 90), ('ADG Global Supply', 86), ('Ask Funding', 86), ('Australia New Agribusiness and Chemical Group', 86)]"
International Transmission Company,21829,Trust Company,4284,90,"[('Trust Company', 90), ('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National', 90), ('National', 90), ('International', 90), ('National', 90), ('Auspharm International', 86)]"
PECO Energy Capital Trust IV,21830,O E,10746,90,"[('O E', 90), ('Energy', 90), ('ERG', 90), ('Energy', 90), ('Energy', 90), ('ERG', 90), ('ERG', 90), ('PEC', 90), ('RG Securities', 90), ('Advanced Energy Systems', 86)]"
"FPL Energy American Wind, LLC",21831,Energy,79025,90,"[('Energy', 90), ('ERG', 90), ('ICA AB', 90), ('Win', 90), ('American Capital', 90), ('AME', 90), ('American Capital', 90), ('American Capital', 90), ('Energy', 90), ('American Capital', 90)]"
DEPFA Bank Plc,21832,PFA,21038,90,"[('PFA', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('NK', 90), ('Security Bank', 90)]"
"Arch Western Finance, LLC",21833,West,78284,90,"[('West', 90), ('Tern', 90), ('West', 90), ('INA', 90), ('West', 90), ('Tern', 90), ('Prime Finance', 86), ('Western Areas', 86), ('First Western Financial Ventures', 86), ('Millar Western Forest Products Limited', 86)]"
Case New Holland Inc.,21834,New Holland,66857,95,"[('New Holland', 95), ('Case Corporation', 90), ('CA', 90), ('Case Corporation', 90), ('Land', 90), ('CAS', 90), ('Australia New Agribusiness and Chemical Group', 86), ('Australian Coachlines Holdings (New Europe)', 86), ('State Bank of New South Wales', 86), ('Biotechna Environmental Technology New', 86)]"
Columbia River Bank,21835,Security Bank,200310,90,"[('Security Bank', 90), ('COL', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('RIV Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('MBIA', 90)]"
Huntsman Advanced Materials LLC,21836,Hunt,65572,90,"[('Hunt', 90), ('Advanced', 90), ('Huntsman', 90), ('PI Advanced Materials', 87), ('GH Advanced Materials', 87), ('5E Advanced Materials', 87), ('Advanced Digital Health Mdcna Preventiva On', 86), ('Consolidated Advanced Ecology Suspended 30/04/92', 86), ('Polaris Materials', 86), ('Advanced Envirotec', 86)]"
Southern Star Central Corp.,21837,Central Securities,138990,90,"[('Central Securities', 90), ('Central Securities', 90), ('Central Securities', 90), ('Southern', 90), ('Star', 90), ('Entra', 90), ('Star', 90), ('Southern', 90), ('Central Securities', 90), ('Southern Star', 90)]"
