Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"MICHAELS STORES, INC.",21189,Michaels Stores,66505,100,"[('Michaels Stores', 100), ('El Corporation', 90), ('IC', 90), ('AE', 90), ('AEL', 90), ('Re Capital', 90), ('Re Capital', 90), ('IC', 90), ('LS', 90), ('STO', 90)]"
Millicom Inc.,21190,LIC,27863,90,"[('LIC', 90), ('IC', 90), ('OM', 90), ('Capital M', 90), ('ICO', 90), ('Millicom Merger Into 360164', 90), ('IC', 90), ('Icom', 90), ('Millicom International Cellular', 90), ('Millicom International Cellular SDR', 90)]"
American Express Centurion Bank,21191,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('American Capital', 90), ('Security Bank', 90), ('American Capital', 90), ('American Capital', 90), ('Centuri', 90), ('American Capital', 90), ('Security Bank', 90), ('Security Bank', 90)]"
"Kurzweil Music Systems, Inc.",21192,Kurzweil Music Systems,66025,100,"[('Kurzweil Music Systems', 100), ('EMS', 90), ('C&S', 90), ('Zwei', 90), ('TEM', 90), ('PLC Systems', 90), ('PLC Systems', 90), ('USI', 90), ('C Security Systems', 90), ('Music', 90)]"
Lafarge North America Inc,21193,Lafarge North America,66038,100,"[('Lafarge North America', 100), ('Lafarge North America (Toronto)', 95), ('Lafarge North America (Berlin)', 95), ('North', 90), ('Lafarge', 90), ('North', 90), ('ICA AB', 90), ('AME', 90), ('Far', 90), ('Lafarge', 90)]"
LEVI STRAUSS & CO.,21194,Levi-Strauss,66129,100,"[('Levi-Strauss', 100), ('Levi Strauss A', 95), ('Levi', 90), ('Levi Strauss Japan', 90), ('Levi Strauss and Company', 90), ('USS', 90), ('Levi Strauss and Company', 90), ('Levi Strauss A (Mexico)', 90), ('Levi Strauss A (BRN)', 90), ('Levi Strauss Japan (Non-NASDAQ OTC)', 90)]"
"MANOR CARE, INC.",21195,Manor Care,66288,100,"[('Manor Care', 100), ('Manor Care', 100), ('Man AG', 90), ('Man AG', 90), ('Car', 90), ('CA', 90), ('Re Capital', 90), ('Re Capital', 90), ('Man AG', 90), ('Manor Care 144A', 90)]"
Manufacturers and Traders Trust Company,21196,Trust Company,4284,90,"[('Trust Company', 90), ('Abilene Oil and Gas', 86), ('Adsteam and Marine', 86), ('Ambassador Oil and Gas', 86), ('Asia Oil and Minerals', 86), ('Aurora Oil and Gas', 86), ('Babcock and Brown', 86), ('Bakixanov Company', 86), ('Boag J and Son', 86), ('Brick and Pipe', 86)]"
Barclays Bank PLC,21197,Cairo Barclays Bank,15583,95,"[('Cairo Barclays Bank', 95), ('AR', 90), ('Security Bank', 90), ('Barclays Bank (ESP) Suspended 08/10/93', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Commerzbank US Finance Inc.,21198,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('INA', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Commerzbank', 90), ('Security Bank', 90), ('S&F Capital', 90)]"
"Nerco, Inc.",21199,Company-Enerco Resources A,6603,90,"[('Company-Enerco Resources A', 90), ('Renerco Renewable Energy Concrete', 90), ('Renerco Renewable Energy Concrete (XETRA)', 90), ('Enerco Enterprises', 90), ('Enercorp', 90), ('Nerco Merger 02/06/93', 90), ('Enercon Data', 90), ('Nerco (Toronto)', 90), ('Minerco Resources (Berlin)', 90), ('Erco', 89)]"
Nissan Motor Acceptance Corporation,21200,Otor,20832,90,"[('Otor', 90), ('CEP', 90), ('ACC', 90), ('ISS', 90), ('ACC', 90), ('Nissan Motor', 90), ('NIS', 90), ('ISS', 90), ('Quba Mini Motor', 86), ('York Motor', 86)]"
Rabobank Nederland N.V.,21201,Security Bank,200310,90,"[('Security Bank', 90), ('RAB Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Land', 90), ('Security Bank', 90)]"
Washington Mutual Bank,21202,Washington Mutual,58564,95,"[('Washington Mutual', 95), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Washington Corporation', 90), ('Security Bank', 90), ('Security Bank', 90), ('Mutual Trust Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
"ALASKA AIRLINES, INC.",21203,Alaska Airlines,62131,100,"[('Alaska Airlines', 100), ('Alaska', 90), ('Line', 90), ('Aska', 90), ('AB Airlines', 90), ('Ask', 90), ('ALA', 90), ('AI', 90), ('Aska', 90), ('Ines', 90)]"
"Cinemark USA, Inc.",21204,CIN,15946,90,"[('CIN', 90), ('AR', 90), ('Ark', 90), (""Cinemark 'A'"", 87), ('Jyske Invest USA Aktier', 86), ('Alon USA Partners Com Units', 86), ('Bank International Settlements BIZ USA Tranche (Limited Data)', 86), ('AAA Century Group USA', 86), ('Brake Headquarters USA Incorporated', 86), ('DCI USA', 86)]"
Beaver Valley II Funding Corp.,21205,Beaver Trust,45328,90,"[('Beaver Trust', 90), ('Ask Funding', 86), ('Berkeley Capital II', 86), ('Bow Valley Energy', 86), ('Bow Valley Energy', 86), ('Connor Clark and Lunn Conservative Income Fund II Units', 86), ('Connor Clark and Lunn Global Financials Fund II', 86), ('CRA Phase II', 86), ('Global Diversified Investment Grade Income Trust II', 86), ('Hidden Valley Mines', 86)]"
Flextronics Corporation,21206,Flextronics,64876,100,"[('Flextronics', 100), ('Flextronics Software Systems', 90), ('NIC', 90), ('IC', 90), ('ICS', 90), ('ICS', 90), ('NIC', 90), ('IC', 90), ('CS', 90), ('Flex', 90)]"
BMO Harris Bank National Association,21207,National,222336,90,"[('National', 90), ('National', 90), ('National', 90), ('National', 90), ('National', 90), ('Adelaide Bank', 86), ('Advance Bank Australia', 86), ('AFB Bank ASC', 86), ('Azar-Turk Bank', 86), ('Bank Azerbaijan', 86)]"
"Capital One, National Association",21208,Ion,73918,90,"[('Ion', 90), ('National', 90), ('One', 90), ('National', 90), ('OCI', 90), ('National', 90), ('ATI', 90), ('Ion', 90), ('National', 90), ('OCI', 90)]"
SONY CAPITAL CORPORATION,21209,Sony Bank Inc,30415,90,"[('Sony Bank Inc', 90), ('Sony Chemicals', 90), ('Sony Financial Holdings', 90), ('Sony Life Insurance Company Limited', 90), ('Sony Music Entertainments', 90), ('Sony Precision Technology', 90), ('Sony (United Kingdom)', 90), ('Sony Group', 90), ('Sony BDR', 90), ('Sony Group Corporation Cedear', 90)]"
Fifth Third Bank,21210,FTH,17747,90,"[('FTH', 90), ('Security Bank', 90), ('Hi', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('D B Corporation', 90), ('Security Bank', 90)]"
Munich Re America Corporation,21211,E&A,1481,90,"[('E&A', 90), ('NIC', 90), ('ICA AB', 90), ('NIC', 90), ('AME', 90), ('H&R', 90), ('Munic', 90), ('ICA AB', 90), ('ICA AB', 90), ('AME', 90)]"
"Graphic Packaging International, Inc.",21212,Graphic Packaging International Corporation Common,65198,95,"[('Graphic Packaging International Corporation Common', 95), ('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National', 90), ('Tern', 90), ('Graphic Packaging', 90), ('National', 90), ('Pack', 90)]"
Resolute FP US Inc.,21213,Resolute,3573,90,"[('Resolute', 90), ('Re Capital', 90), ('Re Capital', 90), ('Sol', 90), ('FP', 90), ('Esol', 90), ('Gregem Bond US Dollar Rise Cap', 86), ('FP Freizeitprojekte (XETRA)', 86), ('FP Group', 86), ('R R Securities', 86)]"
Svenska Handelsbanken AB,21214,Svenska Handelsbanken A,115156,95,"[('Svenska Handelsbanken A', 95), ('Svenska Handelsbanken B', 95), ('Svenska (BRN) Handelsbanken A', 95), ('Andelsbanken', 90), ('Security Bank', 90), ('Sbanken', 90), ('Security Bank', 90), ('Security Bank', 90), ('LSB', 90), ('Security Bank', 90)]"
"BellSouth Telecommunications, LLC",21215,Capital Communication,15640,90,"[('Capital Communication', 90), ('Unica', 90), ('Bellsouth', 90), ('SA Telecommunications', 90), ('Munic', 90), ('Elecom', 90), ('Eleco', 90), ('Telecommunicatio', 90), ('Southern Telecommunications', 87), ('JNA Telecommunications', 86)]"
Edison Mission Energy,21216,Edison Mission Energy,64430,100,"[('Edison Mission Energy', 100), ('Energy', 90), ('DIS', 90), ('Edison', 90), ('MIS', 90), ('ERG', 90), ('Energy', 90), ('Energy', 90), ('Ion Energy', 90), ('ERG', 90)]"
Caterpillar Financial Services Corporation,21217,Caterpillar Financial Services Corporation,63365,100,"[('Caterpillar Financial Services Corporation', 100), ('Financial Trust Corporation', 90), ('Security Service', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Services', 90), ('Caterpillar', 90), ('Financial Trust Corporation', 90)]"
Hitachi Capital America Corporation,21218,TAC,114047,90,"[('TAC', 90), ('ACH', 90), ('AM', 90), ('Hit', 90), ('Hi', 90), ('Hitachi', 90), ('IT', 90), ('ICA AB', 90), ('CA', 90), ('AME', 90)]"
