Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"IAC FINANCECO, INC.",24566,INA,65640,90,"[('INA', 90), ('IA', 90), ('NC&', 90), ('F&F', 86), (""IAC Cap Trust Preferred Trust Originated Preferred Securities 'A'"", 86), ('IAC / Interactivecorp Warrants 05/07/2012', 86), ('IAC / Interactivecorp Series B Convertible Preferred', 86), ('IAC / Interactivecorp Warrants 04/02/2009', 86), ('IAC / Interactivecorp Warrants Purchase 1.93875', 86), ('IAC Interactive (Mexico)', 86)]"
JMP GROUP LLC,24568,JMP Group,60317,100,"[('JMP Group', 100), ('Group', 90), ('Group', 90), ('Up', 90), ('JMP', 90), ('Group', 90), ('JM', 90), ('JMP Group (Bucharest)', 90), ('JMP Group (Berlin)', 90), ('MPS Group', 89)]"
LVMH MOET HENNESSY LOUIS VUITTON INC.,24569,LVMH Moet Hennessy,74452,90,"[('LVMH Moet Hennessy', 90), ('LVMH', 90), ('Louis Capital', 90), ('Louis Capital', 90), ('Louis Poulsen', 86), ('Dakar Saint-Louis', 86), ('Louis Dreyfus Citrus', 86), ('Louis Rigal', 86), ('Saint-Louis', 86), ('Louis Gibeck AB', 86)]"
VICI PROPERTIES 1 LLC,24571,RTI,57258,90,"[('RTI', 90), ('Roper', 90), ('S-1', 90), ('Capital Properties', 90), ('Capital Properties', 90), ('1 MAJ Zavrsni Rad Gradjevinarstvu', 86), ('Australian Masters Yield Fund Number 1', 86), ('Australian Masters Corporate Bond Fund Number 1', 86), ('Fairplay Residential Properties', 86), ('Horizon Properties Suspended 22/01/92', 86)]"
VICI PROPERTIES L.P.,24572,IOI Properties,27080,90,"[('IOI Properties', 90), ('IC', 90), ('RTI', 90), ('Roper', 90), ('CSI Properties', 90), ('IC', 90), ('Capital Properties', 90), ('Capital Properties', 90), ('Victor Properties', 88), ('Victoria Properties', 88)]"
AZUL INVESTMENTS LLP,24578,Investment Trust Corporation,48177,90,"[('Investment Trust Corporation', 90), ('ENT', 90), ('Trust Invest', 90), ('Investment Trust Corporation', 90), ('NTS', 90), ('Investment Trust Corporation', 90), ('Capital Investments', 90), ('Investment Trust Corporation', 90), ('Capital Investments', 90), ('NTS', 90)]"
"LEVEL 3 PARENT, LLC",24586,El Corporation,1533,90,"[('El Corporation', 90), ('ENT', 90), ('AR', 90), ('Parent Capital', 90), ('Re Capital', 90), ('Re Capital', 90), ('Parent Capital', 90), ('PA', 90), ('Australian Masters Corporate Bond Fund Number 3', 86), ('Australian Masters Yield Fund Number 3', 86)]"
"IH MERGER SUB, LLC",24592,R S Corporation,29493,90,"[('R S Corporation', 90), ('ERG', 90), ('ERG', 90), ('ERG', 90), ('RG Securities', 90), ('Australian Pacific Technology Dead-Merger 600818', 86), ('Barrack Mines Merger 10/12/92', 86), ('Gosser Brauerei (Merger See 309131)', 86), ('Oesterreichische Laenderbank Ordinary Merger 04/10/91', 86), ('Reininghaus Brauerei (Merger See 309131)', 86)]"
"ENTERGY NEW ORLEANS, LLC",24595,ENT,1607,90,"[('ENT', 90), ('ERG', 90), ('Ans', 90), ('ERG', 90), ('ERG', 90), ('Entergy', 90), ('Entergy New Orleans 4.36% Preferred', 90), ('Entergy New Orleans 4.75% Preferred', 90), ('Entergy New Orleans 5.56% Preferred', 90), ('Australia New Agribusiness and Chemical Group', 86)]"
"PAR PETROLEUM, LLC",24596,Polar Petroleum,131354,93,"[('Polar Petroleum', 93), ('Pax Petroleum', 92), ('AR', 90), ('Pet', 90), ('Player Petroleum', 90), ('Petrol', 90), ('Petrol', 90), ('PA', 90), ('Faro Petroleum', 89), ('Page Petroleum', 89)]"
"RAMCO-GERSHENSON PROPERTIES, L.P.",24600,Ramco-Gershenson Properties Preferred B,199777,95,"[('Ramco-Gershenson Properties Preferred B', 95), ('Roper', 90), ('Capital Properties', 90), ('Amco Corporation PLC', 90), ('Ramco-Gershenson Properties Trust 7.95% Preferred Convertible Series C', 90), ('Capital Properties', 90), ('D J Properties', 86), ('Inn Properties', 86), ('Kurts Properties', 86), ('State Properties', 86)]"
Cablevision Lightpath CT LLC,24603,Ion,73918,90,"[('Ion', 90), ('Light', 90), ('Vision', 90), ('Able', 90), ('Levi', 90), ('Cable Trust', 90), ('Ion', 90), ('Visio', 90), ('VIS', 90), ('Vision', 90)]"
BURFORD CAPITAL FINANCE LLC,24606,INA,65640,90,"[('INA', 90), ('NC&', 90), ('Burford Capital', 90), ('China Finance Holding Company', 86), ('North Ryde Community Finance', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('3A Finance', 86), ('Arab Finance Exchange Company', 86)]"
INDIGO NATURAL RESOURCES LLC,24607,IGO,80627,90,"[('IGO', 90), ('IGO', 90), ('IGO', 90), ('RCE Capital', 90), ('URC', 90), ('Source Capital', 90), ('Idaho Natural Resources', 89), ('MG Natural Resources', 87), ('Acacia Resources', 86), ('Adamus Resources', 86)]"
Colony Credit Real Estate Inc,24610,Real Estate,3531,90,"[('Real Estate', 90), ('Real Security', 90), ('Stat', 90), ('Capital Estate', 90), ('Real Security', 90), ('Coopers Estate', 86), ('Credit General', 86), ('Credit Suisse PL100 Emerging Markets Infrastructure Development Trust', 86), ('Real Energy Corporation', 86), ('Real On', 86)]"
PROVIDENCE ST. JOSEPH HEALTH,24611,Health,93313,90,"[('Health', 90), ('Health', 90), ('Advanced Digital Health Mdcna Preventiva On', 86), ('Australian Health', 86), ('Eagle Health', 86), ('Health and Life', 86), ('ITL Health Group', 86), ('Nova Health', 86), ('Primary Health Care Not Ranking For Dividend', 86), ('Pulse Health', 86)]"
CHEETAH CUB GROUP CORP.,24612,Group,54856,90,"[('Group', 90), ('Group', 90), ('Group', 90), ('Chee', 90), ('Adtrans Group', 86), ('Alliance Group Capital', 86), ('Allmine Group Limited', 86), ('Allmine Group Limited', 86), ('Ambition Group', 86), ('APA Sub Group', 86)]"
"Ambac LSNI, LLC",24615,AM,14528,90,"[('AM', 90), ('AMB', 90), ('LS', 90), ('MB Securities', 90), ('Amba', 90), ('Ambac Financial Group', 86), ('Ambac Financial Group Equity Warrants EXP 30 April 2023', 86), ('Ambac Financial Group 7% Preferred', 86), ('Ambac Financial Group Debenture 7.08% 2098', 86), ('Ambac Financial Group Units', 86)]"
NEW ALBERTSONS L.P.,24618,Albertsons,192538,95,"[('Albertsons', 95), ('Albert', 90), ('Be', 90), (': be AG', 90), ('Albert', 90), ('NS', 90), ('TS', 90), ('Australia New Agribusiness and Chemical Group', 86), ('Australian Coachlines Holdings (New Europe)', 86), ('New Dhaka Refractories', 86)]"
"GCI, LLC",24622,GCI,17830,100,"[('GCI', 100), ('GCI Liberty A', 90), ('GCI Income', 90), ('Qingci Games', 90), ('G Capital', 90), ('G Capital', 90), ('GCI Liberty', 90), ('GCI Liberty A1', 90), ('GCI Liberty B', 90), ('Qingci Games (Frankfurt)', 90)]"
KKR Group Finance Co IV LLC,24623,Group,54856,90,"[('Group', 90), ('Group', 90), ('Group', 90), ('INA', 90), ('Adtrans Group', 86), ('Alliance Group Capital', 86), ('Allmine Group Limited', 86), ('Allmine Group Limited', 86), ('Ambition Group', 86), ('APA Sub Group', 86)]"
HIGHPOINT RESOURCES CORPORATION,24624,Highpoint Resources,60136,100,"[('Highpoint Resources', 100), ('High Point Resources', 97), ('Ighp', 90), ('Capital Point', 90), ('RCE Capital', 90), ('URC', 90), ('Source Capital', 90), ('Ighp', 90), ('Highpoint Resources (Frankfurt)', 90), ('Point Resources', 88)]"
"WYNDHAM HOTELS & RESORTS, INC.",24625,Wyndham Hotels Resorts,135323,96,"[('Wyndham Hotels Resorts', 96), ('Wyndham Hotels (Pet) Resorts', 95), ('Wyndham Hotels (Frankfurt) Resorts', 95), ('Esor', 90), ('Wyndham Hotel', 90), ('Resort Trust', 90), ('Capital Hotels', 90), ('SOR', 90), ('Club Resorts', 86), ('Newhaven Hotels', 86)]"
VRIO FINCO 1 LLC,24626,NC&,121244,90,"[('NC&', 90), ('1 MAJ Zavrsni Rad Gradjevinarstvu', 86), ('Australian Masters Yield Fund Number 1', 86), ('Australian Masters Corporate Bond Fund Number 1', 86), (""Anshan Number 1 Construction Machine 'A'"", 86), ('Citadel Stable S-1 Income Fund Trust Units', 86), (""Dupont Canada 'A' Series 1"", 86), ('Fletcher Challenge Investment Service 1 Expired 24/09/93', 86), ('Getronics 1/55 Stock', 86), ('Holland Beton Groep 2 1/2% S', 86)]"
LIONS GATE CAPITAL HOLDINGS LLC,24628,Ion,73918,90,"[('Ion', 90), ('Lion', 90), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Ion', 90), ('Lion', 90), ('Lion', 90), ('Holdings', 90)]"
CIVEO CORPORATION,24631,Civeo,136123,100,"[('Civeo', 100), ('Civeo (Frankfurt)', 90), ('Cielo', 80), ('Unicycive Therapeutics', 76), ('Cineco', 73), ('Cenveo', 73), ('Active', 73), ('Cysive', 73), ('Cicero', 73), ('Livero', 73)]"
DirectCash Payments ULC,24635,Directcash Payments,7240,95,"[('Directcash Payments', 95), ('ENT', 90), ('NTS', 90), ('NTS', 90), ('CAS', 90), ('S&U', 90), ('NTS', 90), ('Mint Payments', 86), ('Terra Payments', 86), ('D&D', 86)]"
"ADECCO FINANCIAL SERVICES (NORTH AMERICA), LLC",24637,North,28907,90,"[('North', 90), ('Financial Trust Corporation', 90), ('North', 90), ('Security Service', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Services', 90), ('Financial Trust Corporation', 90)]"
APERGY CORPORATION,24639,AP,14627,90,"[('AP', 90), ('ERG', 90), ('ERG', 90), ('Capital A', 90), ('ERG', 90), ('G Capital', 90), ('G Capital', 90), ('RG Securities', 90), ('R R Securities', 86), ('Upergy', 83)]"
