Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"COMPRESSCO PARTNERS, L.P",23236,Art,125058,90,"[('Art', 90), ('Art', 90), ('Art', 90), ('Compressco', 90), ('Artner', 90), ('Capital Partners', 90), ('Press Corporation', 90), ('Art', 90), ('Press Corporation', 90), ('Die Erste P', 86)]"
GENTING NEW YORK LLC,23239,ENT,1607,90,"[('ENT', 90), ('Genting', 90), ('Australia New Agribusiness and Chemical Group', 86), ('Australian Coachlines Holdings (New Europe)', 86), ('State Bank of New South Wales', 86), ('York Group', 86), ('York Motor', 86), ('Biotechna Environmental Technology New', 86), ('Brookfield New Horizons Income Fund', 86), ('Dalton Resources Canada New', 86)]"
"SUMMIT MIDSTREAM PARTNERS, LLC",23240,Summit Midstream Partners,138413,100,"[('Summit Midstream Partners', 100), ('Summit Midstream (Frankfurt) Partners', 95), ('Summit Securities Incorporated', 90), ('Summit Securities Incorporated', 90), ('Artner', 90), ('Capital Partners', 90), ('Stream', 90), ('Summit Midstream Partners Limited Partnership Class B', 90), ('Summit Securities Incorporated', 90), ('Summit Midstream Partners Subordinated Units', 90)]"
HVB Capital LLC,23242,HVB Altfinprod 1,18545,90,"[('HVB Altfinprod 1', 90), ('HVB Altfinprod 2', 90), ('HVB Altfinprod', 90), ('HVB Altfinprod GS2I3', 90), ('HVB Real Estate Bank', 90), ('MHV Amsterdam', 68), ('LHV Group', 68), ('HV Bancorp', 68), ('VSB', 67), ('VAB', 67)]"
"GTP ACQUISITION PARTNERS I, LLC",23246,Artner,107941,90,"[('Artner', 90), ('Capital Partners', 90), ('Shuaa Partners Acquisition I A', 87), ('Shuaa Partners Acquisition I Units', 87), ('Shuaa Partners Acquisition I Class B', 87), ('Contango Capital Partners', 86), ('Evans and Partners Global Distruption Fund', 86), ('Eyecare Partners', 86), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('I D C', 86)]"
"Nationwide Health Properties, LLC.",23250,Nationwide Health Properties,60701,95,"[('Nationwide Health Properties', 95), ('Health', 90), ('Roper', 90), ('Nationwide Capital', 90), ('Health', 90), ('Capital Properties', 90), ('Capital Properties', 90), ('Nationwide Capital', 90), ('Nationwide Health Properties (Munich)', 88), ('Nationwide Health Properties (XETRA)', 88)]"
"The Shizuoka Bank, Ltd .",23251,Shizuoka Bank,107159,95,"[('Shizuoka Bank', 95), ('Security Bank', 90), ('HIZ', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('OKA Corporation', 90)]"
"HARRISON STREET REAL ESTATE CAPITAL, LLC",23253,Real Estate,3531,90,"[('Real Estate', 90), ('Real Security', 90), ('Capital Estate', 90), ('Treet Corporation', 90), ('Real Security', 90), ('2 Park Street Trust', 86), ('Aroma Real Estate', 86), ('Coopers Estate', 86), ('Cred Real MG On P', 86), ('Real Energy Corporation', 86)]"
Zillow Inc,23254,ZI,162159,90,"[('ZI', 90), ('ZIL', 90), ('Zillow Group Class A', 90), ('Zillow Group BDR', 90), ('ZI', 90), ('Zillow Group Class C', 90), ('Zillow Group Class B', 90), ('Zillow Group C (Mexico)', 90), ('Zillow Group A (BRN)', 90), ('Zillow Group A (Pet)', 90)]"
"SMARTSTOP SELF STORAGE, INC.",23255,Smartstop Self Storage REIT A,127764,95,"[('Smartstop Self Storage REIT A', 95), ('Art', 90), ('Art', 90), ('Art', 90), ('Rage', 90), ('P S', 90), ('Top', 90), ('Smart', 90), ('STO', 90), ('Art', 90)]"
BRASKEM AMERICA FINANCE COMPANY,23256,Trust Company,4284,90,"[('Trust Company', 90), ('Bras', 90), ('Braskem SA', 90), ('Allco Finance Group', 86), ('Bakixanov Company', 86), ('Beneficial Finance', 86), ('Company On', 86), ('Dominant Finance Inc', 86), ('Faulding FH&Company', 86), ('Hyundai Finance', 86)]"
"Groupon, Inc.",23258,Groupon,136824,100,"[('Groupon', 100), (""Groupon 'B'"", 95), ('Up', 90), ('G Capital', 90), ('G Capital', 90), ('Groupon (Mexico)', 90), ('Groupon (BRN)', 90), ('Groupon Class A (Swiss Stock Exchange)', 90), ('Groupon (Stuttgart)', 90), ('Groupon (Vienna Stock Exchange)', 90)]"
Francesca's Holdings Corp,23259,Francesca S Holdings,54469,100,"[('Francesca S Holdings', 100), ('Francesca S (Berlin) Holdings', 95), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Cesc', 90), ('Holdings', 90), ('France SA', 90), ('Cesc', 90)]"
"HORIZON PHARMA, INC.",23262,Orion Pharma,85191,92,"[('Orion Pharma', 92), ('Horizon Securities', 90), ('AR', 90), ('Horizon Securities', 90), ('PH Capital', 90), ('Horizon Securities', 90), ('PHA', 90), ('RM', 90), ('Horizon Pharmaceutical', 90), ('Horizon Pharmaceutical (Frankfurt)', 90)]"
American Capital Mortgage Investment Corp,23266,American Home Mortgage Investment,52200,95,"[('American Home Mortgage Investment', 95), ('American Mortgage and Investment', 95), ('AG Mortgage Investment Trust', 95), ('American Home Mortgage Investment (Berlin)', 95), ('Investment Trust Corporation', 90), ('Trust Invest', 90), ('E-Invest', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90)]"
Organovo Holdings Inc,23273,Organovo Holdings,137756,100,"[('Organovo Holdings', 100), ('Organovo Holdings (XETRA)', 95), ('Anovo', 90), ('Gan', 90), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Organo', 90), ('Holdings', 90)]"
STATION CASINOS LLC,23275,Station Casinos,68372,100,"[('Station Casinos', 100), ('Ion', 90), ('Tatio', 90), ('Stat', 90), ('At Trust', 90), ('CA', 90), ('ASI', 90), ('ATI', 90), ('Ion', 90), ('Sino', 90)]"
ConnectOne Bank,23277,CTO,16324,90,"[('CTO', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('One Bank', 90), ('Security Bank', 90), ('NEC', 90), ('Security Bank', 90)]"
LUTHER BURBANK SAVINGS,23278,Security Bank,200310,90,"[('Security Bank', 90), ('Urban AG', 90), ('Security Bank', 90), ('Urban AG', 90), ('Security Bank', 90), ('Savin', 90), ('Security Bank', 90), ('Security Bank', 90), ('K&S', 90), ('Security Bank', 90)]"
"China Merchants Bank Co., Ltd.",23279,China Merchants Bank 'A',87349,95,"[(""China Merchants Bank 'A'"", 95), (""China Merchants Bank 'H'"", 95), ('China Merchants Bank ADR 1:5', 95), (""China Merchants (SZS) Bank 'H'"", 95), ('Security Bank', 90), ('NTS', 90), ('ANT', 90), ('Security Bank', 90), ('Security Bank', 90), ('INA', 90)]"
"American Realty Capital Properties, Inc.",23281,American Health Properties,62392,92,"[('American Health Properties', 92), ('Real Security', 90), ('American Capital', 90), ('American Realty Trust', 90), ('American Capital', 90), ('American Realty Trust', 90), ('American Capital', 90), ('American Re', 90), ('American Realty Trust', 90), ('Roper', 90)]"
"Fresenius Medical Care US Finance II, Inc.",23282,Medica,94430,90,"[('Medica', 90), ('Medica', 90), ('Fresenius', 90), ('Fresenius Medical Care', 90), ('Medica', 90), ('Fresenius Medical', 90), ('Fresenius Medical Care (Pet)', 87), ('Allco Finance Group', 86), ('Asaleo Care', 86), ('Australian Hospital Care', 86)]"
AT HOME HOLDING III INC.,23285,Home Capital,42427,90,"[('Home Capital', 90), ('LDI Corporation', 90), ('At Home', 90), ('E&H', 90), ('Corporation Holding', 90), ('AKB Corporation Holding', 86), ('AKG Holding', 86), ('Baki-At', 86), ('Bernheim-Comofi Take Over by B C Holding', 86), ('China Finance Holding Company', 86)]"
Xylem Inc.,23286,Xylem,133358,100,"[('Xylem', 100), ('X', 90), ('Capital M', 90), ('Interwood-Xylemboria', 90), ('Xylem BDR', 90), ('Interwood Xylemboria Preferred Shares', 90), ('Xylem (Mexico)', 90), ('Xylem (BRN)', 90), ('Xylem (Pet)', 90), ('Xylem (Frankfurt)', 90)]"
Liberty Media Corp,23291,Liberty Media 'B',66146,95,"[(""Liberty Media 'B'"", 95), ('Liberty Media BDR', 95), ('Liberty Media BDR', 95), (""Liberty Media 'A'"", 95), ('Media Capital', 90), ('Liberty', 90), ('Liberty', 90), ('Liberty', 90), ('Media Capital', 90), ('Liberty', 90)]"
FORESTAR (USA) REAL ESTATE GROUP INC.,23292,Real Estate,3531,90,"[('Real Estate', 90), ('Foresta', 90), ('Real Security', 90), ('Group', 90), ('Group', 90), ('Group', 90), ('Star', 90), ('Capital Estate', 90), ('Star', 90), ('Real Security', 90)]"
"ALPHABET HOLDING COMPANY, INC.",23293,Trust Company,4284,90,"[('Trust Company', 90), ('Alpha', 90), ('MPA', 90), ('Bet', 90), ('LDI Corporation', 90), ('Alpha', 90), ('Alpha', 90), ('PHA', 90), ('Alpha', 90), ('Bet', 90)]"
"Ubiquiti Networks, Inc.",23294,I Net,18565,90,"[('I Net', 90), ('ITI', 90), ('Network Security', 90), ('ITI', 90), ('I-NE', 90), ('I-Net', 90), ('Ubiquiti', 90), ('RKS AB', 90), ('5G Networks', 86), ('Systems for Teleprocess and Networks AD', 86)]"
J.M. SMUCKER LLC,23295,J M Smucker,197165,96,"[('J M Smucker', 96), ('J M Smucker', 96), ('J M Smucker (BRN)', 95), ('J M Smucker (MIC)', 95), ('UC Corporation', 90), ('SMU', 90), ('UC Corporation', 90), ('M Hossain Garments', 86), ('M L C', 86), ('Montex-M', 86)]"
"BBVA Compass Bancshares, Inc.",23297,Compass Bancshares,71405,95,"[('Compass Bancshares', 95), ('MPA', 90), ('A-Com', 90), ('Share', 90), ('Security Banc', 90), ('Ares Capital', 90), ('BBVA Banco BHIF', 86), ('BBVA Capital Funding', 86), ('BBVA Bancomer', 86), ('Compass Group Sociedad Administradora', 86)]"
