Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
SSMS PLANTATION HOLDINGS PTE. LTD.,17962,Plan,3311,90,"[('Plan', 90), ('Tatio', 90), ('Holdings', 90), ('Holdings', 90), ('Anta', 90), ('Holdings', 90), ('Plant', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90)]"
Medco Platinum Road Pte Ltd,17963,PLA,38112,90,"[('PLA', 90), ('ATI', 90), ('Lat', 90), ('ATI', 90), ('Platinum Capital', 90), ('Country Road', 86), ('Aurora Platinum', 86), ('Planet Platinum', 86), ('Barad for Landworks Development and Road', 86), ('Obayashi Road', 86)]"
RCS Trust,17964,Rcsa R11 Represent 13 Securities,3527,90,"[('Rcsa R11 Represent 13 Securities', 90), ('Center Parcs', 90), ('RCS Libri Privilegies', 90), ('RCS Vanaspati Industries', 90), ('RCS Capital Class A', 90), ('Arcsight', 90), ('Arcs Monitoring Holdings', 90), ('RCS Holdings Inc', 90), ('RCSB Financial', 90), (""Arcsoft 'A'"", 90)]"
CREDIT SUISSE AG,17965,Credit Suisse Group,178057,95,"[('Credit Suisse Group', 95), ('Credit Suisse Group', 95), ('Credit Suisse Group', 95), ('Credit Suisse PL100 World Water Trust', 90), ('Credit Suisse GP100 Australia Trust', 90), ('Credit Suisse PL100 Emerging Markets Infrastructure Development Trust', 90), ('UIS', 90), ('IT', 90), (""Saturns Credit Suisse First Boston Series 03-13 'A'"", 90), ('Re Capital', 90)]"
GEO COAL INTERNATIONAL PTE. LTD.,17967,Coal International,46190,95,"[('Coal International', 95), ('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National', 90), ('Tern', 90), ('National', 90), ('Tern', 90), ('International', 90)]"
"CHINA MERCHANTS BANK CO., LTD",17968,China Merchants Bank 'A',87349,95,"[(""China Merchants Bank 'A'"", 95), (""China Merchants Bank 'H'"", 95), ('China Merchants Bank ADR 1:5', 95), (""China Merchants (SZS) Bank 'H'"", 95), ('Security Bank', 90), ('NTS', 90), ('ANT', 90), ('Security Bank', 90), ('Security Bank', 90), ('INA', 90)]"
AEV INTERNATIONAL PTE. LTD.,17969,Ion,73918,90,"[('Ion', 90), ('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('ONA', 90), ('National', 90), ('Tern', 90), ('ATI', 90), ('Ion', 90)]"
LLPL CAPITAL PTE. LTD.,17970,Keppel DC REIT Managemen T PTE Limited,36079,86,"[('Keppel DC REIT Managemen T PTE Limited', 86), ('Avago Technologies Finance PTE Limited', 86), ('T T', 86), ('Re&S Holdings PTE', 86), ('Blockchain Cap Tokenhub PTE', 86), ('PRTS Cam PTE', 86), ('S A M Trade Asia PTE', 86), ('D A P P Digital Access Pass PTE Investments Public Company', 86), ('Ten', 72), ('Tec', 72)]"
CATHAY UNITED BANK,17972,Cathay United Bank Company,41597,95,"[('Cathay United Bank Company', 95), ('Unite Capital', 90), ('United', 90), ('Security Bank', 90), ('Unit', 90), ('Security Bank', 90), ('Unit', 90), ('United', 90), ('Security Bank', 90), ('Security Bank', 90)]"
CES TREASURY PTE. LTD.,17973,Re Capital,67648,90,"[('Re Capital', 90), ('Re Capital', 90), ('Tre', 90), ('S&T Corporation', 90), ('Keppel DC REIT Managemen T PTE Limited', 86), ('American Performance Foods United States Treasury Fund Dead', 86), ('Delaware Treasury Reserves Investments Series', 86), ('Firstar Stellar Treasury Fund Class y', 86), ('Lehman Brothers Institutional Funds Group 100% Treasury B', 86), ('SEI Liquid Treasury II Portfolio Merger', 86)]"
CJ LOGISTICS ASIA PTE. LTD,17974,ICS,35449,90,"[('ICS', 90), ('ICS', 90), ('Asia Capital', 90), ('Asia Capital', 90), ('ASI', 90), ('STI', 90), ('Asia Capital', 90), ('IST Limited', 90), ('CJ Logistics', 90), ('Asia Capital', 90)]"
Medco Oak Tree Pte. Ltd,17975,Oak Capital,112370,90,"[('Oak Capital', 90), ('Tre', 90), ('Oak Capital', 90), ('Oak Catalyst', 86), ('Tree Brewing', 86), ('D&D', 86), ('Keppel DC REIT Managemen T PTE Limited', 86), ('Triple Tree Trust', 86), ('Oak Tree Educational Partners', 86), ('Freedom Federal Savings Bank Oak', 86)]"
"TAISHIN INTERNATIONAL BANK CO., LTD. SINGAPORE",17978,Taishin International Bank,44017,95,"[('Taishin International Bank', 95), ('National', 90), ('National-Bank', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('NAL Bank', 90), ('National', 90), ('National', 90), ('National Bank', 90)]"
"TAIPEI FUBON COMMERCIAL BANK CO., LTD. SINGAPO",17980,Trust Commercial Bank,40235,90,"[('Trust Commercial Bank', 90), ('Fubon Commercial Bank', 90), ('Fubon Securities', 90), ('Adelaide Bank', 86), ('Advance Bank Australia', 86), ('AFB Bank ASC', 86), ('Azar-Turk Bank', 86), ('Bank Azerbaijan', 86), ('Barbados National Bank', 86), ('BDR - Deutche Bank', 86)]"
JOLLIBEE WORLDWIDE PTE. LTD.,17982,World,124206,90,"[('World', 90), ('DWI', 90), ('World', 90), ('World', 90), ('E-World', 90), ('World', 90), ('Brand Marvel Worldwide Consumer Products', 86), ('Carnegie Worldwide / Dansk / Danske Aktier', 86), ('Arqueonautas Worldwide-Arqueologia Subaquatica', 86), ('Worldwide Mobile (Frankfurt) Marketing', 86)]"
MEDCO BELL PTE. LTD.,17983,El Corporation,1533,90,"[('El Corporation', 90), ('Bel', 90), ('DC', 90), ('Be', 90), (': be AG', 90), ('Bell and Howell Australian', 86), ('Bell Canada International', 86), ('Bell Molybedenum Mines', 86), ('Apollo Bell International', 86), ('D&D', 86)]"
SINOSING SERVICES PTE. LTD.,17984,OSI,37804,90,"[('OSI', 90), ('Security Service', 90), ('Sino', 90), ('Community Financial Services Victoria', 86), ('Ettalong Beach Financial Services', 86), ('Hobsons Bay Community Financial Services', 86), ('Mandurah Community Financial Services', 86), ('Mooroolbark and District Financial Services', 86), ('Mount Evelyn and DTS Financial Services', 86), ('Pinjarra Community Financial Services', 86)]"
"MAXEON SOLAR TECHNOLOGIES, LTD.",17985,Maxeon Solar Technologies,137409,100,"[('Maxeon Solar Technologies', 100), ('Maxeon Solar (Frankfurt) Technologies', 95), ('Ascent Solar Technologies', 88), ('CDS Technologies', 86), ('Greatcell Solar', 86), ('KTL Technologies', 86), ('QM Technologies', 86), ('ABC Technologies', 86), ('ADI Technologies', 86), ('API Technologies', 86)]"
INDIKA ENERGY CAPITAL IV PTE. LTD.,17986,Energy,79025,90,"[('Energy', 90), ('ERG', 90), ('Energy', 90), ('Energy', 90), ('ERG', 90), ('Indika Energy', 90), ('ERG', 90), ('Acer Energy', 86), ('Allgas Energy', 86), ('Arc Energy', 86)]"
SINGPOST GROUP TREASURY PTE. LTD.,17988,Group,54856,90,"[('Group', 90), ('Group', 90), ('Group', 90), ('Post', 90), ('Adtrans Group', 86), ('Alliance Group Capital', 86), ('Allmine Group Limited', 86), ('Allmine Group Limited', 86), ('Ambition Group', 86), ('APA Sub Group', 86)]"
SGX TREASURY I PTE. LTD.,17989,Tre,68799,90,"[('Tre', 90), ('Fabrika Otkovaka I Armature', 86), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('I D C', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86), ('Rio Bravo Credito Imobiliario I FII', 86), ('Unis Proizvodnja I Prerada Zice', 86), ('Bojoplast Gradevinstvo I Trgovina', 86), ('Brascan Adjustable Rate Trust I Units', 86), ('C I L', 86)]"
THE NATIONAL COMMERCIAL BANK (SINGAPORE BRANCH,17990,National,222336,90,"[('National', 90), ('National', 90), ('Trust Commercial Bank', 90), ('National', 90), ('National', 90), ('National', 90), ('Adelaide Bank', 86), ('Advance Bank Australia', 86), ('AFB Bank ASC', 86), ('Australian Commercial Property Trust', 86)]"
MAYBANK SINGAPORE LIMITED,17991,Gap,133521,90,"[('Gap', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('K&S', 90), ('Security Bank', 90), ('Security Bank', 90), ('Gap', 90)]"
The Norinchukin Bank (Singapore Branch),17992,Norinchukin Bank,28904,90,"[('Norinchukin Bank', 90), ('Adelaide Bank', 86), ('Advance Bank Australia', 86), ('AFB Bank ASC', 86), ('Azar-Turk Bank', 86), ('Bank Azerbaijan', 86), ('Bank of Western Australia', 86), ('Barbados National Bank', 86), ('BDR - Deutche Bank', 86), ('Bank of Melbourne', 86)]"
Oversea-Chinese Banking Corporation Ltd (Sunte,17993,Oversea-Chinese Banking,115123,95,"[('Oversea-Chinese Banking', 95), ('Security Bank', 90), ('King', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Ines', 90)]"
FLCT TREASURY PTE. LTD.,17994,CT&T,33686,90,"[('CT&T', 90), ('Tre', 90), ('T T', 90), ('Keppel DC REIT Managemen T PTE Limited', 86), ('American Performance Foods United States Treasury Fund Dead', 86), ('Delaware Treasury Reserves Investments Series', 86), ('Firstar Stellar Treasury Fund Class y', 86), ('Lehman Brothers Institutional Funds Group 100% Treasury B', 86), ('SEI Liquid Treasury II Portfolio Merger', 86), ('Victory Fund United States Treasury Money Market', 86)]"
Medco Laurel Tree Pte. Ltd.,17995,AUR,348,90,"[('AUR', 90), ('Tre', 90), ('Tree Brewing', 86), ('D&D', 86), ('Triple Tree Trust', 86), ('Laurel Bancorp', 86), ('Laurel Funds Stock Fund Investment Shares', 86), ('Medco Containment Merger Into 905019', 86), ('Medco Research', 86), ('Oak Tree Construction Computer Unit 92', 86)]"
"ACH, druzba za gospodarjenje z nalozbami, d.d.",17998,Atanor 'D',336,86,"[(""Atanor 'D'"", 86), ('B Z Dolna Mitroploia', 86), ('B-63-D AD', 86), ('Bobar Banka A D Bijeljina', 86), ('Cajavec Cenr ZA KVL BJK STJ', 86), (""Comptoir General d'Affret"", 86), (""Cote d'or"", 86), ('Cudgen R Z', 86), ('D J Properties', 86), ('E Z Industries', 86)]"
UNICREDIT BANKA SLOVENIJA d.d.,18001,AB Banka,4729,90,"[('AB Banka', 90), ('T Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Unicredit Bank', 90), ('Unicredit', 90)]"
"ADRIA MOBIL Proizvodnja, trgovina in storitve,",18002,Donau-Save-Adria,1445,86,"[('Donau-Save-Adria', 86), ('Equity in Industry', 86), ('Nova Trgovina DD Brcko', 86), ('Proizvodnja Obuce BZI Majdan', 86), ('Sana Trgovina Novi Grad', 86), ('Trgovina Borac Travnik', 86), ('Trgovina Laktasi', 86), ('All in West! Capital', 86), ('Art in Motion Income Fund', 86), ('Bagat Trgovina', 86)]"
