Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"GST USA, Inc.",21232,GST USA Income,65244,90,"[('GST USA Income', 90), ('Capital A', 90), ('G Capital', 90), ('G Capital', 90), ('Danske Invest USA', 86), ('GST Telecommunications', 86), ('Jyske Invest USA Aktier', 86), ('Nordea Invest USA', 86), ('USA REIT Fund', 86), ('Alon USA Partners Com Units', 86)]"
AMERIGAS FINANCE CORP.,21233,AME,214916,90,"[('AME', 90), ('INA', 90), ('S&F Capital', 90), ('AME', 90), ('Prime Finance', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('RCI Finance', 86), ('3A Finance', 86), ('Alpha Finance', 86)]"
"Citibank, N.A.",21234,CIT,15964,90,"[('CIT', 90), ('Security Bank', 90), ('IT', 90), ('Security Bank', 90), ('Security Bank', 90), ('ITI', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('ITI', 90)]"
"CAFCO, LLC",21235,CA,59309,90,"[('CA', 90), ('Capital A', 90), ('F&F', 86), ('Camco', 80), ('Camco', 80), ('Fafco', 80), ('Fafco', 80), ('Cafom', 80), ('Cacco', 80), ('Nafco', 80)]"
LIBERTY MUTUAL INSURANCE COMPANY,21236,Liberty Mutual Insurance Company,66149,100,"[('Liberty Mutual Insurance Company', 100), ('Trust Company', 90), ('Liberty', 90), ('Liberty', 90), ('Liberty', 90), ('Liberty', 90), ('Mutual', 90), ('Bakixanov Company', 86), ('Colonial Mutual Life', 86), ('Company On', 86)]"
"Time Warner Entertainment Company, L.P.",21237,Trust Company,4284,90,"[('Trust Company', 90), ('Time Warner', 90), ('Time Warner', 90), ('Time Warner', 90), ('Bakixanov Company', 86), ('Barron Entertainment', 86), ('Company On', 86), ('Contax Holding Company', 86), ('Faulding FH&Company', 86), ('Jacobsen Entertainment', 86)]"
SunTrust Bank,21238,Suntrust Banks,58848,96,"[('Suntrust Banks', 96), ('T Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('UST', 90), ('UST', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Zeneca Inc,21239,ECA,16802,90,"[('ECA', 90), ('CA', 90), ('Zeneca Rights 06/21/1993 Expired 18/06/93', 90), ('Astrazeneca Pharma India', 90), ('NEC', 90), ('Capital A', 90), ('Zen Corporation', 90), ('Astrazeneca', 90), ('Granite 3XL Astrazeneca Daily ETP', 90), ('Granite 3XS Astrazeneca Daily ETP', 90)]"
The Northern Trust Company,21240,North,28907,90,"[('North', 90), ('Trust Company', 90), ('North', 90), ('MPA', 90), ('Northern Trust', 90), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86), ('Bulgarian Telecommunications Company', 86), ('Company On', 86)]"
CNH America LLC,21241,AM,14528,90,"[('AM', 90), ('IC', 90), ('ICA AB', 90), ('CA', 90), ('AME', 90), ('IC', 90), ('CNH', 90), ('ICA AB', 90), ('ICA AB', 90), ('AME', 90)]"
"FERRELLGAS, L.P.",21242,El Corporation,1533,90,"[('El Corporation', 90), ('GA Capital', 90), ('Re Capital', 90), ('Re Capital', 90), ('Ferrellgas Limited Partnership', 90), ('LG', 90), ('Ferrellgas Partners Units', 90), ('Ferrellgas Partners L P Units', 90), ('Ferrellgas Partners (Frankfurt)', 90), ('Ferrellgas Partners (XETRA)', 90)]"
Branch Banking and Trust Company,21243,Trust Company,4284,90,"[('Trust Company', 90), ('Security Bank', 90), ('King', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('AB and Company', 90)]"
"CITGO HOLDING, INC.",21244,Chigo Holding,25070,92,"[('Chigo Holding', 92), ('ITG', 90), ('CIT', 90), ('IT', 90), ('LDI Corporation', 90), ('Go', 90), ('Corporation Holding', 90), ('Citron Holding AG', 89), ('Ipto Holding', 88), ('City Holding', 88)]"
"Devon OEI Operating, L.L.C.",21245,Devon OEI Operating,64231,100,"[('Devon OEI Operating', 100), ('ATI', 90), ('ATI', 90), ('Opera Limited', 90), ('D&D', 86), ('Prykarpatske Operating Enterprise', 86), ('Devon Resources Investments Depositary Unit', 86), ('Devon Group', 86), ('R R Securities', 86), ('T T', 86)]"
"Mobile Energy Services Holdings, Inc.",21246,Energy,79025,90,"[('Energy', 90), ('Holdings', 90), ('Security Service', 90), ('Holdings', 90), ('Energy', 90), ('Holdings', 90), ('Energy', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90)]"
Golden State Water Company,21247,Trust Company,4284,90,"[('Trust Company', 90), ('Stat', 90), ('Capital Gold', 90), ('Bakixanov Company', 86), ('Colonial First State Commercial Property', 86), ('Company On', 86), ('Prudential Investment Company of Australia', 86), ('Roc Oil Company', 86), ('Sigma Company', 86), ('State of QLD', 86)]"
"Onemain Financial, Inc.",21248,One,112488,90,"[('One', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('INA', 90), ('Financial Trust Corporation', 90), ('Onemain', 90), ('CIA', 90), ('Financial Trust Corporation', 90), ('One', 90)]"
"NiSource Capital Markets, Inc.",21249,AR,24258,90,"[('AR', 90), ('Ark', 90), ('E&M', 90), ('RCE Capital', 90), ('URC', 90), ('NIS', 90), ('E&M', 90), ('TS', 90), ('Nisource', 90), ('Source Capital', 90)]"
"Argo Group US, Inc.",21250,Argo Group,125050,95,"[('Argo Group', 95), ('Argo Group', 95), ('Group', 90), ('AR', 90), ('Group', 90), ('Up', 90), ('Group', 90), ('Go', 90), ('RG Securities', 90), ('A P Group Taken Over 25/10/92', 86)]"
"Goldman, Sachs & Co",21251,ACH,14133,90,"[('ACH', 90), ('Man AG', 90), ('Man AG', 90), ('Sachs AG', 90), ('Capital Gold', 90), ('Man AG', 90), ('D&D', 86), ('Goldman H', 86), (""Corts Trust Goldman Sachs Capital I 6% 'A'"", 86), ('Corts Trust II Goldman Sachs Corporate Backed Trust Securities Class A Certificate', 86)]"
Duke Realty Limited Partnership,21252,Real Security,131585,90,"[('Real Security', 90), ('Art', 90), ('Art', 90), ('RSH', 90), ('Art', 90), ('Artner', 90), ('Capital Partners', 90), ('Hip', 90), ('Art', 90), ('Real Security', 90)]"
KeyBank National Association,21253,National,222336,90,"[('National', 90), ('Security Bank', 90), ('National', 90), ('National', 90), ('Security Bank', 90), ('Security Bank', 90), ('National', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
The Huntington National Bank,21254,National,222336,90,"[('National', 90), ('National-Bank', 90), ('Security Bank', 90), ('National', 90), ('NAL Bank', 90), ('National', 90), ('Security Bank', 90), ('Security Bank', 90), ('Hunt', 90), ('National', 90)]"
National Grid USA,21255,National Grid,124443,95,"[('National Grid', 95), ('Ion', 90), ('National', 90), ('National', 90), ('ONA', 90), ('National', 90), ('ATI', 90), ('Ion', 90), ('National', 90), ('ATI', 90)]"
"Comcast Cable Holdings, LLC",21256,Able,23892,90,"[('Able', 90), ('Holdings', 90), ('Cable Trust', 90), ('Holdings', 90), ('LDI Corporation', 90), ('MCA', 90), ('Holdings', 90), ('Cast', 90), ('Holdings', 90), ('CAS', 90)]"
"Rouse Company, LLC.",21257,Trust Company,4284,90,"[('Trust Company', 90), ('MPA', 90), ('Rouse', 90), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86), ('Bulgarian Telecommunications Company', 86), ('China Finance Holding Company', 86), ('Company On', 86), ('Gerrard Company Australasia', 86)]"
Mallinckrodt Inc.,21258,Mallinckrodt,197758,100,"[('Mallinckrodt', 100), ('Mallinckrodt', 100), ('Mallinckrodt', 100), ('Mallinckrodt Pub', 95), ('Mallinckrodt New', 95), ('All Corporation', 90), ('KR', 90), ('Linc', 90), ('Linc', 90), ('Linc', 90)]"
