Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
"Unnim Banc, S.A.",8108,unnim banc,unnim,,,,,NN Group,87517,99.33,IM,119718,99.33,NI Holdings,137627,99.33,NN,137638,99.33,NN Group (BRN),225270,99.33,NN Group (Non-NASDAQ OTC),247605,99.33,NI Holdings (Frankfurt),264980,99.33,NN (Berlin),264999,99.33,NN Group (Stuttgart),273101,99.33,NN Group (Vienna Stock Exchange),273102,99.33
UOB Australia Ltd,3523,uob australia,uob,UOB (Frankfurt),297688.0,,,Bank UOB Buana,24602,99.64,UOB-Kay Hian Holdings,116328,99.56,UOB Kay Hian Securities,123897,99.56,UOB-Kay Hian Holdings (Frankfurt),275448,99.56,UOB-Kay Hian Holdings (XETRA),316448,99.56,UOB Radanasin Bank,44334,99.54,Guobang Pharma 'A',88857,99.52,UOB Kay Hian Securities (Thailand) NVDR,176906,99.47,UOB Radanasin Bank Foreign Board,233108,99.45,UOB Apartment Property I (Leasehold),44332,99.43
UOB Cayman I Limited,14774,uob cayman i,uob,UOB (Frankfurt),297688.0,,,UOB-Kay Hian Holdings,116328,99.67,UOB Kay Hian Securities,123897,99.67,UOB-Kay Hian Holdings (Frankfurt),275448,99.67,UOB-Kay Hian Holdings (XETRA),316448,99.67,UOB Radanasin Bank,44334,99.64,UOB Kay Hian Securities (Thailand) NVDR,176906,99.62,Bank UOB Buana,24602,99.57000000000001,Guobang Pharma 'A',88857,99.53,UOB Apac Green REIT ETF,191593,99.51,UOB Apac Green REIT (Singapore) ETF,226841,99.51
UOB Funding LLC,23178,uob funding,uob,UOB (Frankfurt),297688.0,,,Bank UOB Buana,24602,99.6,UOB Radanasin Bank,44334,99.58,UOB-Kay Hian Holdings,116328,99.52,UOB Kay Hian Securities,123897,99.52,UOB-Kay Hian Holdings (Frankfurt),275448,99.52,UOB-Kay Hian Holdings (XETRA),316448,99.52,Huobi Technology Holdings,101288,99.44,UOB (Frankfurt),297688,99.43,Al-Januob Filters Manufacturing,24060,99.43,UOB Kay Hian Securities (Thailand) NVDR,176906,99.43
UOL TREASURY SERVICES PTE. LTD.,17930,uol treasury services pte.,uol,UOL,153163.0,UOL Group (Non-NASDAQ OTC),249624.0,Zuoli Kechuang Mcrfin Class H,171606,99.44,Guolene Paper,26479,99.41,Luolai Home Textile 'A',89454,99.41,Guolian Securities Company Limited Class B,167178,99.39,Zuoli Kechuang Mcrfin 'H',106083,99.39,Luolai Lifestyle (SEC) Technology 'A',213181,99.39,KUS Guoli Electronic Technology 'A',89385,99.39,UOL Group ADR 1:4,191594,99.38,Duolingo Inc Class B,195098,99.38,Duolun Technology 'A',92359,99.34
UPCB Finance IV Limited,14961,upcb iv,upcb,,,,,PCB,20970,99.6,Up,31359,99.44,PC Group,131241,99.44,PC Group (Berlin),288494,99.44,C Holdings,24873,99.25,CBI,6258,79.8,CBI,117575,79.8,CBR,15707,79.60000000000001,CBS (AMS),15710,79.60000000000001,CBG Group,45928,79.60000000000001
UPCB FINANCE VII LIMITED,15004,upcb vii,upcb,,,,,PCB,20970,99.55,Up,31359,99.4,PC Group,131241,99.4,PC Group (Berlin),288494,99.4,C Holdings,24873,99.22,CBI,6258,79.75,CBI,117575,79.75,CBR,15707,79.56,CBS (AMS),15710,79.56,CBG Group,45928,79.56
Upjohn Finance B.V.,16475,upjohn b.v.,upjohn,Upjohn,68973.0,,,Upjohn,68973,99.71,Upjohn (Munich),223041,99.71,Upjohn Inc Placeholder,210919,99.48,Pharmacia and Upjohn SDR (SEAQ International),180145,99.4,Pharmacia and Upjohn,199195,99.39,Pharmacia and Upjohn (Frankfurt),298932,99.39,Pharmacia and Upjohn Preferred,180144,99.34,JO Group Holdings,27286,99.31,Up,31359,99.31,JO Group Holdings,173706,99.31
UpperNord Tower GmbH & Co. KG,7803,uppernord tower gmbh & kg,uppernord,,,,,Nord,43176,99.28,Nord,112302,99.28,Up,31359,99.15,PP (Persero),103541,99.15,O-Bank,115989,99.08,Norda,112303,88.38,Norda (Non-NASDAQ OTC),238495,88.38,Penford,60937,85.52,Penford (Berlin),288517,85.52,Prenor Group,11361,82.49000000000001
Uppfinnaren 1 AB,17639,uppfinnaren 1,uppfinnaren,,,,,PPF International,11321,99.38,Ren (Non-NASDAQ OTC),239413,99.38,Ren (Frankfurt),273952,99.38,Ren (XETRA),315054,99.38,AR,24258,99.27,Up,31359,99.27,NN Group,87517,99.27,PP (Persero),103541,99.27,NN,137638,99.27,NN Group (BRN),225270,99.27
Ups Global Treasury Plc,9358,ups global treasury,ups,Pick-UPS Plus,131314.0,,,Upscale Trends,68975,99.61,Upsom Ocna Mures,40414,99.57000000000001,Upsellon Brands Holdings,105539,99.53,Upstream (XETRA),308892,99.52,Jessups PLC Ordinary,48286,99.51,Upsales Technology,123900,99.49,Upstart Holdings,135227,99.46,Upstart Holdings,150153,99.46,Upstart Holdings (Mexico),219155,99.46,Upstart Holdings (Frankfurt),266820,99.46
