Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Third Point Re (USA) Holding Inc.,24094,Capital Point,99350,90,"[('Capital Point', 90), ('Corporation Holding', 90), ('AKB Corporation Holding', 86), ('AKG Holding', 86), ('Di Janj Holding', 86), ('Ekoinvest Holding', 86), ('Enice Holding', 86), ('Holding Roads', 86), ('Kom Holding', 86), ('Neumann Holding', 86)]"
LABA ROYALTY SUB LLC,24099,Atlantis Communications Sub Voting Shares,5320,86,"[('Atlantis Communications Sub Voting Shares', 86), ('Cable Satisfaction International Sub Voting Shares', 86), (""Canadian Sub-Surface Energy Services 'A'"", 86), (""Central Capital 'A' Sub Voting Convertible"", 86), ('Curragh Resources Sub Voting Share', 86), ('Danier Leather Sub Voting Shares', 86), ('Danoil Energy Limited Sub Voting Class A', 86), (""Decoma International 'A' Sub Voting"", 86), (""Dia Met Minerals 'A' Sub Voting"", 86), (""Fireworks Entertainment 'B' Sub Voting"", 86)]"
"Unitil Energy Systems, Inc.",24100,EMS,7594,90,"[('EMS', 90), ('Energy', 90), ('Unit', 90), ('ERG', 90), ('TEM', 90), ('Unit', 90), ('Energy', 90), ('ITI', 90), ('Energy', 90), ('PLC Systems', 90)]"
"REXFORD INDUSTRIAL REALTY, L.P.",24104,Rexford Industrial Realty,133568,100,"[('Rexford Industrial Realty', 100), ('Dust', 90), ('Rexford Industrial Realty Preferred Series B', 90), ('Rexford Industrial Realty 5.875 Cumulative Redeemable Preference Series A', 90), ('AMP Industrial Trust', 86), ('Associated Industrial Industries Suspended 18/09/91', 86), ('GMG Industrial', 86), ('Macarthurcook Industrial Property Fund', 86), ('Record Realty', 86), ('Boulevard Industrial Real Estate Investment Trust', 86)]"
Horizon Pharma Investment Limited,24105,Investment Trust Corporation,48177,90,"[('Investment Trust Corporation', 90), ('Trust Invest', 90), ('Horizon Securities', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Horizon Securities', 90), ('Horizon Securities', 90), ('Boeblingen Investment Hong Kong and China', 86), ('Brazil Pharma On', 86)]"
"Gunma Bank, Ltd",24106,Gunma Bank,106606,100,"[('Gunma Bank', 100), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('NK', 90), ('Security Bank', 90)]"
Aduro Biotech Inc,24110,Tec,39880,90,"[('Tec', 90), ('Otec', 90), ('Aduro Biotechnology (BRN)', 90), ('Indonesia French Biotech Enterprises', 86), ('Kinetana International Biotech Pharma', 86), ('D&D', 86), ('Worldwide Biotech and Pharmaceutical', 86), ('Aduro Clean Technologies', 86), (""Guangdong Hybribio Biotech 'A'"", 86), ('Emmessar Biotech and Nutrition', 86)]"
EMD FINANCE LLC,24111,MTD Finance,20295,91,"[('MTD Finance', 91), ('INA', 90), ('NC&', 90), ('Allco Finance Group', 86), ('Beneficial Finance', 86), ('China Finance Holding Company', 86), ('Ding Sheng XIN Finance', 86), ('Intermills (Finance)', 86), ('North Ryde Community Finance', 86), ('Palm Beach Finance', 86)]"
RenaissanceRe Finance Inc.,24113,Renaissance,113090,90,"[('Renaissance', 90), ('Renaissance', 90), ('INA', 90), ('ISS', 90), ('Renaissance', 90), ('ISS', 90), ('Prime Finance', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('RCI Finance', 86)]"
"INTRALOT, INC.",24119,Intralot Integrated Lottery Sysv,93743,90,"[('Intralot Integrated Lottery Sysv', 90), ('Capital A', 90), ('Intralot Unsponsored ADR 1:1', 90), ('Intralot Integrated (Non-NASDAQ OTC) Lottery Sysv', 90), ('Intralot Integrated (Frankfurt) Lottery Sysv', 90), ('Intralot Integrated Lottery Nil Paid 21/07/22', 90), ('Intralot (CR) (Stuttgart)', 90), ('R R Securities', 86), ('T T', 86), ('Intrasoft', 82)]"
CNX COAL RESOURCES LP,24121,RCE Capital,113045,90,"[('RCE Capital', 90), ('URC', 90), ('Source Capital', 90), ('AIC Resources', 86), ('Austral Coal', 86), ('BCD Resources', 86), ('CBH Resources', 86), ('Cuesta Coal', 86), ('Cumnock Coal', 86), ('CWH Resources', 86)]"
"COMMUNICATIONS SALES & LEASING, INC.",24122,Capital Communication,15640,90,"[('Capital Communication', 90), ('Security Leasing Corporation', 90), ('Unica', 90), ('Munic', 90), ('Security Leasing Corporation', 90), ('Energo-Pro Sales', 86), ('Fibra Leasing', 86), ('Macquarie Communications Infrastructure Group', 86), ('PPC Communications', 86), (""Alliance Atlantis Communications 'B' Non Voting Shares No Par Value"", 86)]"
FREEPORT MINERALS CORPORATION,24127,Mineral Securities,2818,90,"[('Mineral Securities', 90), ('Mineral Securities', 90), ('Mine SA', 90), ('Nera', 90), ('ALS', 90), ('RT Minerals', 90), ('Port', 90), ('Freeport', 90), ('Australia Pacific Minerals', 86), ('Australian Consolidated Minerals', 86)]"
"ZF NORTH AMERICA CAPITAL, INC.",24128,North,28907,90,"[('North', 90), ('AM', 90), ('North', 90), ('IC', 90), ('ICA AB', 90), ('CA', 90), ('AME', 90), ('IC', 90), ('ICA AB', 90), ('ICA AB', 90)]"
People's Utah Bancorp,24129,Peoples Utah Bancorp,75902,98,"[('Peoples Utah Bancorp', 98), ('People', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Security Banc', 90), ('People', 90), ('S&U', 90)]"
"Chemours Company, LLC",24130,Trust Company,4284,90,"[('Trust Company', 90), ('EMO Capital', 90), ('MPA', 90), ('OM', 90), ('Mo', 90), ('URS', 90), ('EMO Capital', 90), ('PA', 90), ('RS', 90), ('EMO Capital', 90)]"
DJO FINCO INC.,24132,DJO,64307,90,"[('DJO', 90), ('NC&', 90), ('D&D', 86), ('Automotive Finco', 86), ('Netflier Finco', 86), ('F&F', 86), ('Automotive Finco (Non-NASDAQ OTC)', 86), ('Automotive Finco (Frankfurt)', 86), ('DJO (Frankfurt)', 86), ('Fincor', 82)]"
CNOOC FINANCE (2015) U.S.A. LLC,24134,CNOOC,97091,90,"[('CNOOC', 90), ('A C N 059 457 279', 86), ('A C N 603 323 182', 86), ('A R C Industries', 86), ('A V Buildings', 86), ('A-Cap Development', 86), ('Belira U Stecaju', 86), (""BTR 'A'"", 86), (""Della Penna 'A'"", 86), ('Dominant Finance Inc', 86)]"
"AXA EQUITABLE HOLDINGS, INC.",24136,Equitable Holdings,133511,95,"[('Equitable Holdings', 95), ('Equitable Holdings', 95), ('Tab', 90), ('Able', 90), ('Holdings', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('AXA', 90), ('Tab', 90)]"
"Energizer SpinCo, Inc.",24142,RGI,21569,90,"[('RGI', 90), ('R S Corporation', 90), ('ERG', 90), ('SP', 90), ('Spin', 90), ('Izer', 90), ('ERG', 90), ('ERG', 90), ('NC&', 90), ('SP', 90)]"
EAST BOSTON SAVINGS BANK,24143,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Savin', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('AVI', 90), ('BOS Securities', 90)]"
WMIH CORP.,24144,MIH,207736,90,"[('MIH', 90), ('WM Capital', 90), ('MIH', 90), ('W-W Capital', 86), ('R R Securities', 86), ('Wmih 3 Convertible Preference Series B 144A', 86), ('Fremont Michigan Insuracorp Class A', 76), ('Southern Michigan Bancorp', 76), ('University Bancorp Michigan', 76), ('University Bancorp Michigan Rights 31/10/2001', 76)]"
FARMINGTON BANK,24147,AR,24258,90,"[('AR', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Far', 90), ('Security Bank', 90), ('Security Bank', 90), ('NK', 90)]"
COMMSCOPE TECHNOLOGIES FINANCE LLC,24148,Commscope,59512,90,"[('Commscope', 90), ('Allco Finance Group', 86), ('Alpha Technologies', 86), ('Beneficial Finance', 86), ('CDS Technologies', 86), ('Dominant Finance Inc', 86), ('Hyundai Finance', 86), ('Intermills (Finance)', 86), ('KTL Technologies', 86), ('Palm Beach Finance', 86)]"
"Harman Finance International, S.C.A.",24149,National,222336,90,"[('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National', 90), ('National', 90), ('International', 90), ('National', 90), ('A C N 059 457 279', 86), ('A C N 603 323 182', 86)]"
"CHENIERE CORPUS CHRISTI HOLDINGS, LLC",24154,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('Acmex Holdings', 86), ('Aerosonde Holdings', 86), ('Afterpay Holdings', 86)]"
ITT HOLDINGS LLC,24157,TWT Holdings,4301,92,"[('TWT Holdings', 92), ('TTG Holdings', 92), ('JIT Holdings', 92), ('ITC Holdings', 92), ('ITA Holdings', 92), ('TTA Holdings', 92), ('ITP Holdings', 92), ('MIT Holdings', 92), ('TTJ Holdings', 92), ('IT Holding', 91)]"
ALTICE US FINANCE II CORPORATION,24158,Alti,14515,90,"[('Alti', 90), ('INA', 90), ('S&F Capital', 90), ('Altice SA', 90), ('FI Imobiliario Tourmalet II Sen B', 86), ('Gregem Bond US Dollar Rise Cap', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('Prime Finance', 86), ('Berkeley Capital II', 86), ('Canadian Resources Income Trust II Unit', 86)]"
ALTICE US FINANCE I CORPORATION,24159,Alti,14515,90,"[('Alti', 90), ('INA', 90), ('S&F Capital', 90), ('Altice SA', 90), ('China Finance Holding Company', 86), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('Gregem Bond US Dollar Rise Cap', 86), ('I D C', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86), ('Rio Bravo Credito Imobiliario I FII', 86)]"
"GLOBAL NET LEASE, INC.",24162,Global Net Lease,134279,100,"[('Global Net Lease', 100), ('Global Net Lease (Pet)', 95), ('GL', 90), ('GL', 90), ('Globa', 90), ('Global', 90), ('Global', 90), ('T&L', 90), ('Global Net Lease Perpetual Preference Series B', 90), ('Global Net Lease Preferred Shares', 90)]"
