Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Morgan Stanley Finance LLC,24294,Morgan Stanley Finance Units,66646,95,"[('Morgan Stanley Finance Units', 95), ('Morgan Stanley Finance Unit', 95), ('Morgan Stanley Finance Unit', 95), ('Gan', 90), ('Stanley', 90), ('Stanley', 90), ('INA', 90), ('Morgan Stanley', 90), ('Morgan Stanley', 90), ('Gan', 90)]"
"Aqua Pennsylvania, Inc",24297,Pennsylvania Capital,75870,95,"[('Pennsylvania Capital', 95), ('Aqua', 90), ('Aqua', 90), ('Sylvan', 90), ('Aqua', 90), ('Aqua', 90), ('ANI', 90), ('Aqua Signal', 86), ('Aqua 2', 86), ('Aqua Terrena International', 86)]"
Forcepoint LLC,24298,CEP,33208,90,"[('CEP', 90), ('Capital Point', 90), ('RCE Capital', 90), ('R R Securities', 86), ('T T', 86), ('F&F', 86), ('Inti', 77), ('Choicepoint', 76), ('Focus Point', 76), ('Focal Point AB', 76)]"
"HARBORONE BANCORP, INC.",24302,Harborone Bancorp,134328,100,"[('Harborone Bancorp', 100), ('One', 90), ('Bor', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Arbor', 90), ('Bancorp', 90), ('One Bancorp', 90)]"
GLOBAL ATLANTIC (FIN) COMPANY,24303,Security Capital Atlantic,200279,90,"[('Security Capital Atlantic', 90), ('Trust Company', 90), ('Globa', 90), ('Global A', 90), ('Global', 90), ('Global', 90), ('Security Capital Atlantic', 90), ('ADG Global Supply', 86), ('Atlantic Gold', 86), ('Bakixanov Company', 86)]"
"ST ENGINEERING NORTH AMERICA, INC.",24305,Engin,1601,90,"[('Engin', 90), ('North', 90), ('North', 90), ('Ring', 90), ('North Quay', 86), ('Rubicon America Trust', 86), ('Westfield America', 86), ('Battle North Gold', 86), ('Build America Investment Grade Bond Fund Class A Units', 86), ('Cetec Engineering', 86)]"
"American Homes 4 Rent, L.P.",24306,American Homes 4 Rent Class A,133467,95,"[('American Homes 4 Rent Class A', 95), ('American Homes 4 Rent Class B', 95), ('ENT', 90), ('Home Capital', 90), ('ICA AB', 90), ('American Capital', 90), ('AME', 90), ('American Capital', 90), ('American Capital', 90), ('American Capital', 90)]"
MGM GROWTH PROPERTIES OPERATING PARTNERSHIP LP,24307,Artner,107941,90,"[('Artner', 90), ('Capital Partners', 90), ('Capital Properties', 90), ('Capital Properties', 90), ('Australian Growth BNS DEF', 86), ('Centro Properties Group', 86), ('D J Properties', 86), ('First Growth Funds', 86), ('Greenchip Emerging Growth', 86), ('Indigo Properties Australia', 86)]"
"HEALTH NET, INC",24309,Health Net,65380,100,"[('Health Net', 100), ('Health', 90), ('Metropolitan Health Networks', 90), ('Wellpoint Health Network', 90), ('Onhealth Network', 90), ('Health', 90), ('Interactive Health Network', 90), ('Mid-Atlantic Home Health Network', 90), (""Mid-Atlantic Home Health Network 'B'"", 90), ('Metropolitan Health Network Warrants', 90)]"
"DIGITAL EURO FINCO, LLC",24310,Digit Inc,25568,90,"[('Digit Inc', 90), ('Digital Security', 90), ('Euro', 90), ('Advanced Digital Health Mdcna Preventiva On', 86), ('B Digital', 86), ('China Digital Television Holding', 86), ('Danske Invest Euro Stocks 50', 86), ('Digital Consumer Dividend Units', 86), ('Digital Courier International', 86), ('DMD Digital Health Connections Group', 86)]"
"PNK Entertainment, Inc.",24311,Pan Entertainment,121632,94,"[('Pan Entertainment', 94), ('ENT', 90), ('H-Entertainment', 88), ('POW Entertainment', 88), ('IGN Entertainment', 88), ('JYP Entertainment', 88), ('FNC Entertainment', 88), ('Q-Entertainment', 88), ('Treyo Leisure and Entertainment', 86), ('BFS Entertainment and Multimedia', 86)]"
VIRGIN MEDIA BRISTOL LLC,24312,Bristol Corporation,63124,90,"[('Bristol Corporation', 90), ('Media Capital', 90), ('RGI', 90), ('IRG', 90), ('Media Capital', 90), ('In Media', 90), ('Virgin Media', 90), ('Bristol Corporation', 90), ('Media Capital', 90), ('Media Capital', 90)]"
"PRIME SECURITY SERVICES BORROWER, LLC",24314,Prime Capital Corporation,199432,90,"[('Prime Capital Corporation', 90), ('Bor', 90), ('Security Service', 90), ('Prime Services', 90), ('Prime Capital Corporation', 90), ('Bor', 90), ('Prim', 90), ('Rim', 90), ('Prime Capital Corporation', 90), ('Prime Capital Corporation', 90)]"
JARDEN CORPORATION.,24316,Ion,73918,90,"[('Ion', 90), ('Arden Capital', 90), ('Jarden', 90), ('ATI', 90), ('Ion', 90), ('RDE', 90), ('ATI', 90), ('D&D', 86), ('Fix-Corporation International', 86), ('Multi-Corporation International', 86)]"
"REGIONALCARE HOSPITAL PARTNERS HOLDINGS, INC.",24317,Regio Capital,21509,90,"[('Regio Capital', 90), ('Holdings', 90), ('Partners Holdings', 90), ('Holdings', 90), ('Hospital Trust', 90), ('Holdings', 90), ('Artner', 90), ('Capital Partners', 90), ('Holdings', 90), ('Corporation Holding', 90)]"
"MGP Escrow Issuer, LLC",24318,ISS,159160,90,"[('ISS', 90), ('ISS', 90), ('W-W Capital', 86), ('R R Securities', 86), ('SG Issuer Copper X2 Daily Long 31DEC99', 86), ('SG Issuer Copper X2 Daily Short 31DEC99', 86), ('SG Issuer Copper X3 Daily Long 31DEC99', 86), ('SG Issuer Copper X3 Daily Short 31DEC99', 86), ('SG Issuer Copper X5 Daily Long 31DEC99', 86), ('SG Issuer Copper X5 Daily Short 31DEC99', 86)]"
"COMCAST CABLE COMMUNICATIONS, LLC.",24319,Capital Communication,15640,90,"[('Capital Communication', 90), ('Able', 90), ('Cable Trust', 90), ('Unica', 90), ('Cast', 90), ('Munic', 90), ('I-Cable Communications', 90), ('Cable and Telecoms', 86), ('Cable Television', 86), ('Cable Waterski', 86)]"
"ALLIANCE RESOURCE OPERATING PARTNERS, L.P.",24320,Capital Alliance,117527,90,"[('Capital Alliance', 90), ('Artner', 90), ('Capital Partners', 90), ('Capital Alliance', 90), ('Source Capital', 90), ('Opera Limited', 90), ('Alliance Group Capital', 86), ('Alliance Holdings', 86), ('Alliance Oil Development', 86), ('Citadel Resource Group', 86)]"
JPMORGAN CHASE FINANCIAL COMPANY LLC,24321,Trust Company,4284,90,"[('Trust Company', 90), ('Financial Trust Corporation', 90), ('Chase', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Chase', 90), ('Financial Trust Corporation', 90), ('Bakixanov Company', 86)]"
"OceanFirst Bank, National Association",24324,Ocean SA,37674,90,"[('Ocean SA', 90), ('National', 90), ('T Bank', 90), ('First', 90), ('National', 90), ('Ocean SA', 90), ('First', 90), ('Ocean SA', 90), ('National', 90), ('First', 90)]"
"Gold Merger Sub, LLC",24325,R S Corporation,29493,90,"[('R S Corporation', 90), ('ERG', 90), ('Capital Gold', 90), ('ERG', 90), ('Go', 90), ('ERG', 90), ('RG Securities', 90), ('ACM Gold', 86), ('Action Gold Development', 86), ('Australian Coal and Gold', 86)]"
DIAMOND 1 FINANCE CORPORATION,24326,Diamond,1405,90,"[('Diamond', 90), ('INA', 90), ('1 MAJ Zavrsni Rad Gradjevinarstvu', 86), ('Australian Masters Yield Fund Number 1', 86), ('Australian Diamond Explorations', 86), ('Australian Masters Corporate Bond Fund Number 1', 86), ('China Finance Holding Company', 86), ('National 1', 86), ('North Ryde Community Finance', 86), ('Western Australian Diamond', 86)]"
FIDUCIARY TRUST INTERNATIONAL OF THE SOUTH,24328,National,222336,90,"[('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National', 90), ('National', 90), ('International', 90), ('National', 90), ('Air Change International', 86), ('Air International Group', 86)]"
"Nina Company III, LLC",24329,Trust Company,4284,90,"[('Trust Company', 90), ('A&Company', 90), ('MPA', 90), ('A-Com', 90), ('OM', 90), ('INA', 90), ('PA', 90), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Arthur Yates and Company', 86)]"
"SPECTRUM MANAGEMENT HOLDING COMPANY, LLC",24330,Trust Company,4284,90,"[('Trust Company', 90), ('Management Trust', 90), ('Management Trust Holding AG', 90), ('Spectrum', 90), ('NT Holding', 90), ('Managem', 90), ('Corporation Holding', 90), ('AKB Corporation Holding', 86), ('AKG Holding', 86), ('Albena Invest Holding', 86)]"
Gogo Intermediate Holdings LLC,24331,Go Capital I,8280,90,"[('Go Capital I', 90), ('Media Capital', 90), ('Inter', 90), ('Holdings', 90), ('Media Capital', 90), ('Holdings', 90), ('Holdings', 90), ('Media Capital', 90), ('Media Capital', 90), ('Media Capital', 90)]"
"Iron Mountain US Holdings, Inc.",24334,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Iron Mountain', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('Acmex Holdings', 86), ('Action Holdings (Merg 21/07/93 SEE314292)', 86)]"
HERC SPINOFF ESCROW ISSUER LLC,24336,Spin,39486,90,"[('Spin', 90), ('Herc Holdings', 86), ('Issuer Direct', 86), ('SG Issuer Copper X2 Daily Short 31DEC99', 86), ('SG Issuer Copper X3 Daily Short 31DEC99', 86), ('SG Issuer Copper X5 Daily Short 31DEC99', 86), ('SG Issuer Eurusd X3 Daily Short 31DEC99', 86), ('SG Issuer Eurusd X5 Daily Short 31DEC99', 86), ('SG Issuer Financial Times Stock Exchange X2 Daily Long 31DEC99', 86), ('SG Issuer Financial Times Stock Exchange X2 Daily Short 31DEC99', 86)]"
"Coca-Cola European Partners US, LLC",24338,Europe,17350,90,"[('Europe', 90), ('Incorporated (Europe)', 90), ('Artner', 90), ('Capital Partners', 90), ('Coca Cola', 90), ('Euro', 90), ('European Capital', 90), ('Coca Cola European (BRN) Partners', 90), ('Coca-Cola Amatil', 86), ('Contango Capital Partners', 86)]"
Bank of East Asia Ltd,24340,Bank of East Asia,97341,100,"[('Bank of East Asia', 100), ('Bank of East Asia (SZS)', 95), ('Bank of East Asia (XETRA)', 95), ('Security Bank', 90), ('Asia Capital', 90), ('Asia Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('ASI', 90), ('Security Bank', 90)]"
