Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
ENTERPRISE PRODUCTS OPERATING LLC,21608,Enterprise,144119,90,"[('Enterprise', 90), ('Rise', 90), ('Enterprise', 90), ('Capital Product', 90), ('Opera Limited', 90), ('Disposable Products', 86), ('Enterprise Gold', 86), ('Stirling Products', 86), (""Arbec Forest Products Subordinate Voting Shares 'A'"", 86), ('Encore Products', 86)]"
"QVC, Inc.",21609,QVC Network,67597,90,"[('QVC Network', 90), ('VC', 90), ('QVC Realty', 90), ('Q Capital', 90), ('VC', 90), ('VFC', 67), ('AVC', 67), ('VMC', 67), ('GVC', 67), ('VCI', 67)]"
NRG SOUTH CENTRAL GENERATING LLC,21610,Central Securities,138990,90,"[('Central Securities', 90), ('Genera', 90), ('Gener', 90), ('Central Securities', 90), ('Central Securities', 90), ('Entra', 90), ('Central Securities', 90), ('Central Coast', 86), ('Central Equity', 86), ('Alter NRG', 86)]"
Triad Healthcare Corporation,21611,AR,24258,90,"[('AR', 90), ('Car', 90), ('CA', 90), ('Health', 90), ('Re Capital', 90), ('HCA', 90), ('Re Capital', 90), ('Healthcare', 90), ('Health', 90), ('IA', 90)]"
Union State Capital Trust I,21612,Ion,73918,90,"[('Ion', 90), ('Union', 90), ('Stat', 90), ('Union', 90), ('Unio', 90), ('At Trust', 90), ('Union', 90), ('Union', 90), ('Ion', 90), ('Union', 90)]"
ACE Capital Trust II,21613,Capital A,108466,90,"[('Capital A', 90), ('FI Imobiliario Tourmalet II Sen B', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('Ace Security Laminates', 86), ('B Split II Cap Shares', 86), ('Berkeley Capital II', 86), ('Canadian Resources Income Trust II Unit', 86), ('Connor Clark and Lunn Global Financials Fund II', 86), ('CRA Phase II', 86), ('Energy Split II Capital Yield Shares', 86)]"
COMENITY BANK,21614,Security Bank,200310,90,"[('Security Bank', 90), ('IT', 90), ('OM', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Eni', 90), ('Security Bank', 90)]"
21st Century Insurance Group,21615,Group,54856,90,"[('Group', 90), ('Group', 90), ('Century', 90), ('Group', 90), ('Century', 90), ('Adtrans Group', 86), ('Alliance Group Capital', 86), ('Allmine Group Limited', 86), ('Allmine Group Limited', 86), ('Ambition Group', 86)]"
Arden Realty Limited Partnership,21617,Real Security,131585,90,"[('Real Security', 90), ('Arden Capital', 90), ('RSH', 90), ('Arden Realty', 90), ('Artner', 90), ('Capital Partners', 90), ('Hip', 90), ('RDE', 90), ('Real Security', 90), ('SHI', 90)]"
"Enterprise Holdings, Inc.",21618,Creative Enterprise Holdings,25323,95,"[('Creative Enterprise Holdings', 95), ('Super Enterprise Holdings', 95), ('Enterprise Group Holdings', 95), ('Oriental Enterprise Holdings', 95), ('Renheng Enterprise Holdings', 95), ('Unity Enterprise Holdings', 95), ('Dayang Enterprise Holdings', 95), ('Antelope Enterprise Holdings', 95), ('ENT', 90), ('ISE', 90)]"
NRG Energy Pass-Through Trust 2000-1,21619,Energy,79025,90,"[('Energy', 90), ('Energy', 90), ('Energy', 90), ('G-Energy', 90), ('NRG Energy', 90), ('NRG Energy', 90), ('NRG Energy', 90), ('1 MAJ Metalska', 86), ('Acer Energy', 86), ('Adelaide Energy', 86)]"
Vornado Realty L.P.,21620,Vornado Realty Trust,133449,100,"[('Vornado Realty Trust', 100), ('Vornado Realty Trust BDR', 95), ('Real Security', 90), ('Re Capital', 90), ('Re Capital', 90), ('Real Security', 90), ('Vornado Realty 4 45 Cumulative Redeemable Preference Series O', 90), ('Vornado Realty Trust Preferred Series L', 90), ('Vornado Realty Trust Preferred Series C', 90), ('Vornado Realty Trust Preferred Series E', 90)]"
"TOLL ROAD INVESTORS PARTNERSHIP II, L.P.",21621,Trust Invest,4285,90,"[('Trust Invest', 90), ('Artner', 90), ('Capital Partners', 90), ('Country Road', 86), ('Toll Holdings', 86), ('B Split II Cap Shares', 86), ('Berkeley Capital II', 86), ('Champion Road Machy Limited', 86), ('CI Master Partnership', 86), ('Connor Clark and Lunn Conservative Income Fund II Units', 86)]"
Mellon Funding Corporation,21622,El Corporation,1533,90,"[('El Corporation', 90), ('A&E Capital Funding Single Voting', 86), ('Funding Electric Vehicles', 86), ('D&D', 86), ('Aegis Consumer Funding Group', 86), ('Muni Funding Company of America 144A', 86), ('United Development Funding IV Common Shares of Beneficial Interest', 86), ('United Development Funding III Unit', 86), (""Corts Trust Bellsouth Capital Funding 'D' Corts 7.12%"", 86), ('Great Britain Property Funding Corporation', 86)]"
EFUNDS CORPORATION,21623,Efunds,64438,100,"[('Efunds', 100), ('NDS', 90), ('DS', 90), ('Purefunds ISE Big Data ETF', 90), ('Purefunds ISE Diamond / Gemstone ETF', 90), ('Purefunds ISE Mining Service ETF', 90), ('Purefunds Solactive Fintech ETF', 90), ('Efunds (Frankfurt)', 90), ('Efunds (XETRA)', 90), ('D&D', 86)]"
John Hancock Global Funding II,21624,Globa,73026,90,"[('Globa', 90), ('Global', 90), ('Global', 90), ('ADG Global Supply', 86), ('Ask Funding', 86), ('Bluestone Global', 86), ('Fairfax John', 86), ('Global Doctor', 86), ('Global Property Fund', 86), ('Global Television', 86)]"
Frontier North Inc.,21625,North,28907,90,"[('North', 90), ('North', 90), ('IE', 90), ('Frontier', 90), ('Frontier', 90), ('Frontier', 90), ('Frontier', 90), ('North Queensland Metals', 86), ('North Ryde Community Finance', 86), ('North Queensland Resources', 86)]"
Mainstreet Capital Trust I,21626,Re Capital,67648,90,"[('Re Capital', 90), ('Re Capital', 90), ('Tre', 90), ('AI', 90), ('Treet Corporation', 90), ('NS', 90), ('Main Street Capital', 87), ('Main Street Capital', 87), ('Main Street Capital', 87), ('Fabrika Otkovaka I Armature', 86)]"
"Bear Stearns Global Asset Holdings, Ltd.",21627,Holdings,206120,90,"[('Holdings', 90), ('Asset Capital', 90), ('Holdings', 90), ('Asset Capital', 90), ('Bear Stearns', 90), ('Holdings', 90), ('Globa', 90), ('Global A', 90), ('Global', 90), ('Global', 90)]"
