Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
SP POWERASSETS LIMITED,17803,RAS,21455,90,"[('RAS', 90), ('Capital Power', 90), ('SP', 90), ('Asset Capital', 90), ('Asset Capital', 90), ('Capital Power', 90), ('Capital Power', 90), ('SP', 90), ('TS', 90), ('SSE', 90)]"
Volkswagen Financial Services Singapore Ltd,17804,Financial Trust Corporation,195613,90,"[('Financial Trust Corporation', 90), ('Security Service', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Volkswagen', 90), ('Financial Trust Corporation', 90), ('Financial Services', 90), ('Financial Trust Corporation', 90), ('Ausnet Services', 86)]"
Hitachi International Treasury Ltd,17805,Treasury International,58144,95,"[('Treasury International', 95), ('National', 90), ('Terna', 90), ('Hitachi', 90), ('Inter', 90), ('National', 90), ('National', 90), ('Tern', 90), ('National', 90), ('Hitachi', 90)]"
Standard Chartered Bank,17806,Standard Chartered Bank,113854,100,"[('Standard Chartered Bank', 100), ('Standard Chartered Bank', 100), ('Standard Chartered Bank', 100), ('Standard Chartered Bank Botswana', 95), ('Standard Chartered Bank Ghana', 95), ('Standard Chartered Bank Pakistan', 95), ('Standard Chartered', 95), ('Standard Chartered Bank Zambia', 95), ('Standard Chartered (BRN)', 91), ('Andar', 90)]"
ICICI Bank Limited,17807,Icici Bank,97088,100,"[('Icici Bank', 100), ('Icici Bank BDR', 95), ('Security Bank', 90), ('Icici', 90), ('CIC', 90), ('IC', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Sumitomo Corporation Capital Asia Pte. Ltd.,17808,Asia Capital,116969,90,"[('Asia Capital', 90), ('Asia Capital', 90), ('ASI', 90), ('Asia Capital', 90), ('Sumitomo', 90), ('Mito Securities', 90), ('Asia Capital', 90), ('Asia Growth Convertible Class Swiss Franc (CFC)', 86), ('E-Pay Asia', 86), ('EC-Asia International Chess/Crest Depository Interest', 86)]"
Avago Technologies Finance Pte. Ltd.,17809,Avago Technologies Finance PTE Limited,70284,100,"[('Avago Technologies Finance PTE Limited', 100), ('Avago Technologies Limited', 90), ('Allco Finance Group', 86), ('Alpha Technologies', 86), ('Beneficial Finance', 86), ('CDS Technologies', 86), ('Dominant Finance Inc', 86), ('Hyundai Finance', 86), ('Intermills (Finance)', 86), ('KTL Technologies', 86)]"
Capitaland Treasury Limited,17810,Capitaland,33089,90,"[('Capitaland', 90), ('Cap', 90), ('Tre', 90), ('Cap', 90), ('ALA', 90), ('Cap', 90), ('Capita', 90), ('Land', 90), ('Capita', 90), ('Cap', 90)]"
MAPLETREELOG TREASURY COMPANY PTE. LTD.,17811,Trust Company,4284,90,"[('Trust Company', 90), ('Bakixanov Company', 86), ('Company On', 86), ('Contax Holding Company', 86), ('Faulding FH&Company', 86), ('King Island Company', 86), ('Queensland Gas Company', 86), ('Roc Oil Company', 86), ('Sigma Company', 86), ('Sky and Space Company', 86)]"
The Hongkong Land Treasury Services (Singapore,17812,Hongkong Land,2127,90,"[('Hongkong Land', 90), ('Security Service', 90), ('Ausnet Services', 86), ('Australian Topmaking Services', 86), ('Fiducian Portfolio Services', 86), ('Funeral Services Group', 86), ('Gosnells Financial Services', 86), ('Harbord Financial Services', 86), ('Hutchisons Child Care Services', 86), ('IFS Construction Services', 86)]"
Axis Bank Ltd,17813,Axis Bank,97124,100,"[('Axis Bank', 100), ('Axis Bank GDR', 95), ('Axis', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Wan Hai Lines (Singapore) Pte Ltd.,17814,Line,27889,90,"[('Line', 90), ('Ines', 90), ('Wan Hai Lines', 90), ('Minoan Lines', 86), ('Credit Lines', 86), ('S E S', 86), ('Wan Pao Navigation', 86), ('Amalgamated Properties and Industries (Singapore)', 86), ('Courts (Singapore)', 86), ('Insurance Corporation Singapore', 86)]"
Sumitomo Mitsui Banking Corporation,17815,Sumitomo Mitsui Banking,30601,100,"[('Sumitomo Mitsui Banking', 100), ('Security Bank', 90), ('King', 90), ('O-M Limited', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Mitsui', 90)]"
The Korea Development Bank,17816,T Bank,22692,90,"[('T Bank', 90), ('Security Bank', 90), ('Korea Development', 90), ('Security Korea', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
KEB HANA BANK,17817,Hana Bank,178818,95,"[('Hana Bank', 95), ('Security Bank', 90), ('EB Inc', 90), ('EB Inc', 90), ('Hana Securities', 90), ('Security Bank', 90), ('Security Bank', 90), ('EB Inc', 90), ('Security Bank', 90), ('Security Bank', 90)]"
SHINHAN BANK,17820,Security Bank,200310,90,"[('Security Bank', 90), ('Hi', 90), ('Shinhan Securities', 90), ('Shinhan Securities', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Enercoal Resources Pte.Ltd,17822,Erco,34371,90,"[('Erco', 90), ('Source Capital', 90), ('Acacia Resources', 86), ('Adamus Resources', 86), ('AIC Resources', 86), ('Alcyone Resources', 86), ('Anchor Resources', 86), ('Andean Resources', 86), ('Aquila Resources', 86), ('Aragon Resources', 86)]"
F&N Treasury Pte Ltd,17823,Re Capital,67648,90,"[('Re Capital', 90), ('Re Capital', 90), ('Tre', 90), ('A N G Holdings (Australian)', 86), ('Asian Technology F Class A (SICAV)', 86), ('Econocom International N V New', 86), ('L&N Holding B (Taken Over by 307152)', 86), ('N B Cook', 86), ('N E S A', 86), ('Nobel Industrier F (Copenhagen) (Takeover by 912643)', 86)]"
The Ascott Capital Pte Ltd,17824,ASC Trust,304,90,"[('ASC Trust', 90), ('E&A', 90), ('Scott Corporation', 90), ('Ascot', 90), ('Ascot', 90), ('Investment Company of the West', 86), ('Over the Wire Holdings', 86), ('The Bahraini Saudi Bank', 86), ('The Village Building Company Limited', 86), ('Base of the Bridge Technology', 86)]"
HSBC Institutional Trust Services (Singapore),17825,BC Institut,5541,90,"[('BC Institut', 90), ('Security Service', 90), ('Ausnet Services', 86), ('Funeral Services Group', 86), ('HSBC SEG On 1000', 86), ('IFS Construction Services', 86), ('Mac Services Group', 86), ('RXP Services', 86), ('Scientific Services', 86), ('Spotless Services', 86)]"
CMT MTN Pte. Ltd,17826,CMT,16015,90,"[('CMT', 90), ('Battle MTN CDA Exchangeable', 86), ('Dome MTN Resources', 86), ('Keppel DC REIT Managemen T PTE Limited', 86), ('Avago Technologies Finance PTE Limited', 86), ('Cumberland MTN Bancorp', 86), ('County Bank Chesterfield Virginia CMT-Capital Stock', 86), (""Xinjiang Tianshan CMT 'A'"", 86), (""Zhejiang Jiecang Linear MTN Technology 'A'"", 86), ('T T', 86)]"
SOUTH BEACH CONSORTIUM PTE. LTD.,17827,Beach,125130,90,"[('Beach', 90), ('Sunny Beach', 86), (""Future Beach 'A'"", 86), ('South Duval Gold', 86), ('South American Goldfields Unit Expired 10/03/89', 86), ('South Wharf', 86), ('Coral Beach Eilat', 86), ('D A Consortium', 86), ('GAI Beach Limited', 86), ('Petroliam Nasional Berhad (Petronas) Palm Beach', 86)]"
Starhill Global REIT MTN Pte. Ltd.,17828,Starhill Global REIT,116208,95,"[('Starhill Global REIT', 95), ('Capital Hill', 90), ('Star', 90), ('Globa', 90), ('Global', 90), ('Global', 90), ('Star', 90), ('ADG Global Supply', 86), ('Agricultural Land Opportunity Fund MEL Invest REIT', 86), ('Agroenergy REIT', 86)]"
DnB NOR Bank ASA,17829,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('NK', 90), ('DNB Nor Bank ASA CA LL Brent Crude Oil Future 18OCT40', 90), ('DNB Nor Bank ASA Put Brent Crude Oil Future 18/10', 90)]"
CCT MTN Pte Ltd,17830,Battle MTN CDA Exchangeable,5528,86,"[('Battle MTN CDA Exchangeable', 86), ('Dome MTN Resources', 86), ('CCT Technology Holdings Limited', 86), ('Keppel DC REIT Managemen T PTE Limited', 86), ('Avago Technologies Finance PTE Limited', 86), ('Cumberland MTN Bancorp', 86), (""Zhejiang Jiecang Linear MTN Technology 'A'"", 86), ('CCT Fortis Holdings', 86), ('T T', 86), ('MTN Nigeria Communications', 86)]"
JURONG SHIPYARD PTE LTD,17831,Hip,110187,90,"[('Hip', 90), ('SHI', 90), ('ABG Shipyard', 86), ('S E S', 86), ('2X1 Holding CPE Media Shipyard', 86), ('D&D', 86), ('Jurong Technologies Industrial', 86), ('Keppel DC REIT Managemen T PTE Limited', 86), ('Avago Technologies Finance PTE Limited', 86), ('R R Securities', 86)]"
