Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
HILTON DOMESTIC OPERATING COMPANY INC.,24379,hilton domestic operating,hilton,Hilton Intermediates,26623.0,Hilton Food Group (Non-NASDAQ OTC),246166.0,Hilton Metal Forging,101156,99.71,Hilton Grand Vacations,134363,99.55,Hilton Grand (BRN) Vacations,224739,99.55,Hilton Grand (Pet) Vacations,251614,99.55,Hilton Grand Vacations (Berlin),263719,99.55,Hiltons Footwear,47847,99.54,Hilton Intermediates,26623,99.53,Hilton Hotels,65447,99.53,Hilton Hotels (Frankfurt),295172,99.53,Hilton Hotels (XETRA),306326,99.53
HILTON ESCROW ISSUER LLC,24364,hilton escrow issuer,hilton,Hilton Intermediates,26623.0,Hilton Food Group (Non-NASDAQ OTC),246166.0,Hilton Rubbers,26624,99.65,Hiltons Footwear,47847,99.61,Hilton Worldwide Holdings,133124,99.61,Hilton Worldwide (Mexico) Holdings,217893,99.61,Hilton Worldwide (BRN) Holdings,224740,99.61,Hilton Worldwide (MIC) Holdings,224741,99.61,Hilton Worldwide (Vienna Stock Exchange) Holdings,263720,99.61,Hilton Worldwide (XETRA) Holdings,263721,99.61,Hilton Worldwide Holdings (Frankfurt),263722,99.61,Hilton Worldwide Holdings (XETRA),286886,99.61
Himalayan Expressway Limited,11616,himalayan expressway,himalayan,IS Himalayan Fund,206584.0,,,Himalaya,18422,99.57000000000001,Himalaya (Berlin),301337,99.57000000000001,IS Himalayan Fund,206584,99.54,IS Himalayan Fund Sponsored ADR 1 ADR = 10 Ordinary,145269,99.42,ALA,91059,99.26,ALA (Frankfurt),267653,99.26,Hi,26603,99.18,Al Group,98448,99.18,La Holdings,111212,99.18,IM,119718,99.18
HIMALIA PLC,9451,himalia,himalia,,,,,Alia,32190,99.73,Alia,229145,99.73,Ali,116711,99.6,Hi,26603,99.44,Al Group,98448,99.44,IA,119645,99.44,IM,119718,99.44,Al Group (Temp),164711,99.44,Alita,14445,88.78,Company Group Alita,16102,88.78
HINDUPUR SOLAR PARK PRIVATE LIMITED,11764,hindupur solar park private,hindupur,,,,,Hi,26603,99.14,Up,31359,99.14,Puri,11487,85.4,Pura,49930,85.4,Indus Bank Limited,35605,79.51,Indus Group,73646,79.51,Indus International,73647,79.51,Indus Finance,101468,79.51,Indus International (Berlin),301486,79.51,Cindu International,15948,79.45
Hinsdale Bank & Trust Company,22116,hinsdale &,hinsdale,,,,,Dale,33774,99.57000000000001,SDA,21960,99.46,Dal International,53665,99.46,NSD,106985,99.46,NSD (Non-NASDAQ OTC),238563,99.46,NSD (Frankfurt),280702,99.46,NSD (XETRA),314207,99.46,Da Securities,25386,99.33,Hi,26603,99.33,Da Group,46473,99.33
Hipototta No. 5 plc,10967,hipototta no. 5,hipototta,,,,,Hipo,35259,99.42,IPO,18929,99.33,TTA Holdings,86772,99.33,Hip,110187,99.33,IPO (Berlin),287224,99.33,TTA Holdings (Berlin),289889,99.33,Hi,26603,99.24,Ta Holdings,50943,99.24,To Holdings,114306,99.24,Ta,123225,99.24
"Hirokou-Giken Co.,Ltd.",13646,hirokou giken co.ltd.,hirokou,,,,,IRO,42575,99.25,ROK,50191,99.25,IRO (London),227941,99.25,Hi,26603,99.17,K Group Holdings,101827,99.09,O-Bank,115989,99.09,Ichirokudo,26838,85.59,Nichiryoku,112125,85.53,Miroku,111757,82.54,Rokko Holdings,38727,79.58
HIROSHIMA FINANCE (CAYMAN) LTD,14699,hiroshima,hiroshima,Hiroshima Glass,26664.0,,,Hiroshima Gas,110198,99.82000000000001,Hiroshima Sogo Bank,26665,99.78,Hiroshima Glass,26664,99.75,Hiroshima Electric Railway,110197,99.51,IRO,42575,99.5,SHI,131838,99.5,IRO (London),227941,99.5,Hi,26603,99.36,SH Group,104306,99.36,OS,112545,99.36
Hiroshima Preferred Capital Cayman Limited,14932,hiroshima preferred capital cayman,hiroshima,Hiroshima Glass,26664.0,,,Hiroshima Electric Railway,110197,99.63,Hiroshima Glass,26664,99.49,Hiroshima Gas,110198,99.47,Hiroshima Sogo Bank,26665,99.42,IRO,42575,99.16,SHI,131838,99.16,IRO (London),227941,99.16,Hi,26603,99.11,SH Group,104306,99.11,OS,112545,99.11
Hirslanden AG,5645,hirslanden,hirslanden,,,,,Land Securities Group PLC,48475,99.57000000000001,Land,111227,99.57000000000001,Land Securities Group,124533,99.57000000000001,Land Securities (VIRT-X),232374,99.57000000000001,Land Securities Group (Non-NASDAQ OTC),246837,99.57000000000001,Land Securities Group (Frankfurt),271880,99.57000000000001,Land Securities Group (XETRA),313217,99.57000000000001,AB and Company,107405,99.46,Hi,26603,99.33,La Holdings,111212,99.33
