Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"APEX TOOL GROUP, LLC",23051,AP,14627,90,"[('AP', 90), ('Group', 90), ('APEX Corporation', 90), ('Group', 90), ('Up', 90), ('PEX', 90), ('Group', 90), ('APEX Corporation', 90), ('APEX Corporation', 90), ('A P Group Taken Over 25/10/92', 86)]"
"WILLIAM LYON HOMES, INC.",23053,William Lyon Homes,211373,100,"[('William Lyon Homes', 100), ('William Lyon Homes', 100), ('William Lyon Homes', 100), (""William Lyon Homes 'B'"", 95), ('William Lyon Homes Class E', 95), ('William Lyon Homes Unit', 95), ('Home Capital', 90), ('Incorporated Homes', 90), ('Will', 90), ('William Lyon Homes (Berlin) Class A', 90)]"
FORESIGHT ENERGY LLC,23055,Energy,79025,90,"[('Energy', 90), ('ERG', 90), ('Foresight Energy Partners Units', 90), ('Energy', 90), ('Re Capital', 90), ('Re Capital', 90), ('Energy', 90), ('HT&E', 90), ('ERG', 90), ('ESI', 90)]"
CenterState Bank of Florida National Associati,23056,National,222336,90,"[('National', 90), ('National', 90), ('National', 90), ('Bank of Florida', 90), ('State Bank', 90), ('Centerstate Bank', 90), ('Center Trust', 90), ('Florida Capital', 90), ('National', 90), ('State Bank', 90)]"
"Capital Bank, National Association.",23057,University Bank National Association,68956,95,"[('University Bank National Association', 95), ('National', 90), ('Security Bank', 90), ('National', 90), ('National', 90), ('Security Bank', 90), ('Security Bank', 90), ('Pacific Bank National Association San Francisco Rights 93', 90), ('National', 90), ('Security Bank', 90)]"
Gordmans Stores Inc,23058,RDM,11617,90,"[('RDM', 90), ('Man AG', 90), ('Man AG', 90), ('Ans', 90), ('Re Capital', 90), ('Re Capital', 90), ('Go', 90), ('NS', 90), ('STO', 90), ('Store Capital', 90)]"
"Tower Automotive Holdings USA, LLC",23061,Tower,252465,90,"[('Tower', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Motive', 90), ('Tower Automotive', 90), ('Tower', 90), ('Holdings', 90), ('Tower', 90), ('Corporation Holding', 90)]"
Renasant Bank,23062,T Bank,22692,90,"[('T Bank', 90), ('Security Bank', 90), ('ANT', 90), ('Security Bank', 90), ('Security Bank', 90), ('Re Capital', 90), ('Re Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
"Forum Energy Technologies, Inc.",23063,Forum Energy Technologies,136640,100,"[('Forum Energy Technologies', 100), ('Energy Technologies', 95), ('Energy Technologies', 95), ('Forum Energy Technologies (Berlin)', 95), ('Energy', 90), ('Forum Energy', 90), ('Energy', 90), ('Energy', 90), ('Forum Capital', 90), ('Forum Energy', 90)]"
Home Federal Bank (Sioux Falls),23064,Security Bank,200310,90,"[('Security Bank', 90), ('Home Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Federal', 90), ('Home Federal', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Federal Bank', 90)]"
Great-West Lifeco Finance (Delaware) LP II,23065,Great West Lifeco,80311,90,"[('Great West Lifeco', 90), ('Security Capital Delaware', 90), ('Afro West Mining', 86), ('Allco Finance Group', 86), ('Beneficial Finance', 86), ('Delaware Thirteen', 86), ('Delta West', 86), ('Ding Sheng XIN Finance', 86), ('Dominant Finance Inc', 86), ('East West Energy', 86)]"
"Healthcare Trust of America, Inc.",23066,Healthcare Trust of America,149220,100,"[('Healthcare Trust of America', 100), ('Healthcare Trust of America', 100), ('Healthcare America', 95), ('Healthcare Trust of America Class A', 95), ('Healthcare Trust of America Class B', 95), ('Car', 90), ('ICA AB', 90), ('Health', 90), ('AME', 90), ('Healthcare', 90)]"
