Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
SHAREKHAN LIMITED,12019,sharekhan,sharekhan,,,,,Share,50465,99.71,AR,24258,99.36,KH Group Holdings,101977,99.36,SH Group,104306,99.36,KH Investment Holdings (Berlin),287391,99.36,K Group Holdings,101827,99.2,Shares Holdings (Stuttgart),281785,82.84,Sabre Group,3680,79.77000000000001,Ekran,25738,79.77000000000001,Spare,30451,79.77000000000001
SHC Management Co Ltd,14287,shc management co,shc,SHC,57456.0,,,Cashco Management,70917,99.82000000000001,SHCH Beiming Technology (SEC) 'A',213726,99.45,Ashco Niulab Industries GDR,202839,99.41,Ashco Niulab Industries,24360,99.4,FNB Exchange-Traded Note Berkshc NOV25,140081,99.4,Ashcourt Rowan,45039,99.39,Ashcourt Rowan (Berlin),284369,99.39,Budushcheye,33003,99.36,Kushco Holdings,55599,99.35,Khreshchatyk Bank,42707,99.34
"SHEA HOMES LIMITED PARTNERSHIP, A CALIFORNIA L",23198,shea homes partnership a california l,shea,Shea Development,76809.0,,,Shea May Enterprise,43715,99.46,Hartshead Resour Nil,83587,99.46,Hartshead Resour Nil (Non-NASDAQ OTC),246083,99.46,Hartshead Resour Nil (Frankfurt),279219,99.46,Equity / Shearson Hotel Properties L P Unit L P Interest,79034,99.43,Smith Barney Shearson Municipal Money Market,67949,99.42,Shearson BEV Hills Medical Office Depositary Unit,79943,99.42,Smith Barney Shearson Investment F European A Shares Merger,68206,99.42,Shearson Financial Network,57458,99.41,Shearson Lehman Hutton,68112,99.41
Sheba Properties Ltd.,11769,sheba properties,sheba,Sheba Metal Casting,30099.0,,,Sheba Exploration (United Kingdom),50477,99.67,Sheba Metal Casting,30099,99.51,Sheba Metal Casting,222746,99.51,Sheba Metal Casting,222747,99.51,EB Inc,64420,99.22,SH Group,104306,99.22,EBay,133160,85.44,EBay (Mexico),217545,85.44,EBay (MIC),224390,85.44,EBay (SWE),224391,85.44
SHENZHEN CIMC INDUSTRY & CITY DEVELOPMENT GROU,7208,shenzhen cimc industry & city development grou,shenzhen,Shenzhen SEG,161023.0,Shenzhen Investment (Non-NASDAQ OTC),248715.0,Shenzhen Inhs Bay AEA Development,98036,99.66,Shenzhen Inhs Bay AEA Development,155591,99.66,Shenzhen Inhs Bay AEA (HKSE Connect Equity) Development,218822,99.66,Shenzhen Inhs Bay AEA (SZS) Development,218823,99.66,Shenzhen Inhs Bay AEA (Non-NASDAQ OTC) Development,239760,99.66,Shenzhen Inhs Bay AEA (Non-NASDAQ OTC) Development,248739,99.66,Shenzhen Inhs Bay AEA (Frankfurt) Development,274432,99.66,Shenzhen Friendcom Technology Development 'A',95758,99.62,Shenzhen Properties and Resources Development 'A',90119,99.61,Shenzhen Properties and Resources Development 'B',163894,99.61
Shenzhen Longguang Holdings Limited,6918,shenzhen longguang,shenzhen,Shenzhen SEG,161023.0,Shenzhen Investment (Non-NASDAQ OTC),248715.0,Shenzhen Neptunus,161022,99.69,Shenzhen Leaguer 'A',90107,99.68,Shenzhen Hongtao Group 'A',95765,99.68,Shenzhen Hongtao (SEC) Group 'A',213790,99.68,Shenzhen Leaguer (SEC) 'A',213804,99.68,Shenzhen SEG,161023,99.67,Shenzhen Zhonghao (Group) 'A',12195,99.67,Shenzhen Lihexing 'A',95788,99.67,Shenzhen Fountain 'A',95844,99.67,Shenzhen Zhonghao Group 'B',170377,99.67
"Shenzhen Shunfeng Taisen Holding (Group) Co.,",7062,shenzhen shunfeng taisen holding,shenzhen,Shenzhen SEG,161023.0,Shenzhen Investment (Non-NASDAQ OTC),248715.0,Shenzhen-Zhongrong Morgan Investment Holding,57464,99.74,Shenzhen New (SEC) Nanshan Holding 'A',213811,99.72,Shenzhen Heungkong Holding 'A',90089,99.71,Shenzhen Heungkong (SSE Connect Equities) Holding 'A',213789,99.71,Shenzhen Centralcon Investment Holding 'A',90061,99.7,Shenzhen Centralcon (SEC) Investment Holding 'A',213756,99.7,Shenzhen High-Technology (Stuttgart),297054,99.64,Shenzhen Shengxunda Technology 'A',90126,99.64,Shenzhen Tellus Holding 'A',90167,99.64,Shenzhen L&A Group Holding 'A',95785,99.64
Sherson Limited,25218,sherson,sherson,,,,,Company On,1218,99.44,SH Group,104306,99.44,RS,122182,99.44,RS Group,124544,99.44,RS Group (Non-NASDAQ OTC),248486,99.44,RS Group (Frankfurt),274092,99.44,O-Bank,115989,99.25,Shelron Group,57461,86.0,Shetron,104398,86.0,Shelron Group (Frankfurt),281755,86.0
SHIMA REINSURANCE LTD.,3923,shima reinsurance,shima,Shima Seiki Manufacturing,113575.0,Shima Seiki Manufacturing (Non-NASDAQ OTC),248721.0,Shimamura,107153,99.62,Shimamura (Non-NASDAQ OTC),248723,99.62,Shimao Services Holdings,98035,99.62,Shimao Services (HKSE Connect Equity) Holdings,218817,99.62,Shimao Services (SZS) Holdings,218818,99.62,Shimao China Holdings,239755,99.62,Shimao Services (Frankfurt) Holdings,274419,99.62,Shimane Bank,113576,99.58,Fukushima Printing,109732,99.57000000000001,Yashima and Company,114975,99.57000000000001
"Shinhan Life Insurance Co., Ltd.",14336,shinhan life insurance,shinhan,Shinhan Capital,39153.0,,,Shinhan Financial Group,115213,99.72,Shinhan Ninth Spac,122658,99.65,Shinhan Financial Group ADR (SEAQ International),242831,99.65,Shinhan Bank Preferred,180718,99.62,Shinhan Investment Bank Preferred,180720,99.62,Shinhan Sol China Fostering Industry Active,176447,99.62,Shinhan Alpha REIT,122659,99.6,Shinhan Financial Group ADR 1:1,190675,99.6,Shinhan Financial (Mexico) ADR 1:1,220529,99.6,Shinhan Financial Group ADR (Frankfurt) 1:1,259337,99.6
Shisa Investments (Pty) Limited,25590,shisa investments,shisa,,,,,ISA International,48211,99.3,His,106631,99.3,ISA,119890,99.3,SHI,131838,99.3,ISA,159100,99.3,His (Non-NASDAQ OTC),237018,99.3,His (Non-NASDAQ OTC),246170,99.3,His (Berlin),270997,99.3,Hi,26603,99.21,SH Group,104306,99.21
