Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
MITSUBISHI UFJ TRUST AND BANKING CORPORATION,17855,Mitsubishi Trust and Banking,28373,95,"[('Mitsubishi Trust and Banking', 95), ('Mitsubishi', 90), ('Security Bank', 90), ('King', 90), ('Mitsubishi UFJ Securities', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Bank of China Limited,17856,Bank of China 'A',87355,95,"[(""Bank of China 'A'"", 95), (""Bank of China 'H'"", 95), ('Security Bank', 90), ('Hi', 90), ('Industrial and Commercial Bank of China Asia', 90), ('Farmers Bank of China', 90), ('Industrial and Commercial Bank of China (Thai)', 90), ('International Commercial Bank of China', 90), ('Security Bank', 90), ('Security Bank', 90)]"
J.P. Morgan plc,17857,GA Capital,8102,90,"[('GA Capital', 90), ('Gan', 90), ('Mo', 90), ('Gan', 90), ('RG Securities', 90), ('Morgan (JP)', 90), ('Gan', 90), ('A P Group Taken Over 25/10/92', 86), ('Cred Real MG On P', 86), ('E P T', 86)]"
Ascott Reit MTN Pte. Ltd.,17858,ASC Trust,304,90,"[('ASC Trust', 90), ('Scott Corporation', 90), ('Ascot', 90), ('Ascot', 90), ('Agricultural Land Opportunity Fund MEL Invest REIT', 86), ('Liam REIT', 86), ('Properties Civs Adsits Varna REIT', 86), ('Ulpina REIT', 86), ('Maplewood International REIT Units', 86), ('Axiare Patrimonio Socimi REIT', 86)]"
Bumi Capital Pte. Ltd,17859,Capital M,59340,90,"[('Capital M', 90), ('Bumi PLC', 90), ('Bumi PLC', 90), ('Keppel DC REIT Managemen T PTE Limited', 86), ('Avago Technologies Finance PTE Limited', 86), ('Bumi Resources Minerals', 86), ('Bumi Serpong Damai', 86), ('Bank Bumi Arta', 86), ('Bumi Benowo Sukses Sejahtera', 86), ('Bumi Citra Permai', 86)]"
PARKWAY LIFE MTN PTE. LTD.,17862,Life,120584,90,"[('Life', 90), ('IFE', 90), ('Life', 90), ('Ark', 90), ('Parkway', 90), ('Parkway', 90), ('E&M', 90), ('Life', 90), ('Capital Park', 90), ('E&M', 90)]"
Berau Capital Resources PTE Ltd,17865,RCE Capital,113045,90,"[('RCE Capital', 90), ('URC', 90), ('Source Capital', 90), ('Diversified Mineral Resources', 86), ('Novarise Renewable Resources International', 86), ('Petrogulf Resources Suspended 20/11/89', 86), ('Proto Resources and Investments', 86), ('Swan Resources Dead-Delisted 15/12/93', 86), ('Adonos Resources Merger 07/01/93', 86), ('Alberta Waste Resources and Energy', 86)]"
CAPITAMALLS ASIA TREASURY LIMITED,17866,Capitamalls Asia,33091,90,"[('Capitamalls Asia', 90), ('Asia Capital', 90), ('Asia Capital', 90), ('Amal', 90), ('Asia Capital', 90), ('Capita', 90), ('Asia Capital', 90), ('Capita', 90), ('Amal', 90), ('Asia Growth Convertible Class Swiss Franc (CFC)', 86)]"
Bumi Investment Pte. Ltd.,17867,Investment Trust Corporation,48177,90,"[('Investment Trust Corporation', 90), ('ENT', 90), ('Trust Invest', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('INV', 90), ('NVE', 90), ('Bumi PLC', 90), ('Bumi PLC', 90)]"
"CTBC BANK CO., LTD",17870,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('TBC', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('NK', 90), ('CTBC Banking Senior 10 + Year Bond ETF', 90)]"
The Great Eastern Life Assurance Company Ltd,17872,Trust Company,4284,90,"[('Trust Company', 90), ('Security Assurance', 90), ('Assura PLC', 90), ('Eastern', 90), ('Assura PLC', 90), ('Aeyna Life and Casualty', 86), ('Arthur Yates and Company', 86), ('Bakixanov Company', 86), ('Burns Philp and Company', 86), ('Colonial Mutual Life', 86)]"
HENDERSON LAND MTN (S) PTE. LIMITED,17876,Henderson,47780,90,"[('Henderson', 90), ('Land', 90), ('Agricultural Land Opportunity Fund MEL Invest REIT', 86), ('Canada Land Chess/Crest Depository Interest', 86), ('Elarg Agricultural Land Opportunity Fund', 86), ('Elekeiroz S A', 86), (""Foster's Group"", 86), (""Gibson's"", 86), ('Hongkong Land', 86), ('Mcleod M S', 86)]"
MACQUARIE BANK LIMITED SINGAPORE BRANCH,17877,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Adelaide Bank', 86), ('AFB Bank ASC', 86)]"
ASCENDAS PROPERTY FUND TRUSTEE PTE. LTD.,17878,Property Capital Trust,146652,90,"[('Property Capital Trust', 90), ('Capital Property Fund', 90), ('Capital Property Fund', 90), ('Property Capital Trust', 90), ('Roper', 90), ('Property Capital Trust', 90), ('Alfa Property REIT', 86), ('APN Property Group', 86), ('Ark Fund', 86), ('Armstrong Jones Australian Growth Fund Income Units', 86)]"
WHARF MTN (SINGAPORE) PTE. LTD.,17879,Wharf Resources,51658,86,"[('Wharf Resources', 86), ('South Wharf', 86), ('Mitsui Wharf', 86), ('S E S', 86), ('Amalgamated Properties and Industries (Singapore)', 86), ('Island and Peninsular Singapore Dollar', 86), ('MTN Zakhele Limited', 86), ('Omega Navigation Enterprises (Singapore)', 86), ('Rotol Singapore', 86), ('Sime Singapore', 86)]"
MAPLETREE INDUSTRIAL TRUST TREASURY COMPANY PT,17880,Trust Company,4284,90,"[('Trust Company', 90), ('AMP Industrial Trust', 86), ('Arthur Yates and Company', 86), ('Australian Industrial REIT', 86), ('Bakixanov Company', 86), ('Burns Philp and Company', 86), ('Company On', 86), ('Contax Holding Company', 86), ('Deutsche Industrial Trust', 86), ('Faulding FH&Company', 86)]"
ESR-MTN PTE. LTD.,17881,ESR,17255,90,"[('ESR', 90), ('Battle MTN CDA Exchangeable', 86), ('Dome MTN Resources', 86), ('Keppel DC REIT Managemen T PTE Limited', 86), ('Avago Technologies Finance PTE Limited', 86), ('Cumberland MTN Bancorp', 86), (""Zhejiang Jiecang Linear MTN Technology 'A'"", 86), ('R R Securities', 86), ('T T', 86), ('MTN Nigeria Communications', 86)]"
PARKWAY PANTAI LIMITED,17882,AR,24258,90,"[('AR', 90), ('Ark', 90), ('ANT', 90), ('Parkway', 90), ('Parkway', 90), ('Anta', 90), ('AI', 90), ('Capital Park', 90), ('PA', 90), ('WA', 90)]"
FCL Treasury Pte. Ltd.,17883,Re Capital,67648,90,"[('Re Capital', 90), ('Re Capital', 90), ('Tre', 90), ('Keppel DC REIT Managemen T PTE Limited', 86), ('American Performance Foods United States Treasury Fund Dead', 86), ('Delaware Treasury Reserves Investments Series', 86), ('Firstar Stellar Treasury Fund Class y', 86), ('Lehman Brothers Institutional Funds Group 100% Treasury B', 86), ('SEI Liquid Treasury II Portfolio Merger', 86), ('Victory Fund United States Treasury Money Market', 86)]"
THETA CAPITAL PTE. LTD.,17884,Ta,123225,90,"[('Ta', 90), ('Keppel DC REIT Managemen T PTE Limited', 86), ('Avago Technologies Finance PTE Limited', 86), ('Theta Gold Mines', 86), ('T T', 86), ('Re&S Holdings PTE', 86), ('Blockchain Cap Tokenhub PTE', 86), ('S A M Trade Asia PTE', 86), ('D A P P Digital Access Pass PTE Investments Public Company', 86), ('Theta (Acbc)) Asset Management ETF', 86)]"
