Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Rexnord Corporation,22700,Rexnord,199939,100,"[('Rexnord', 100), ('Rexnord', 100), ('X', 90), ('Nord', 90), ('Re Capital', 90), ('Re Capital', 90), ('Rexnord Electronics and Controls', 90), ('Nord', 90), ('Regal Rexnord', 90), ('Regal Rexnord', 90)]"
HPK Financial Corporation,22701,Financial Trust Corporation,195613,95,"[('Financial Trust Corporation', 95), ('Financial Trust Corporation', 95), ('Financial Trust Corporation', 95), ('Financial Trust Corporation', 95), ('Financial Trust Corporation', 95), ('Financial Trust Corporation', 95), ('INA', 90), ('CIA', 90), ('NC&', 90), ('HP', 90)]"
FEDERAL EXPRESS CORPORATION,22702,Federal Express Corporation,72486,100,"[('Federal Express Corporation', 100), ('Security Federal', 90), ('Press Corporation', 90), ('Security Federal', 90), ('Security Federal', 90), ('Express', 90), ('Security Federal', 90), ('Federal Express (Toronto)', 90), ('Press Corporation', 90), ('American Express Resources', 86)]"
MIDLAND STATES BANK,22703,Security Bank,200310,90,"[('Security Bank', 90), ('Stat', 90), ('Security Bank', 90), ('Security Bank', 90), ('Midland', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Land', 90)]"
"Maritimes & Northeast Pipeline, L.L.C.",22704,North,28907,90,"[('North', 90), ('Imes', 90), ('Line', 90), ('North', 90), ('Times', 90), ('Time', 90), ('Time', 90), ('Inter Pipeline Fund', 86), ('Transmountain Pipeline Dead-Merger With BC Gas', 86), ('CP Northeast', 86)]"
UniCredit Bank AG,22705,Unicredit Bank,86821,100,"[('Unicredit Bank', 100), ('Unicredit Bank Zao', 95), ('Unicredit Bank D D Mostar', 90), ('T Bank', 90), ('Security Bank', 90), ('IT', 90), ('NIC', 90), ('IC', 90), ('Security Bank', 90), ('Security Bank', 90)]"
GE Capital Retail Bank,22706,Security Bank,200310,90,"[('Security Bank', 90), ('Retail', 90), ('Security Bank', 90), ('Security Bank', 90), ('Re Capital', 90), ('Re Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Shoko Chukin Bank Ltd,22707,Shoko Chukin Bank,30170,100,"[('Shoko Chukin Bank', 100), ('Security Bank', 90), ('Shoko', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
FRANKLIN SYNERGY BANK,22708,Security Bank,200310,90,"[('Security Bank', 90), ('ERG', 90), ('Security Bank', 90), ('Security Bank', 90), ('Franklin Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('ERG', 90), ('SYN', 90)]"
"WILMINGTON SAVINGS FUND SOCIETY, FSB",22709,Wilmington,127652,90,"[('Wilmington', 90), ('Savin', 90), ('Wilmington', 90), ('Ark Fund', 86), ('Asian Masters Fund', 86), ('Australian Hotel Fund', 86), ('CVC Property Fund', 86), ('Elana High Yield Fund', 86), ('Ellerston Gems Fund', 86), ('FDO Investimento Imobiliario GWI Renda Imblria Closed Fund', 86)]"
"ATLANTIC CAPITAL BANK, NATIONAL ASSOCIATION",22721,Security Capital Atlantic,200279,90,"[('Security Capital Atlantic', 90), ('National', 90), ('National', 90), ('National', 90), ('National', 90), ('Security Capital Atlantic', 90), ('National', 90), ('Adelaide Bank', 86), ('Advance Bank Australia', 86), ('AFB Bank ASC', 86)]"
Bryan Bank & Trust,22722,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('NK', 90), ('Security Bank', 90), ('Advance Bank Australia', 86)]"
Legacy Bank,22723,Legacy Bank,74298,100,"[('Legacy Bank', 100), ('Legacy Bank NA', 95), ('GA Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Community Bank,22724,Community Bank,71262,100,"[('Community Bank', 100), ('Community Bank', 100), ('Community Banks', 97), ('Community Banks', 97), ('First Community Bank', 95), ('Community Bank Port', 95), ('Community Bank and Trust', 95), ('Security Bank', 90), ('IT', 90), ('Unit', 90)]"
Wheaton Bank & Trust,22725,Security Bank,200310,90,"[('Security Bank', 90), ('At Trust', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Aton', 90), ('NK', 90)]"
Enterprise Bank & Trust,22726,First Enterprise Bank,58856,95,"[('First Enterprise Bank', 95), ('ENT', 90), ('ISE', 90), ('Security Bank', 90), ('Enterprise', 90), ('Enterprise Bank New Jersey', 90), ('Security Bank', 90), ('Security Bank', 90), ('ERP', 90), ('Security Bank', 90)]"
FORTUNE BANK,22727,Fortuna Bank,42175,92,"[('Fortuna Bank', 92), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('NK', 90), ('Security Bank', 90)]"
