Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
First Tennessee Capital II,21899,First,186249,90,"[('First', 90), ('Firs', 90), ('Ten', 90), ('First', 90), ('First', 90), ('First', 90), ('First', 90), ('First', 90), ('First', 90), ('T T', 90)]"
FERRELLGAS ESCROW LLC,21900,S E,113217,90,"[('S E', 90), ('W-W Capital', 86), ('R R Securities', 86), ('F&F', 86), ('Ferrellgas Partners L P Units', 86), ('Ferrellgas Partners (Frankfurt)', 86), ('Ferrellgas Partners (XETRA)', 86), ('Crown', 80), ('Crown', 80), ('Crown', 80)]"
"CHARTER COMMUNICATIONS OPERATING, LLC",21901,Charter Communications 'A',203822,91,"[(""Charter Communications 'A'"", 91), ('Capital Communication', 90), ('Unica', 90), ('Munic', 90), ('Opera Limited', 90), ('Charter Communication', 90), ('Charter Communications BDR', 87), ('Charter Mining', 86), ('Mobile Communications', 86), ('PPC Communications', 86)]"
"Everest Reinsurance Holdings, Inc.",21902,Ever,17378,90,"[('Ever', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('CE Holdings', 90), ('Holdings', 90), ('Everest Securities', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86)]"
QCR HOLDINGS STATUTORY TRUST II,21903,Stat,30528,90,"[('Stat', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('QCR Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('Acmex Holdings', 86)]"
QCR HOLDINGS STATUTORY TRUST III,21904,Stat,30528,90,"[('Stat', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('QCR Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('Acmex Holdings', 86)]"
SALIN STATUTORY TRUST I,21905,Stat,30528,90,"[('Stat', 90), ('Ali', 90), ('Fabrika Otkovaka I Armature', 86), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('I D C', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86), ('Rio Bravo Credito Imobiliario I FII', 86), ('Unis Proizvodnja I Prerada Zice', 86), ('Bojoplast Gradevinstvo I Trgovina', 86), ('Brascan Adjustable Rate Trust I Units', 86)]"
GlaxoSmithKline Capital Inc.,21906,Glaxosmithkline Cedear,149156,95,"[('Glaxosmithkline Cedear', 95), ('Glaxo Smith Kline', 94), ('GL', 90), ('Glaxosmithkline Consumer Healthcare', 90), ('IT', 90), ('Line', 90), ('GL', 90), ('Glaxosmithkline Pharmaceuticals', 90), ('THK', 90), ('Glaxosmithkline Consumer Nigeria', 90)]"
"Glencore Funding, LLC",21907,GL,34874,90,"[('GL', 90), ('GL', 90), ('Lenco', 90), ('Re Capital', 90), ('Core', 90), ('Re Capital', 90), ('Core', 90), ('NC&', 90), ('Glencore', 90), ('Lenco', 90)]"
Westpac Capital Trust IV,21908,West,78284,90,"[('West', 90), ('West', 90), ('West', 90), ('PA', 90), ('Penfold Capital Acquisition IV Corporation', 86), ('Westpac (New Zealand) Investments', 86), ('Boston Financial Qualified Housing Tax Credit Unit Limited Partnership IV', 86), ('CNL Income and Growth Fund IV', 86), ('Cole Credit Property Trust IV', 86), ('Consolidated Cap Pptys Limited Partnership Units IV', 86)]"
"Prestige Brands, Inc.",21909,NDS,28652,90,"[('NDS', 90), ('DS', 90), ('Prestige Capital', 90), ('Re Capital', 90), ('Re Capital', 90), ('STI', 90), ('Brand', 90), ('Rand Capital', 90), ('Prestige Brands (XETRA) Holding', 90), ('Birch and Prestige Investment', 86)]"
Prosperity Statutory Trust IV,21910,Stat,30528,90,"[('Stat', 90), ('Prosper', 90), ('Prosper', 90), ('Phoenician Corporation IV', 86), ('Boston Financial Qualified Housing Tax Credit Unit Limited Partnership IV', 86), ('Consolidated Cap Pptys Limited Partnership Units IV', 86), ('Independence Tax Credit Plus Limited Partnership IV', 86), ('United Development Funding IV Common Shares of Beneficial Interest', 86), ('Corts Trust IV 7%', 86), ('Wells Fargo Capital IV Guaranteed Capital Securities 7% Maturity 31/09/31', 86)]"
First Midwest Capital Trust I,21911,First Midwest,61948,95,"[('First Midwest', 95), ('First', 90), ('Firs', 90), ('West', 90), ('First', 90), ('First', 90), ('First', 90), ('West', 90), ('First', 90), ('First', 90)]"
FIRST FINANCIAL CAPITAL TRUST I,21912,First Financial,136586,95,"[('First Financial', 95), ('First Financial', 95), ('First Financial', 95), ('First Financial', 95), ('Financial Trust Corporation', 90), ('First', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90)]"
FSBS CAPITAL TRUST I,21913,BS,24840,90,"[('BS', 90), ('Fabrika Otkovaka I Armature', 86), ('FIP EM Infu XP Omega I', 86), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('Jelen I Staklorad DD', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86), ('Rio Bravo Credito Imobiliario I FII', 86), ('Unis Proizvodnja I Prerada Zice', 86), ('UTT I Turizam Prijedor', 86), ('A L I Technologies', 86)]"
Citibank Credit Card Issuance Trust,21914,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Credit General', 86), ('Credit Suisse PL100 Emerging Markets Infrastructure Development Trust', 86)]"
BNP Paribas SA,21915,Riba,11746,90,"[('Riba', 90), ('Paribas', 90), ('AR', 90), ('Ariba', 90), ('PA', 90), ('Bas', 90), ('Paribas', 90), ('Banque Paribas Belges Paricor Parfixi 2000 Capital', 86), ('Banque Nationale de Paris Paribas', 86), ('Compagnie Benelux Paribas SA', 86)]"
Cullen/Frost Capital Trust II,21916,OS,112545,90,"[('OS', 90), ('FI Imobiliario Tourmalet II Sen B', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('Canadian Resources Income Trust II Unit', 86), ('Connor Clark and Lunn Conservative Income Fund II Units', 86), ('Connor Clark and Lunn Global Financials Fund II', 86), ('Energy Split II Capital Yield Shares', 86), ('Excel Latin America Bond Fund II', 86), ('Front Street Performance Fund II Units', 86), ('Front Street MLP Income Fund II', 86)]"
Lions Gate Entertainment Inc.,21917,Lions Gate Entertainment,215648,100,"[('Lions Gate Entertainment', 100), (""Lions Gate Entertainment 'A'"", 95), ('Lions Gate Entertainment (Frankfurt)', 95), ('Lions Gate Entertainment (XETRA)', 95), ('ENT', 90), ('Ion', 90), ('Lion', 90), ('Ion', 90), ('Lion', 90), ('Lion', 90)]"
Wintrust Statutory Trust V,21918,Stat,30528,90,"[('Stat', 90), ('Win', 90), ('Wintrust', 90), ('UST', 90), ('UST', 90), ('T&S', 90), ('UST', 90), ('A V Buildings', 86), ('Econocom International N V New', 86), ('K-T-V Invest', 86)]"
Assured Guaranty US Holdings Inc.,21919,Holdings,206120,90,"[('Holdings', 90), ('Assured', 90), ('Holdings', 90), ('Capital Guaranty Corporation', 90), ('Holdings', 90), ('Aran', 90), ('Holdings', 90), ('Assured Guaranty', 90), ('Corporation Holding', 90), ('Holdings', 90)]"
JPMorgan Chase Commercial Mortgage Securities,21920,Chase,133923,90,"[('Chase', 90), ('Mortgage', 90), ('Chase', 90), ('Chase Minerals', 86), ('Gem Commercial', 86), ('Midland Commercial', 86), ('Mortgage Choice', 86), ('Paladin Commercial Trust', 86), ('Chase Resources Corporation', 86), ('Commercial Financial', 86)]"
