Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"Mack-Cali Realty, L.P.",21527,Mack Cali Realty (XETRA),306898,95,"[('Mack Cali Realty (XETRA)', 95), ('Real Security', 90), ('CA', 90), ('Re Capital', 90), ('Re Capital', 90), ('Ali', 90), ('Real Security', 90), ('Sutton Group Realty Services', 86), ('Island Peninsular Realty and Enterprises Hong Kong', 86), ('Mack M&W', 86)]"
CoreStates Capital III,21529,Stat,30528,90,"[('Stat', 90), ('At Trust', 90), ('Re Capital', 90), ('Core', 90), ('Re Capital', 90), ('Capital Estate', 90), ('Core', 90), ('Ta', 90), ('TES', 90), ('Income Streams III Equity Dividend', 86)]"
"Canadian Imperial Holdings, Inc.",21530,Imperial Holdings,2186,90,"[('Imperial Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Imperial', 90), ('Holdings', 90), ('Imperial', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86)]"
Komatsu Finance America Inc.,21531,E&A,1481,90,"[('E&A', 90), ('ICA AB', 90), ('ATS', 90), ('AME', 90), ('INA', 90), ('Komatsu', 90), ('ICA AB', 90), ('ICA AB', 90), ('AME', 90), ('Hyundai Finance', 86)]"
Morgan Stanley Aircraft Finance,21532,Stanley,61402,90,"[('Stanley', 90), ('Stanley', 90), ('Morgan Stanley', 90), ('Morgan Stanley', 90), ('Morgan Stanley', 90), ('Allco Finance Group', 86), ('Beneficial Finance', 86), ('Dominant Finance Inc', 86), ('Hyundai Finance', 86), ('Intermills (Finance)', 86)]"
"PMX INDUSTRIES, INC.",21533,Capital Industries,63282,95,"[('Capital Industries', 95), ('Capital Industries', 95), ('Capital Industries', 95), ('APM Industries', 93), ('1PM Industries', 93), ('IE', 90), ('UST', 90), ('UST', 90), ('Dust', 90), ('UST', 90)]"
Credit Suisse Mortgage Securities Corporation,21534,UIS,23136,90,"[('UIS', 90), ('E&M', 90), ('CRE', 90), ('Mortgage', 90), ('T&S', 90), ('E&M', 90), ('Red Capital', 90), ('Charter Mortgage (Suspended 13/05/92)', 86), ('Credit General', 86), ('Credit Suisse PL100 Emerging Markets Infrastructure Development Trust', 86)]"
First Maryland Capital I,21535,AR,24258,90,"[('AR', 90), ('First', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90), ('First', 90), ('First', 90), ('First', 90), ('First', 90)]"
"Hyundai Capital America, Inc.",21536,AM,14528,90,"[('AM', 90), ('Da Securities', 90), ('Hyundai Corporation', 90), ('IC', 90), ('ICA AB', 90), ('CA', 90), ('AME', 90), ('AI', 90), ('IC', 90), ('Hyundai Corporation', 90)]"
"Ahold Finance U.S.A., LLC",21537,INA,65640,90,"[('INA', 90), ('A P Group Taken Over 25/10/92', 86), (""BTR 'A'"", 86), ('China Finance Holding Company', 86), ('Dalekovodinzenjering Bratunac U STJ', 86), ('E&A', 86), (""Gibson's"", 86), (""Hothlyn 'A'"", 86), (""Johnson's Well Rights Applications"", 86), ('Mcleod M S', 86)]"
"American Axle & Manufacturing, Inc.",21538,American Manufacturing,62416,95,"[('American Manufacturing', 95), ('American Axle and Manufacturing', 95), ('American Axle and Manufacturing (Frankfurt)', 95), ('American Axle and Manufacturing (XETRA)', 95), ('Ring', 90), ('American Capital', 90), ('American Capital', 90), ('American Capital', 90), ('American Capital', 90), ('Fact', 90)]"
Samsung Electronics America Inc.,21539,Samsung Electronics,115093,95,"[('Samsung Electronics', 95), ('Electronics', 90), ('Samsung Securities', 90), ('Rubicon America Trust', 86), ('Westfield America', 86), ('Build America Investment Grade Bond Fund Class A Units', 86), ('China Electronics', 86), ('Gazit America', 86), ('Araby Electronics', 86), ('Neovia Electronics', 86)]"
"Citicorp Mortgage Securities, Inc.",21540,Ticor,4197,90,"[('Ticor', 90), ('CIT', 90), ('ICO', 90), ('Citicorp', 90), ('ITI', 90), ('Citic', 90), ('ITI', 90), ('Mortgage', 90), ('Charter Mortgage (Suspended 13/05/92)', 86), ('Focus National Mortgage Merger 02/11/92', 86)]"
Great-West Life & Annuity Insurance Capital I,21541,Great-West Life and Annuity Insurance Sub Capital,144833,92,"[('Great-West Life and Annuity Insurance Sub Capital', 92), ('Aeyna Life and Casualty', 86), ('Afro West Mining', 86), ('Colonial Mutual Life', 86), ('Delta West', 86), ('DZI Insurance', 86), ('East West Energy', 86), ('Fai Life', 86), ('FIP EM Infu XP Omega I', 86), ('Freedom Insurance Group', 86)]"
"Mitsubishi Motors Credit of America, Inc.",21542,Mitsubishi,106115,90,"[('Mitsubishi', 90), ('Mitsubishi Motors', 90), ('Mitsubishi', 90), ('Mitsubishi Motors', 90), ('Mitsubishi Motors', 90), ('Bank of Melbourne', 86), ('Centro Shopping America Trust', 86), ('Credit General', 86), ('Credit Suisse PL100 Emerging Markets Infrastructure Development Trust', 86), ('General Motors-Holden', 86)]"
