Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
ANR Pipeline Company,21115,ANR Pipeline Company,62580,100,"[('ANR Pipeline Company', 100), ('Trust Company', 90), ('Line', 90), ('MPA', 90), ('IPE', 90), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86), ('Bulgarian Telecommunications Company', 86), ('Company On', 86)]"
"ARAMARK SERVICES, INC.",21116,AMA Corporation,91126,90,"[('AMA Corporation', 90), ('AM', 90), ('AR', 90), ('Ark', 90), ('IC', 90), ('Security Service', 90), ('K&S', 90), ('AMA Corporation', 90), ('IC', 90), ('Arma Services', 90)]"
"Union Bank, N.A.",21117,Union Bank Limited,174388,95,"[('Union Bank Limited', 95), ('Union Bank Limited', 95), ('Union Bank Limited', 95), ('Ion', 90), ('Union', 90), ('Security Bank', 90), ('Union', 90), ('Unio', 90), ('Union', 90), ('Security Bank', 90)]"
Union Pacific Railroad Company,21118,Union Pacific Railroad,68913,95,"[('Union Pacific Railroad', 95), ('Pacific', 90), ('Trust Company', 90), ('Union', 90), ('Union', 90), ('Pacific', 90), ('Unio', 90), ('Union', 90), ('Union', 90), ('Union', 90)]"
UNION TANK CAR COMPANY,21119,Ion,73918,90,"[('Ion', 90), ('Trust Company', 90), ('Union', 90), ('Car', 90), ('Union', 90), ('MPA', 90), ('Unio', 90), ('Union', 90), ('Union', 90), ('Union Tank Car', 90)]"
"United Parcel Service of America, Inc.",21120,United Parcel Service America,69045,95,"[('United Parcel Service America', 95), ('Unite Capital', 90), ('United', 90), ('Unit', 90), ('Security Service', 90), ('Unit', 90), ('United', 90), ('United', 90), (""United Parcel Service 'B'"", 90), (""United Parcel Service 'A'"", 90)]"
"Embarq Florida, Inc",21121,Emba,17122,90,"[('Emba', 90), ('AR', 90), ('Da Securities', 90), ('Flo', 90), ('Embarq', 90), ('Florida Capital', 90), ('EMB', 90), ('MB Securities', 90), ('Florida Progress Certificate (AMS)', 86), ('D&D', 86)]"
West Penn Power Company,21123,Trust Company,4284,90,"[('Trust Company', 90), ('Capital Power', 90), ('West', 90), ('MPA', 90), ('West', 90), ('West Penn Power', 90), ('West', 90), ('Capital Power', 90), ('Capital Power', 90), ('Capital Power', 90)]"
Western Massachusetts Electric Company,21124,Western Massachusetts Electric Company,69308,100,"[('Western Massachusetts Electric Company', 100), ('Trust Company', 90), ('Massa', 90), ('Arthur Yates and Company', 86), ('Bakixanov Company', 86), ('Bank of Western Australia', 86), ('Burns Philp and Company', 86), ('Company On', 86), ('Contax Holding Company', 86), ('Faulding FH&Company', 86)]"
BellSouth Corporation,21125,Bellsouth,62908,100,"[('Bellsouth', 100), ('El Corporation', 90), ('Bel', 90), ('Strats Trust for Bellsouth Telecom Certificates 2003-1', 90), ('Bellsouth European Depositary Receipt', 90), (""Corts Trust Bellsouth Capital Funding 'D' Corts 7.12%"", 90), ('Corts Trust II Bellsouth Corts 7', 90), ('Saturns Bellsouth Capital 2001-3 Trust Unit', 90), ('Be', 90), (': be AG', 90)]"
"CSX Transportation, Inc.",21126,CSX Transportation,64056,100,"[('CSX Transportation', 100), ('Ion', 90), ('Tatio', 90), ('Transport', 90), ('Transporta', 90), ('Ans', 90), ('ATI', 90), ('Ion', 90), ('Port', 90), ('CSX', 90)]"
CTC Beaver Valley Funding Corporation,21127,Beaver Trust,45328,90,"[('Beaver Trust', 90), ('Ask Funding', 86), ('Beaver Entech Chess Depository Interest', 86), ('BBVA Capital Funding', 86), ('Green Valley Investment and Development', 86), ('Doon Valley Rice', 86), ('Valley Abrasives', 86), ('Winter Valley Tourism Investment Company', 86), ('Sims Valley', 86), ('DEE Valley Group', 86)]"
"American Airlines, Inc.",21128,American Airlines,62333,100,"[('American Airlines', 100), ('American Airlines Group', 95), ('American Airlines (Mexico)', 95), ('Line', 90), ('ICA AB', 90), ('AB Airlines', 90), ('American Capital', 90), ('AME', 90), ('American Capital', 90), ('American Capital', 90)]"
"American President Lines, Ltd",21129,ENT,1607,90,"[('ENT', 90), ('Line', 90), ('ICA AB', 90), ('American Capital', 90), ('AME', 90), ('American Capital', 90), ('American Capital', 90), ('American Capital', 90), ('ESI', 90), ('Ines', 90)]"
Trane U.S. Inc.,21130,Trane,68771,90,"[('Trane', 90), ('Trane', 90), ('Bakic Foca U Stecaju', 86), ('Banco BTG Pactual S A', 86), ('Banco Estado Pernambuco S/A', 86), ('Belira U Stecaju', 86), ('Bisina NVJ U Stecaju', 86), ('Borja Teslic U Stecaju', 86), ('Bosanka Doboj U Stecaju', 86), ('Bosnaobuca FO U STJ', 86)]"
K2 Inc.,21131,K2,65909,100,"[('K2', 100), ('K2 Energy', 90), ('BANK2', 90), ('CLICK2LEARN', 90), ('BLOCKCHAINK2', 90), ('K2 Energy (NEC)', 90), ('K2 Gold', 90), ('K2FLY', 90), ('K2 LT', 90), ('K2 F&B Holdings', 90)]"
Arizona Public Service Company,21132,Arizona Public Service Company,62644,100,"[('Arizona Public Service Company', 100), ('Trust Company', 90), ('Public', 90), ('Security Service', 90), ('Arizona Public Services Company Mids A', 88), ('Arizona Public Services Company Preferred Service W', 87), ('Bakixanov Company', 86), ('Company On', 86), ('Diversified Service', 86), ('Faulding FH&Company', 86)]"
The Cleveland Electric Illuminating Company,21133,Trust Company,4284,90,"[('Trust Company', 90), ('Cleveland Trust', 90), ('Illumina', 90), ('Arthur Yates and Company', 86), ('Bakixanov Company', 86), ('Burns Philp and Company', 86), ('Cleveland Mining', 86), ('Company On', 86), ('Contax Holding Company', 86), ('Faulding FH&Company', 86)]"
"COLORADO INTERSTATE GAS COMPANY, L.L.C.",21134,Colorado Interstate Gas,63734,95,"[('Colorado Interstate Gas', 95), ('Trust Company', 90), ('Inter', 90), ('Stat', 90), ('State Gas', 90), ('AS Company', 90), ('Orad', 90), ('Colorado', 90), ('Abilene Oil and Gas', 86), ('Apollo Gas', 86)]"
"Artesyn Technologies, Inc.",21135,Artesyn Technologies,70146,100,"[('Artesyn Technologies', 100), ('Artesyn Technologies (Berlin)', 95), ('Art', 90), ('Art', 90), ('Tec', 90), ('Art', 90), ('RTE', 90), ('SYN', 90), ('TES', 90), ('Art', 90)]"
