Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Continental Airlines Finance Trust II,20976,Line,27889,90,"[('Line', 90), ('Continental Capital', 90), ('AB Airlines', 90), ('Continental Airlines B', 90), ('Continental Capital', 90), ('Continental Capital', 90), ('Continental Capital', 90), ('Ines', 90), ('Continental Airlines Finance Trust II Preferred Convertible 6.0% Tides', 90), ('Continental Airlines A', 90)]"
Morgan Stanley Capital Trust III,20977,Morgan Stanley,198268,95,"[('Morgan Stanley', 95), ('Morgan Stanley', 95), ('Morgan Stanley', 95), ('Morgan Stnly Capital Trust VIII', 91), ('Gan', 90), ('Stanley', 90), ('Stanley', 90), ('Gan', 90), ('Gan', 90), ('Income Streams III Equity Dividend', 86)]"
AES Trust VII,20980,AE,44716,90,"[('AE', 90), ('Capital A', 90), ('AES', 90), ('AES Alicura Sociedad Anonima', 86), ('AES Brasil On', 86), ('AES Elpa On', 86), ('Perpetual Growth Fund VII Mutual Fund', 86), ('AES Chemunex', 86), ('AES Laboratoires GPE', 86), ('Acron Helvetia VII Immobilien', 86)]"
Wells Fargo Capital VIII,20984,El Corporation,1533,90,"[('El Corporation', 90), ('AR', 90), ('Far', 90), ('Go', 90), ('Well', 90), ('S&F Capital', 90), ('LS', 90), ('RG Securities', 90), ('Wells Fargo Capital VIII 5.625% Trust Preferred Securities', 90), ('Perpetual Growth Fund VIII Mutual Fund', 86)]"
Central Parking Finance Trust,20985,ENT,1607,90,"[('ENT', 90), ('Central Securities', 90), ('King', 90), ('Ark', 90), ('Central Securities', 90), ('Central Securities', 90), ('Central Parking', 90), ('INA', 90), ('Entra', 90), ('Capital Park', 90)]"
"Winstar Communications, Inc.",20986,Winstar Communications,78365,100,"[('Winstar Communications', 100), ('Winstar Communications (XETRA)', 95), ('Avistar Communications', 91), ('Capital Communication', 90), ('NIC', 90), ('Instar', 90), ('ICA AB', 90), ('Win', 90), ('NIC', 90), ('Nstar', 90)]"
SPRINGLEAF FINANCE CORPORATION,20988,Ring,50155,90,"[('Ring', 90), ('F&F', 90), ('China Finance Holding Company', 86), ('North Ryde Community Finance', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('RCI Finance', 86), ('3A Finance', 86), ('Arab Finance Exchange Company', 86)]"
CenterPoint Energy Resources Corp.,20989,Centerpoint Energy Resources Corporation,63417,95,"[('Centerpoint Energy Resources Corporation', 95), ('Energy', 90), ('Energy', 90), ('Center Trust', 90), ('Energy Resources', 90), ('Energy', 90), ('Capital Point', 90), ('Centerpoint Energy', 90), ('Source Capital', 90), ('Centerpoint', 90)]"
Associates Corporation of North America,20990,Associates Corporation of North America,62690,100,"[('Associates Corporation of North America', 100), ('North', 90), ('North', 90), ('AG Associates', 90), ('Bank of Melbourne', 86), ('General Investment of Australian Suspended', 86), ('North Quay', 86), ('Prudential Investment Company of Australia', 86), ('Rubicon America Trust', 86), ('State of QLD', 86)]"
Atlanta Gas Light Company,20991,Light,151993,90,"[('Light', 90), ('Trust Company', 90), ('Anta', 90), ('Atlanta', 90), ('Light', 90), ('Apollo Gas', 86), ('CH4 Gas', 86), ('Company On', 86), ('Eastern Star Gas', 86), ('Moby Oil and Gas', 86)]"
Atlantic Richfield Company,20992,Atlantic Richfield,62721,95,"[('Atlantic Richfield', 95), ('Security Capital Atlantic', 90), ('Trust Company', 90), ('Rich', 90), ('Atlantic Richfield Company Exchange NT LYO 97', 90), ('Security Capital Atlantic', 90), ('Atlantic Gold', 86), ('Bakixanov Company', 86), ('Company On', 86), ('Prudential Investment Company of Australia', 86)]"
Deutsche Bank Trust Corporation,20993,Deutsche Bank,166257,100,"[('Deutsche Bank', 100), ('Deutsche Bank', 100), ('Deutsche Bank PBC', 95), ('Deutsche Bank ADR', 95), ('Deutsche Bank Neue', 95), ('Deutsche Bank Peru', 95), ('Deutsche Bank (BUD)', 95), ('Deutsche Bank New', 95), ('Deutsche Bank (Pet)', 95), ('Deutsche Bank (AMS)', 95)]"
Burlington Resources Inc.,20994,Burlington Resources,63176,100,"[('Burlington Resources', 100), ('Burlington Resources (Toronto)', 95), ('Burlington Resources (XETRA)', 95), ('Arlington Resources', 92), ('Burlington Resources Exchange Shares', 90), ('Burlington Resources Coal Seam Gas Unit Beneficiary Interest', 90), ('RCE Capital', 90), ('URC', 90), ('RLI', 90), ('Source Capital', 90)]"
"Best Foods, Inc.",20995,Bestfoods,193410,95,"[('Bestfoods', 95), ('Bestfoods', 95), ('Best', 90), ('DS', 90), ('Be', 90), (': be AG', 90), ('Best', 90), ('Best Foods (London)', 90), ('Best Foods (Paris-SBF)', 90), ('Germman Bangla Join Foods', 86)]"
California Water Service Company,20996,California Water Service,133876,95,"[('California Water Service', 95), ('Trust Company', 90), ('Security Service', 90), ('California Water Service (Pet)', 87), ('Bakixanov Company', 86), ('Company On', 86), ('Diversified Service', 86), ('Faulding FH&Company', 86), ('Intertravel Service', 86), ('King Island Company', 86)]"
"ABC, Inc.",20997,ABC,23883,100,"[('ABC', 100), ('ABC Learning Centres', 90), ('ABC Supermer On', 90), ('Babcock and Brown', 90), ('Sabco Dead- 27/08/93', 90), ('Aabco Ventures', 90), ('ABC Technologies', 90), ('Labchile', 90), ('ABC Orthodontics', 90), ('Abcia (ex-MJ Development)', 90)]"
Commonwealth General Corporation,20998,Genera,8175,90,"[('Genera', 90), ('Gener', 90), ('General', 90), ('Nera', 90), ('Common', 90), ('General', 90), ('Commonwealth General LLC Preferred Mips 8.875%', 90), ('General', 90), ('Commonwealth Energy', 87), ('Commonwealth Diversified Share Fund', 86)]"
Carolina Telephone and Telegraph Company,20999,Carolina Telephone and Telegraph,63300,95,"[('Carolina Telephone and Telegraph', 95), ('Trust Company', 90), ('Legra', 90), ('Telegraph', 90), ('E and Corporation', 90), ('Abilene Oil and Gas', 86), ('Adsteam and Marine', 86), ('Aeyna Life and Casualty', 86), ('Alhamra Hotel and Resorts', 86), ('Ambassador Oil and Gas', 86)]"
Verizon Pennsylvania Inc,21000,Verizon Pennsylvania,69123,100,"[('Verizon Pennsylvania', 100), ('Pennsylvania Capital', 90), ('Sylvan', 90), ('ANI', 90), ('Alliance Bancorp (Pennsylvania)', 86), (""Royal Bancshares of Pennsylvania 'A'"", 86), ('Home Savings Association Pennsylvania', 86), ('Independence Bancorp Pennsylvania', 86), ('Munivest Pennsylvania Insured Fund', 86), ('New Pennsylvania Motor Exchange', 86)]"
Beneficial Company LLC,21001,Trust Company,4284,90,"[('Trust Company', 90), ('Bene', 90), ('MPA', 90), ('Beneficial', 90), ('CIA', 90), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86), ('Bulgarian Telecommunications Company', 86), ('China Finance Holding Company', 86)]"
British Transco Finance Inc.,21002,Ans,44917,90,"[('Ans', 90), ('British', 90), ('INA', 90), ('ITI', 90), ('NSC', 90), ('ITI', 90), ('TIS', 90), ('Hyundai Finance', 86), ('Prime Finance', 86), ('Petrobras Inernational Finance Company', 86)]"
BNSF Railway Company,21003,BNSF Railway Company,70603,100,"[('BNSF Railway Company', 100), ('Trust Company', 90), ('MPA', 90), ('Antipodes Global Investment Company', 86), ('Arab International Insurance Company', 86), ('Barbados Shipping and Trading Company Limited', 86), ('Bulgarian Telecommunications Company', 86), ('Company On', 86), ('Investment Company of the West', 86), ('Prudential Investment Company of Australia', 86)]"
Alabama Gas Corporation,21004,AMA Corporation,91126,90,"[('AMA Corporation', 90), ('GA Capital', 90), ('AM', 90), ('ALA', 90), ('AMA Corporation', 90), ('Abilene Oil and Gas', 86), ('Ambassador Oil and Gas', 86), ('Aurora Oil and Gas', 86), ('Australian Gas Light', 86), ('Australian Power and Gas', 86)]"
American Express Credit Corporation,21005,American Express Credit,62485,100,"[('American Express Credit', 100), ('American Express', 95), ('American Express Creditors', 94), ('ICA AB', 90), ('American Capital', 90), ('AME', 90), ('American Capital', 90), ('American Capital', 90), ('American Capital', 90), ('Press Corporation', 90)]"
"SunAmerica Financial Group, Inc.",21006,Landamerica Financial Group,55616,91,"[('Landamerica Financial Group', 91), ('Name', 90), ('Financial Trust Corporation', 90), ('Group', 90), ('Group', 90), ('Group', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Al Group', 90)]"
"EL PASO NATURAL GAS COMPANY, L.L.C.",21007,El Paso Natural Gas Company,72150,100,"[('El Paso Natural Gas Company', 100), ('Trust Company', 90), ('El Paso', 90), ('El Paso', 90), ('AS Company', 90), ('Apollo Gas', 86), ('Aurora Oil and Gas', 86), ('Bakixanov Company', 86), ('CH4 Gas', 86), ('Company On', 86)]"
BASF Catalysts LLC,21008,At Trust,45099,90,"[('At Trust', 90), ('CA', 90), ('BASF', 90), ('Atal', 90), ('Bas', 90), ('LY Corporation', 90), ('Ta', 90), ('TS', 90), ('ATA Inc', 90), ('BASF Neue', 86)]"
Federal Home Loan Banks,21009,Security Bank,200310,90,"[('Security Bank', 90), ('Home Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Federal', 90), ('E-Loan', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Florida Power & Light Company,21010,Light,151993,90,"[('Light', 90), ('Trust Company', 90), ('Capital Power', 90), ('Florida Capital', 90), ('Capital Power', 90), ('Capital Power', 90), ('Light', 90), ('Capital Power', 90), ('Bakixanov Company', 86), ('Byte Power Group', 86)]"
Geico Corporation,21011,Geico Corporation,65034,100,"[('Geico Corporation', 100), ('IC', 90), ('ICO', 90), ('G Capital', 90), ('IC', 90), ('G Capital', 90), ('Genicom', 83), ('Eicom', 80), ('Gelco', 80), ('Gesco', 80)]"
