Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"ENTERGY MISSISSIPPI, LLC",24775,Entergy Mississippi,64558,100,"[('Entergy Mississippi', 100), ('ENT', 90), ('PPI', 90), ('MIS', 90), ('ERG', 90), ('SIS', 90), ('ERG', 90), ('ISS', 90), ('SIS', 90), ('ERG', 90)]"
ALTUS MIDSTREAM LP,24776,DST,34072,90,"[('DST', 90), ('Tre', 90), ('IDS', 90), ('Altus', 90), ('Stream', 90), ('Altus Sistema de Automacao On', 86), ('D&D', 86), ('Azure Midstream Partners Units', 86), ('American Midstream Partners', 86), ('Antero Resources Midstream Unit', 86)]"
COMMUNITY STATE BANK,24778,Community Bank,71262,95,"[('Community Bank', 95), ('Community Bank', 95), ('Community State Bank Teaneck', 95), ('Security Bank', 90), ('Stat', 90), ('Unit', 90), ('Security Bank', 90), ('State Bank', 90), ('Unit', 90), ('Security Bank', 90)]"
First Bank,24779,First Bank,136581,100,"[('First Bank', 100), ('First Bank', 100), ('Firstbank', 95), ('First Banks', 95), ('First Capital BNK', 95), ('Bank First', 95), ('T Bank', 90), ('First', 90), ('Security Bank', 90), ('Firs', 90)]"
Independent Bank,24780,Independent Bank,137002,100,"[('Independent Bank', 100), ('Independent Bank', 100), ('Idaho Independent Bank', 95), ('Independent', 95), ('Independent Bank Group', 95), ('Independent', 95), ('Independent Bank (Pet)', 95), ('ENT', 90), ('T Bank', 90), ('Security Bank', 90)]"
EF HOLDCO INC.,24783,DC,25491,90,"[('DC', 90), ('LDC', 90), ('D&D', 86), ('Safety-Kleen Holdco', 86), ('Hawaiian Telcom Holdco', 86), ('Pandion Therapeutics Holdco', 86), ('EF Energyfunders Ventures', 86), ('EF On', 86), ('F&F', 86), ('Byggfakta Group Nordic Holdco', 86)]"
FOX CORPORATION,24785,Fox,97610,100,"[('Fox', 100), ('Fox Resources', 90), ('Fox Energy Corporation', 90), ('Foxx Industries', 90), ('Silvore Fox Minerals', 90), ('X', 90), ('Carbid Fox Tarnaveni', 90), ('Foxsoft', 90), ('Foxlink Image Technology', 90), ('Interfox Resources', 90)]"
TWDC HOLDCO 613 CORP.,24786,LDC,89398,90,"[('LDC', 90), ('D&D', 86), ('W-W Capital', 86), ('NGA Holdco LLC', 86), ('R R Securities', 86), ('T T', 86), ('OCM Holdco LLC', 86), ('Byggfakta Group (Frankfurt) Nordic Holdco', 86), ('EC Hold', 77), ('Holdoh', 75)]"
"BRAZOS VALLEY LONGHORN, L.L.C.",24792,All Corporation,24093,90,"[('All Corporation', 90), ('Valley Community Financial Services', 86), ('Golden Valley Mines and Royalties', 86), ('Green Valley Investment and Development', 86), ('Winter Valley Tourism Investment Company', 86), ('Sims Valley', 86), ('Dimbula Valley', 86), ('Longai Valley', 86), ('Matrix Valley', 86), ('Silicon Valley', 86)]"
"ENEL FINANCE AMERICA, LLC",24793,ICA AB,178995,90,"[('ICA AB', 90), ('AME', 90), ('INA', 90), ('Enel', 90), ('NEL', 90), ('L&F', 90), ('ICA AB', 90), ('ICA AB', 90), ('AME', 90), ('E&A', 86)]"
Commscope Finance LLC,24796,Commscope,59512,90,"[('Commscope', 90), ('INA', 90), ('China Finance Holding Company', 86), ('North Ryde Community Finance', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('RCI Finance', 86), ('3A Finance', 86), ('Arab Finance Exchange Company', 86)]"
"IIP OPERATING PARTNERSHIP, LP",24799,Artner,107941,90,"[('Artner', 90), ('Capital Partners', 90), ('Opera Limited', 90), ('Amalgamated Income Partner Unit Partnership', 86), ('Global Strategy Master Limited Partnership Unit Partners', 86), ('Public Storage Canadian Properties Unit Limited Partnership', 86), ('Royal Trust Real Estate Investment Limited Partnership Unit', 86), ('TSE 100 Index Partnership Fund Unit Ben-Hips', 86), ('Cello Partnership', 86), ('Allied Partnership Group Delisted 01/02/92', 86)]"
CIMAREX RESOLUTE LLC,24805,Resolute,3573,90,"[('Resolute', 90), ('AR', 90), ('Imarex', 90), ('Re Capital', 90), ('Re Capital', 90), ('Imar', 90), ('Marex', 90), ('Sol', 90), ('Esol', 90), ('IM', 90)]"
MIDWEST CONNECTOR CAPITAL COMPANY LLC,24806,Trust Company,4284,90,"[('Trust Company', 90), ('West', 90), ('West', 90), ('West', 90), ('Midwest', 90), ('Company On', 86), ('Prudential Investment Company of Australia', 86), ('Roc Oil Company', 86), ('Sigma Company', 86), ('Country Style Cooking Restaurant Chain Company Limited', 86)]"
"PAR PHARMACEUTICAL, INC.",24810,Pan Pharmaceuticals,3201,92,"[('Pan Pharmaceuticals', 92), ('Star Pharmaceutical', 92), ('Ical', 90), ('ICA AB', 90), ('Par Pharmaceutical Companies', 90), ('UTI', 90), ('PHA', 90), ('Sinphar Pharmaceutical', 90), ('UTI', 90), ('ICA AB', 90)]"
PREMIER VALLEY BANK,24813,Premier Valley Bank,56902,100,"[('Premier Valley Bank', 100), ('All Corporation', 90), ('Security Bank', 90), ('Remi Securities', 90), ('Mier', 90), ('EMI', 90), ('Security Bank', 90), ('Security Bank', 90), ('Valley Bank', 90), ('Security Bank', 90)]"
LAKELAND BANK,24816,El Corporation,1533,90,"[('El Corporation', 90), ('Elan', 90), ('Security Bank', 90), ('Lake', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('D B Corporation', 90)]"
"BOFA SECURITIES, INC.",24818,Capital A,108466,90,"[('Capital A', 90), ('Bofaml Ivstoxx Go Ucits ETF', 90), ('Bofaml Ivstoxx Go Ucits ETF', 90), ('Biofa', 89), ('Gilboa', 77), ('Bona', 75), ('Biofarm', 73), ('Biofarm', 73), ('Adapter Bosanski Brod', 68), ('American Pacific Borates', 68)]"
PINE STREET TRUST I,24820,Re Capital,67648,90,"[('Re Capital', 90), ('Re Capital', 90), ('Tre', 90), ('Treet Corporation', 90), ('Fabrika Otkovaka I Armature', 86), ('FIP EM Infu XP Omega I', 86), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('I D C', 86), ('Jelen I Staklorad DD', 86), ('Macquarie Park Street Trust DEF Sett', 86)]"
PINE STREET TRUST II,24821,Re Capital,67648,90,"[('Re Capital', 90), ('Re Capital', 90), ('Tre', 90), ('Treet Corporation', 90), ('FI Imobiliario Tourmalet II Sen B', 86), ('Macquarie Park Street Trust DEF Sett', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('Pine Vale Investments Takeover by 936402', 86), ('B Split II Cap Shares', 86), ('Canadian Resources Income Trust II Unit', 86)]"
RESORTS WORLD LAS VEGAS LLC,24822,World,124206,90,"[('World', 90), ('Esor', 90), ('Vega Capital', 90), ('Vega Capital', 90), ('Resort Trust', 90), ('SOR', 90), ('Vega Capital', 90), ('World', 90), ('World', 90), ('S&W', 90)]"
