Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"SPIRIT REALTY CAPITAL, INC.",23671,Spirit Realty Capital,135066,100,"[('Spirit Realty Capital', 100), ('Spirit Corporation', 90), ('Spirit Corporation', 90), ('Real Security', 90), ('IT', 90), ('SP', 90), ('Re Capital', 90), ('Re Capital', 90), ('SP', 90), ('Real Security', 90)]"
The Farmers State Bank,23672,Security Bank,200310,90,"[('Security Bank', 90), ('Stat', 90), ('Security Bank', 90), ('State Bank', 90), ('Security Bank', 90), ('State Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Far', 90), ('Security Bank', 90)]"
"Windstream Holdings, Inc.",23674,Windstream Holdings,51876,100,"[('Windstream Holdings', 100), ('NDS', 90), ('DST', 90), ('Holdings', 90), ('Holdings', 90), ('Win', 90), ('LDI Corporation', 90), ('Tre', 90), ('Holdings', 90), ('Stream', 90)]"
EIG INVESTORS CORP.,23675,Trust Invest,4285,90,"[('Trust Invest', 90), ('EIG', 90), ('INV', 90), ('STO', 90), ('NVE', 90), ('European Investors Global Property Trust Dead', 86), ('Investors Real Property Fund', 86), ('GMI Global Medical Investors', 86), ('GMI Global Medical Investors (XETRA)', 86), ('Nippon Residential Investors', 86)]"
"Continental Wind, LLC",23676,Continental Capital,194441,95,"[('Continental Capital', 95), ('Continental Capital', 95), ('Continental Capital', 95), ('Continental Capital', 95), ('Continental Capital', 95), ('ENT', 90), ('Win', 90), ('Ta', 90), ('WI', 90), ('China Ming Yang Wind Power Group Limited', 86)]"
PHYSICIANS REALTY L.P.,23678,Physicians Realty Trust,134843,100,"[('Physicians Realty Trust', 100), ('Real Security', 90), ('Ans', 90), ('CIA', 90), ('Real Security', 90), ('Cian PLC', 90), ('Physicians Realty (Frankfurt) Trust REIT', 90), ('Sutton Group Realty Services', 86), ('Island Peninsular Realty and Enterprises Hong Kong', 86), ('Champion Equities Realty 144A', 86)]"
Allegion US Holding Company Inc.,23679,Trust Company,4284,90,"[('Trust Company', 90), ('Allegion', 90), ('Corporation Holding', 90), ('AKB Corporation Holding', 86), ('AKG Holding', 86), ('Bakixanov Company', 86), ('Company On', 86), ('Di Janj Holding', 86), ('Ekoinvest Holding', 86), ('Enice Holding', 86)]"
FireEye Inc,23684,Re Capital,67648,90,"[('Re Capital', 90), ('Re Capital', 90), ('Fireeye (Swiss Stock Exchange)', 90), ('R R Securities', 86), ('F&F', 86), ('Fairey', 77), ('Fireweed Metals', 77), ('Fireweed Metals (Non-NASDAQ OTC)', 77), ('Fireweed Metals (Frankfurt)', 77), ('Frey', 73)]"
First National Bank (Lenoir City),23685,National,222336,90,"[('National', 90), ('National-Bank', 90), ('First', 90), ('Security Bank', 90), ('Firs', 90), ('National', 90), ('First', 90), ('NAL Bank', 90), ('National', 90), ('First', 90)]"
"CUBESMART, L.P.",23686,Cubesmart,133501,100,"[('Cubesmart', 100), ('AR', 90), ('Art', 90), ('Art', 90), ('Art', 90), ('Be', 90), (': be AG', 90), ('Smart', 90), ('UBE', 90), ('Art', 90)]"
"INTERNATIONAL WIRE GROUP, INC.",23687,International Wire Group Holdings,55389,95,"[('International Wire Group Holdings', 95), ('AB International Group', 95), ('Ion', 90), ('National', 90), ('Group', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('Group', 90), ('ONA', 90)]"
"Sovereign Bank, National Association.",23690,National,222336,90,"[('National', 90), ('National', 90), ('Sovereign', 90), ('National', 90), ('Sovereign', 90), ('National', 90), ('National', 90), ('Adelaide Bank', 86), ('Advance Bank Australia', 86), ('AFB Bank ASC', 86)]"
Royal Bank of Scotland plc,23691,The Royal Bank of Scotland,40007,95,"[('The Royal Bank of Scotland', 95), ('Bank of Scotland', 95), ('Royal Bank of Scotland Group PLC', 95), ('Royal Bank of Scotland AVS', 95), ('Royal Bank of Scotland AVS', 95), ('Royal Bank of Scotland Warrants', 95), ('Security Bank', 90), ('Royal Trust B', 90), ('Security Bank', 90), ('Security Bank', 90)]"
The Royal Bank of Scotland plc,23692,The Royal Bank of Scotland,40007,100,"[('The Royal Bank of Scotland', 100), ('Security Bank', 90), ('Royal Trust B', 90), ('Bank of Scotland', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
"BANKUNITED, NATIONAL ASSOCIATION",23693,National,222336,90,"[('National', 90), ('Unite Capital', 90), ('United', 90), ('Security Bank', 90), ('National', 90), ('Unit', 90), ('National', 90), ('Security Bank', 90), ('Unit', 90), ('United', 90)]"
Dell International L.L.C.,23694,International,206505,95,"[('International', 95), ('Dceil International', 92), ('Demil International', 92), ('Dal International', 91), ('LKL International', 91), ('Ion', 90), ('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90)]"
"NEW YORK REIT, INC.",23698,New York REIT,60737,100,"[('New York REIT', 100), ('IT', 90), ('Re Capital', 90), ('Re Capital', 90), ('Agricultural Land Opportunity Fund MEL Invest REIT', 86), ('Australia New Agribusiness and Chemical Group', 86), ('Australian Coachlines Holdings (New Europe)', 86), ('Australian Industrial REIT', 86), ('Balkanika Estates REIT', 86), ('Bulgari Reserve REIT', 86)]"
HILTON WORLDWIDE FINANCE LLC,23699,World,124206,90,"[('World', 90), ('DWI', 90), ('INA', 90), ('World', 90), ('World', 90), ('World', 90), ('Dominant Finance Inc', 86), ('Hyundai Finance', 86), ('Prime Finance', 86), ('Brand Marvel Worldwide Consumer Products', 86)]"
HILTON WORLDWIDE HOLDINGS INC.,23702,Hilton Worldwide Holdings,133124,100,"[('Hilton Worldwide Holdings', 100), ('Worldwide Holdings', 95), ('Worldwide Holdings', 95), ('Hilton Worldwide (Mexico) Holdings', 95), ('Hilton Worldwide (BRN) Holdings', 95), ('Hilton Worldwide (MIC) Holdings', 95), ('Hilton Worldwide (XETRA) Holdings', 95), ('Hilton Worldwide Holdings (Frankfurt)', 95), ('Hilton Worldwide Holdings (XETRA)', 95), ('World', 90)]"
"Caesars Entertainment Resort Properties, LLC",23703,Caesars Entertainment,148773,90,"[('Caesars Entertainment', 90), ('Caesars Entertainment', 90), ('Roper', 90), ('Resort Trust', 90), ('Capital Properties', 90), ('Caesars Entertainment', 90), ('Caesars Entertainment', 90), ('Capital Properties', 90), ('Barron Entertainment', 86), ('Centro Properties Group', 86)]"
"VIOLIN MEMORY, INC.",23708,Violin Memory,58470,100,"[('Violin Memory', 100), ('EMO Capital', 90), ('Memory Corporation', 90), ('Mo', 90), ('EMO Capital', 90), ('MEM', 90), ('Viol', 90), ('EMO Capital', 90), ('Olin', 90), ('Olin', 90)]"
Ophthotech Corp,23711,Tec,39880,90,"[('Tec', 90), ('PH Capital', 90), ('Otec', 90), ('T T', 86), ('Mototech Inc', 78), ('Hitech Corporation', 75), ('Totech', 75), ('Toptec', 75), ('Petrotech', 74), ('Lithotech', 74)]"
VINCE HOLDING CORP.,23715,Vince Holding,138731,95,"[('Vince Holding', 95), ('LDI Corporation', 90), ('E&H', 90), ('Corporation Holding', 90), ('AKB Corporation Holding', 86), ('AKG Holding', 86), ('Bernheim-Comofi Take Over by B C Holding', 86), ('Bulgarian Transport Holding', 86), ('China Finance Holding Company', 86), ('Constantia Industry Holding', 86)]"
"Intercontinentalexchange Group, Inc.",23721,Intercontinental,9025,90,"[('Intercontinental', 90), ('Group', 90), ('Inter', 90), ('Group', 90), ('Continental Capital', 90), ('Erco', 90), ('Group', 90), ('Continental Capital', 90), ('Interco', 90), ('Continental Capital', 90)]"
NYSE EURONEXT HOLDINGS LLC,23722,One,112488,90,"[('One', 90), ('Euronext', 90), ('Holdings', 90), ('Holdings', 90), ('NYSE Euronext', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Next', 90), ('Onex', 90), ('Euronext', 90)]"
Actavis Public Limited Company,23727,Trust Company,4284,90,"[('Trust Company', 90), ('LIC', 90), ('Public', 90), ('MPA', 90), ('Acta', 90), ('CTA', 90), ('VIS', 90), ('Tav', 90), ('VIS', 90), ('AVI', 90)]"
"SPRINGLEAF HOLDINGS, INC.",23730,Holdings,206120,90,"[('Holdings', 90), ('Ring', 90), ('Holdings', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('Action Holdings (Merg 21/07/93 SEE314292)', 86)]"
"FTD Companies, Inc.",23733,IE,35464,90,"[('IE', 90), ('MPA', 90), ('OM', 90), ('PA', 90), ('ANI', 90), ('FT Capital Limited', 90), ('TMA Group of Companies', 86), ('New Court Canadian Smaller Companies Fund', 86), ('Companies West Group', 86), ('Klonatex Group of Companies', 86)]"
SEMPRA TEXAS HOLDINGS CORP.,23741,Holdings,206120,90,"[('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Sempra', 90), ('Corporation Holding', 90), ('Holdings', 90), ('3Q Holdings', 86), ('Acmex Holdings', 86), ('Action Holdings (Merg 21/07/93 SEE314292)', 86)]"
COMMUNITYBANK OF TEXAS N A,23742,Security Bank,200310,90,"[('Security Bank', 90), ('Unit', 90), ('Security Bank', 90), ('Unit', 90), ('Security Bank', 90), ('Community Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
