Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"Smith's Food & Drug Centers, Inc.",21391,Center Trust,63414,90,"[('Center Trust', 90), ('Smiths Food Drug Centres B', 87), ('Aroma Food', 86), ('Elekeiroz S A', 86), (""Foster's Group"", 86), (""Gibson's"", 86), ('Mcleod M S', 86), ('Mona Food', 86), ('Smith and Miles', 86), ('A/S Dadeko', 86)]"
Westpac Banking Corporation,21392,Westpac Banking,201929,100,"[('Westpac Banking', 100), ('Westpac Banking', 100), ('Westpac Banking Right', 95), ('Westpac Banking Corporation Cedear', 95), ('Westpac Banking (Tokyo)', 95), ('Westpac Banking (BRN)', 95), ('Westpac Banking (XETRA)', 95), ('Security Bank', 90), ('King', 90), ('West', 90)]"
HSBC USA Capital Trust II,21393,HSBC USA,196652,95,"[('HSBC USA', 95), ('FI Imobiliario Tourmalet II Sen B', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('B Split II Cap Shares', 86), ('Canadian Resources Income Trust II Unit', 86), ('Connor Clark and Lunn Conservative Income Fund II Units', 86), ('Connor Clark and Lunn Global Financials Fund II', 86), ('Danske Invest USA', 86), ('Energy Split II Capital Yield Shares', 86), ('Excel Latin America Bond Fund II', 86)]"
LNR Property LLC,21394,LNR Property Corporation,197632,100,"[('LNR Property Corporation', 100), ('LNR Property Corporation', 100), ('Property Capital Trust', 90), ('Property Capital Trust', 90), ('Roper', 90), ('Property Capital Trust', 90), ('LNR Property (Berlin)', 90), ('Ale Property Group Stapled Units', 86), ('Alfa Property REIT', 86), ('AMP Diversified Property Trust', 86)]"
AFC Capital Trust I,21395,Capital A,108466,90,"[('Capital A', 90), ('Fabrika Otkovaka I Armature', 86), ('FIP EM Infu XP Omega I', 86), ('Jelen I Staklorad DD', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86), ('Rio Bravo Credito Imobiliario I FII', 86), ('Unis Proizvodnja I Prerada Zice', 86), ('UTT I Turizam Prijedor', 86), ('A L I Technologies', 86), ('Bojoplast Gradevinstvo I Trgovina', 86)]"
Wells Fargo Capital II,21396,El Corporation,1533,90,"[('El Corporation', 90), ('Go Capital I', 90), ('AR', 90), ('Far', 90), ('Go', 90), ('Well', 90), ('S&F Capital', 90), ('LS', 90), ('RG Securities', 90), ('FI Imobiliario Tourmalet II Sen B', 86)]"
BanPonce Trust I,21397,Banponce,193298,95,"[('Banponce', 95), ('NC&', 90), ('Fabrika Otkovaka I Armature', 86), ('FIP EM Infu XP Omega I', 86), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('I D C', 86), ('Jelen I Staklorad DD', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86), ('Rio Bravo Credito Imobiliario I FII', 86), ('Unis Proizvodnja I Prerada Zice', 86)]"
Bankamerica Capital III,21398,Bankamerica,62828,95,"[('Bankamerica', 95), ('AB Banka', 90), ('AM', 90), ('Security Bank', 90), ('IC', 90), ('ICA AB', 90), ('Security Bank', 90), ('CA', 90), ('Security Bank', 90), ('AME', 90)]"
Block Financial LLC,21399,BOC Financial,70609,93,"[('BOC Financial', 93), ('Bok Financial', 93), ('Bok Financial', 93), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('INA', 90), ('Rock Financial', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90)]"
"CSK Auto, Inc.",21400,CSK Auto,64053,100,"[('CSK Auto', 100), ('CSK', 90), ('Capital A', 90), ('SK Securities', 90), ('CS', 90), ('SK Securities', 90), ('CSK Autocorp', 90), ('CSK Auto (Berlin)', 90), ('Osterreichische Auto Fabrik OAF', 86), ('Auto Chek Centres', 86)]"
CVEO Corporation,21401,Civeo,136123,89,"[('Civeo', 89), ('Cenveo', 80), ('Creo', 75), ('Cfve', 75), ('Veos', 75), ('Creo', 75), ('Veon', 75), ('A-Cap Development', 68), ('Action Gold Development', 68), ('Alliance Oil Development', 68)]"
"VIASYSTEMS, INC.",21402,EMS,7594,90,"[('EMS', 90), ('SY', 90), ('SY', 90), ('TEM', 90), ('Viasystems Group', 90), ('IA', 90), ('SY', 90), ('Stem', 90), ('Viasystems Group', 90), ('Viasystems Group', 90)]"
Deutsche Bank AG,21403,Deutsche Bank,166257,100,"[('Deutsche Bank', 100), ('Deutsche Bank', 100), ('Deutsche Bank PBC', 95), ('Deutsche Bank ADR', 95), ('Deutsche Bank Neue', 95), ('Deutsche Bank Peru', 95), ('Deutsche Bank (BUD)', 95), ('Deutsche Bank New', 95), ('Deutsche Bank (Pet)', 95), ('Deutsche Bank (AMS)', 95)]"
Kern River Funding Corporation,21404,Kern,2420,90,"[('Kern', 90), ('RIV Capital', 90), ('Ask Funding', 86), ('Robe River', 86), ('Canadian Black River Petroleum', 86), ('Little Abitibi River Resources', 86), ('Quebec Sturgeon River Mines Merger Into 324845', 86), ('Rainy River Forest Merger With 357978', 86), ('BBVA Capital Funding', 86), ('Sun River', 86)]"
Colorado Gaming & Entertainment Co,21405,Colorado,108721,90,"[('Colorado', 90), ('Colorado Gaming and Entertainments', 88), ('Barron Entertainment', 86), ('Colorado Group', 86), ('Jacobsen Entertainment', 86), ('Media Entertainment', 86), ('MTM Entertainment Trust', 86), ('Odyssey Gaming', 86), ('Alvauton Entertainment', 86), ('Carlyle Entertainment', 86)]"
Colonial Realty Limited Partnership,21406,Colonial Trust,71328,90,"[('Colonial Trust', 90), ('Real Security', 90), ('Colonial Trust', 90), ('Colonial Trust', 90), ('Artner', 90), ('Capital Partners', 90), ('Real Security', 90), ('Record Realty', 86), ('Amalgamated Income Partner Unit Partnership', 86), ('BF Realty Holdings', 86)]"
Loral Skynet Corporation,21407,Sky,50561,90,"[('Sky', 90), ('Loral', 90), ('SK Securities', 90), ('SK Securities', 90), ('Loral Skynet 12% Preferred Series A', 90), ('Space Systems / Loral', 86), ('R R Securities', 86), ('T T', 86), ('Loral Space and Communications', 86), ('Loral Space and Communications 6% Convertible Preferred Stock C', 86)]"
Bankboston Capital Trust III,21408,Bankboston,62829,95,"[('Bankboston', 95), ('Security Bank', 90), ('KB Capital', 90), ('KB Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Avista Capital II,21409,VIS,216322,90,"[('VIS', 90), ('IST Limited', 90), ('VIS', 90), ('AVI', 90), ('Ta', 90), ('Avista', 90), ('VIS', 90), ('FI Imobiliario Tourmalet II Sen B', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('Avista Real Estate Investment Trust Installment Receipt', 86)]"
M&T Capital Trust II,21410,M T I,27967,91,"[('M T I', 91), ('Capital M', 90), ('Fabrika Duhana M', 86), ('FI Imobiliario Tourmalet II Sen B', 86), ('M Hossain Garments', 86), ('M&G Poliset On', 86), ('Mcleod M S', 86), ('O R M Inter', 86), (""o'Connor T"", 86), ('P A T Foods Limited', 86)]"
Montana Power Capital I,21411,Montana,37165,90,"[('Montana', 90), ('Montan Capital', 90), ('Montana', 90), ('Capital Power', 90), ('Montana', 90), ('Montana', 90), ('Mo', 90), ('Capital Power', 90), ('Capital Power', 90), ('Ta', 90)]"
"Exterran Holdings, Inc.",21412,Exterran Holdings (XETRA),305869,95,"[('Exterran Holdings (XETRA)', 95), ('Terra Trust', 90), ('Holdings', 90), ('Holdings', 90), ('Terra Trust', 90), ('LDI Corporation', 90), ('Holdings', 90), ('Holdings', 90), ('Exterran', 90), ('Terra Trust', 90)]"
MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY,21413,Trust Company,4284,90,"[('Trust Company', 90), ('Mutual', 90), ('Aeyna Life and Casualty', 86), ('Arthur Yates and Company', 86), ('Bakixanov Company', 86), ('Burns Philp and Company', 86), ('Colonial Mutual Life', 86), ('Company On', 86), ('Contax Holding Company', 86), ('DZI Insurance', 86)]"
NATIONWIDE FINANCIAL SERVICES CAPITAL TRUST,21414,Nationwide Financial Services Incorporated,67006,100,"[('Nationwide Financial Services Incorporated', 100), ('Nationwide Financial Services Incorporated', 100), ('Nationwide Financial Services (Berlin)', 95), ('Financial Trust Corporation', 90), ('Security Service', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('Nationwide Capital', 90), ('Financial Trust Corporation', 90)]"
Citigroup Capital III,21415,Citigroup,132933,95,"[('Citigroup', 95), ('Citigroup', 95), ('CIT', 90), ('Group', 90), ('IT', 90), ('Group', 90), ('Up', 90), ('Igroup', 90), ('Group', 90), ('ITI', 90)]"
Kindred Healthcare Operating Inc,21416,Health,93313,90,"[('Health', 90), ('Kindred Healthcare', 90), ('Healthcare', 90), ('Health', 90), ('Opera Limited', 90), ('Healthcare', 90), ('Alpha Healthcare', 86), ('Aveo Healthcare', 86), ('Japara Healthcare', 86), ('Zenitas Healthcare', 86)]"
"Regency Centers, L.P.",21417,Regency Centers,133427,100,"[('Regency Centers', 100), ('Regency Centers BDR', 95), ('Regency Centers (Pet)', 95), ('Regency Centers (XETRA)', 95), ('ENT', 90), ('Re Capital', 90), ('Center Trust', 90), ('Re Capital', 90), ('Regency Trust', 90), ('EG', 90)]"
"Equistar Chemicals, LP",21418,Ical,2166,90,"[('Ical', 90), ('UIS', 90), ('ICA AB', 90), ('EMI', 90), ('Star', 90), ('ALS', 90), ('IST Limited', 90), ('Star', 90), ('Istar', 90), ('ICA AB', 90)]"
TransDigm Inc.,21419,Ans,44917,90,"[('Ans', 90), ('IGM', 90), ('SDI', 90), ('NSD', 90), ('NS', 90), ('SDI', 90), ('Transdigm Group', 90), ('Transdigm Group BDR', 90), ('Transdigm Group (Mexico)', 90), ('Transdigm Group (Swiss Stock Exchange)', 90)]"
