Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Moberg Pharma AB (publ),17573,Moberg Pharma,121042,95,"[('Moberg Pharma', 95), ('ERG', 90), ('MOB', 90), ('ERG', 90), ('Ober', 90), ('ERG', 90), ('PHA', 90), ('Mayne Pharma', 86), ('Arura Pharma', 86), ('NSP Pharma', 86)]"
CDON Group AB,17574,Don Group,178199,95,"[('Don Group', 95), ('Don Group', 95), ('Group', 90), ('Don', 90), ('Group', 90), ('Up', 90), ('Group', 90), ('Icon Group', 90), ('Cdon AB', 90), ('Cdon Group (XETRA)', 90)]"
Cyfrowy Polsat Finance AB,17578,Sat,21856,90,"[('Sat', 90), ('INA', 90), ('Cyfrowy Polsat', 90), ('Prime Finance', 86), ('Petrobras Inernational Finance Company', 86), ('RCI Finance', 86), ('3A Finance', 86), ('Alpha Finance', 86), ('Artis Finance', 86), ('Finance Mining', 86)]"
Boule Diagnostics AB,17581,Boule Diagnostics,117404,100,"[('Boule Diagnostics', 100), ('IAG', 90), ('ICS', 90), ('ICS', 90), ('STI', 90), ('Diagnos', 90), ('E&D', 90), ('Boule Diagnostics (Non-NASDAQ OTC)', 90), ('Boule Diagnostics (Stuttgart)', 90), ('ABL Diagnostics', 88)]"
NorCell Sweden Holding 2 AB (publ),17582,Eden,109249,90,"[('Eden', 90), ('Corporation Holding', 90), ('2 Park Street Trust', 86), ('AKB Corporation Holding', 86), ('AKG Holding', 86), ('Aqrotexbaza 2', 86), ('Australian Masters Corporate Bond Fund Number 2', 86), ('Baki Ayaqqabi 2', 86), ('Baki Sarab 2', 86), ('Baki-Broyler 2', 86)]"
NorCell Sweden Holding 3 AB (publ),17583,Eden,109249,90,"[('Eden', 90), ('Corporation Holding', 90), ('3 Baki Matbaasi', 86), ('Agsu-Sarab-3 ASC', 86), ('AKB Corporation Holding', 86), ('AKG Holding', 86), ('Astara CAY-3', 86), ('Australian Masters Corporate Bond Fund Number 3', 86), ('Baki TMP 3', 86), ('Continental Holding', 86)]"
Eileme 2 AB (publ),17586,BL,117343,90,"[('BL', 90), ('Australian Masters Corporate Bond Fund Number 2', 86), ('Australian Masters Yield Fund Number 2', 86), ('Holland Beton Groep 2 1/2% S', 86), ('Krasnapolsky 2% Stock', 86), ('MTC Mortgage Investment No 2', 86), ('Nijverdal Ten Cate 21/2% Stock', 86), ('Rood Testhouse 2 1/2% Saint', 86), ('Starlight United States Multi-Family (Number 2) Core Fund Class A Units', 86), ('Terratech Resources Income 2', 86)]"
PGNiG Finance AB (publ),17587,INA,65640,90,"[('INA', 90), ('GNI', 90), ('China Finance Holding Company', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('RCI Finance', 86), ('3A Finance', 86), ('Arab Finance Exchange Company', 86), ('Compagnie Finance des Cardans SA', 86)]"
Creades AB (publ),17588,Re Capital,67648,90,"[('Re Capital', 90), ('Re Capital', 90), ('ADE', 90), ('CR Capital', 90), ('CRE', 90), ('BL', 90), ('D&D', 86), ('Svenska Cellulosa Aktiebolaget (Publ)', 86), ('R R Securities', 86), ('Kollect On Demand Holding Publ', 86)]"
Peab Finans Aktiebolag,17590,Ans,44917,90,"[('Ans', 90), ('INA', 90), ('B F', 90), ('Peab AB', 90), ('Peab AB', 90), ('Sparinvest Europaeiske Finans Aktier', 86), ('Dixy-Finans', 86), ('Gaz Finans OOO', 86), ('Kamaz-Finans', 86), ('Magnit Finans', 86)]"
MCB Treasury AB,17592,CB Capital,6254,90,"[('CB Capital', 90), ('Re Capital', 90), ('Re Capital', 90), ('Tre', 90), ('Regal Treasury Bank', 86), ('Treasury International', 86), ('American Performance Foods United States Treasury Fund Dead', 86), ('Delaware Treasury Reserves Investments Series', 86), ('Firstar Stellar Treasury Fund Class y', 86), ('Lehman Brothers Institutional Funds Group 100% Treasury B', 86)]"
Energa Finance AB (publ),17595,ERG,109401,90,"[('ERG', 90), ('INA', 90), ('ERG', 90), ('Energa', 90), ('ERG', 90), ('Prime Finance', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('RCI Finance', 86)]"
Mr Green & Co AB (publ),17598,MR Green&,43090,90,"[('MR Green&', 90), ('Gree', 90), ('Green Invest', 86), (""Dalian Tianbao Green Foods 'A'"", 86), ('Green Lake Resources Suspended 13/03/92', 86), ('Green Standard Vanadium Resources', 86), ('Green REIT', 86), ('Green Valley Investment and Development', 86), ('MR 123', 86), ('Shan Dong Fu Yang Green Timber', 86)]"
Oscar Properties Holding AB,17599,Oscar Properties Holding,121578,100,"[('Oscar Properties Holding', 100), ('Oscar Properties Holding Preference', 95), ('Oscar Properties Holding Preference', 95), ('Car', 90), ('RTI', 90), ('LDI Corporation', 90), ('Roper', 90), ('IES Holding Limited', 90), ('Capital Properties', 90), ('Oscar Properties Holding Preference B', 90)]"
Scandinavian Air Ambulance AB,17600,Dina,25579,90,"[('Dina', 90), ('Navia', 90), ('Scand', 90), ('Vian', 90), ('Air Holland', 86), ('AOG Air Support', 86), ('Discovery Air', 86), (""Sinotrans Air Transportation Development 'A'"", 86), ('Time Air', 86), ('Air Berlin (XETRA)', 86)]"
Etraveli AB,17602,El Corporation,1533,90,"[('El Corporation', 90), ('Capital A', 90), ('R R Securities', 86), ('T T', 86), ('EZ Travel', 82), ('Onetravel Holdings', 80), ('Velti', 80), ('Onetravel Holdings (Frankfurt)', 80), ('Intertravel Service', 79), ('T I Travel International Class B', 79)]"
SPP Livfrskring AB,17604,KR,36305,90,"[('KR', 90), ('SP', 90), ('Ring', 90), ('SK Securities', 90), ('RS', 90), ('SK Securities', 90), ('SP', 90), ('R R Securities', 86), ('F&F', 86), ('Wasa Livforsakring', 79)]"
PGE Sweden AB (publ),17606,PG,95058,90,"[('PG', 90), ('Eden', 90), ('BL', 90), ('D&D', 86), ('Betting Promotion Sweden', 86), (""Biosensor Applications Sweden 'A'"", 86), ('Creative Antibiotics Sweden', 86), ('DTG Sweden', 86), ('Group of Retail Assets Sweden B', 86), ('Renewable Energy in Sweden', 86)]"
ORLEN Capital AB,17609,PLKNC Naftowy Orlen,107044,90,"[('PLKNC Naftowy Orlen', 90), ('PLKNC Naftowy Orlen (Prague)', 90), ('Pknorlen GDR', 90), ('PLKNC Naftowy Orlen (Non-NASDAQ OTC)', 90), ('PLKNC Naftowy Orlen (Frankfurt)', 90), ('Pknorlen GDR (Frankfurt)', 90), ('Pknorlen GDR (XETRA)', 90), ('R R Securities', 86), ('ITT-Toren', 80), ('Solen', 80)]"
PZU Finance AB,17610,INA,65640,90,"[('INA', 90), ('NC&', 90), ('Allco Finance Group', 86), ('Beneficial Finance', 86), ('China Finance Holding Company', 86), ('Ding Sheng XIN Finance', 86), ('Intermills (Finance)', 86), ('North Ryde Community Finance', 86), ('Palm Beach Finance', 86), ('Mackenzie Finance', 86)]"
Alfa Laval Treasury International AB,17612,National,222336,90,"[('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National', 90), ('Treasury International', 90), ('National', 90), ('Alfa Laval', 90), ('International', 90), ('National', 90)]"
AB Fortum Varme Holding samagt med Stockholms,17614,Fortum,136638,90,"[('Fortum', 90), ('Fortum', 90), ('Corporation Holding', 90), ('AKB Corporation Holding', 86), ('AKG Holding', 86), ('Albena Invest Holding', 86), ('Bulgarian Transport Holding', 86), ('Constantia Industry Holding', 86), ('Contax Holding Company', 86), ('Continental Holding', 86)]"
Synthos Finance AB,17615,SY,123167,90,"[('SY', 90), ('SY', 90), ('Synthos', 90), ('INA', 90), ('SYN', 90), ('OS', 90), ('S&F Capital', 90), ('NC&', 90), ('SY', 90), ('China Finance Holding Company', 86)]"
Molnlycke Holding AB,17616,LDI Corporation,66097,90,"[('LDI Corporation', 90), ('E&H', 90), ('Corporation Holding', 90), ('AKB Corporation Holding', 86), ('AKG Holding', 86), ('Bernheim-Comofi Take Over by B C Holding', 86), ('Bulgarian Transport Holding', 86), ('China Finance Holding Company', 86), ('Constantia Industry Holding', 86), ('Focus Energia Holding Participacoes On', 86)]"
Lifco AB (publ),17618,Lifco AB,179524,90,"[('Lifco AB', 90), ('BL', 90), ('Lifco AB', 90), ('Lifco B', 86), ('Svenska Cellulosa Aktiebolaget (Publ)', 86), ('F&F', 86), ('Lifco B', 86), ('Kollect On Demand Holding Publ', 86), ('Olink Holding AB Publ ADR 1:1', 86), ('Oatly Group AB (Publ)', 86)]"
Trelleborg Treasury AB (publ),17620,Kalceks Publ,27375,86,"[('Kalceks Publ', 86), ('Bor Bor', 86), ('American Performance Foods United States Treasury Fund Dead', 86), ('Delaware Treasury Reserves Investments Series', 86), ('Lehman Brothers Institutional Funds Group 100% Treasury B', 86), ('SEI Liquid Treasury II Portfolio Merger', 86), ('Treasury First', 86), ('Victory Fund United States Treasury Money Market', 86), ('Nisource Premium Income Equity Securities Treasury Pies', 86), ('ABN Amro Treasury Money Market Fund Class S', 86)]"
Evolution Gaming Group publ AB,17628,Group,54856,90,"[('Group', 90), ('Group', 90), ('Group', 90), ('Evolution', 90), ('Adtrans Group', 86), ('Alliance Group Capital', 86), ('Allmine Group Limited', 86), ('Allmine Group Limited', 86), ('Ambition Group', 86), ('APA Sub Group', 86)]"
Troax Group AB (publ),17629,Group,54856,90,"[('Group', 90), ('Group', 90), ('Group', 90), ('Troax Group', 90), ('A P Group Taken Over 25/10/92', 86), ('Ale Property Group Stapled Units', 86), ('APN European Retail Property Group', 86), ('ASG Group', 86), ('Astro Japan Property Group', 86), ('Australia New Agribusiness and Chemical Group', 86)]"
Resurs Bank Aktiebolag,17631,Security Bank,200310,90,"[('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('URS', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Adelaide Bank', 86)]"
Uppfinnaren 1 AB,17639,AR,24258,90,"[('AR', 90), ('Up', 90), ('Re Capital', 90), ('Re Capital', 90), ('NN', 90), ('1 MAJ Zavrsni Rad Gradjevinarstvu', 86), ('Australian Masters Yield Fund Number 1', 86), ('Australian Masters Corporate Bond Fund Number 1', 86), (""Anshan Number 1 Construction Machine 'A'"", 86), ('Citadel Stable S-1 Income Fund Trust Units', 86)]"
