Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
TR Property Investment Trust PLC,233,tr property,tr,,,,,Trive Property Group,114519,99.88,Eltrak Property,17116,99.85,Bitros Property,165316,99.85,Eltrak Property (Non-NASDAQ OTC),245283,99.85,Eltrak Property (Stuttgart),278403,99.85,Ciputra Property,25166,99.81,Ciputra Property (Frankfurt),277753,99.81,Ciputra Property (XETRA),310997,99.81,Intracom Property,168219,99.79,Petrowaco Property,126639,99.76
Trans-Allegheny Interstate Line Company,22597,trans allegheny interstate line,trans,Trans Century,114477.0,Trans Cosmos (Non-NASDAQ OTC),249487.0,Trans-Global Interactive,13144,99.65,Trans Balkan Investments LD,147817,99.62,Transglobe Internet and Telecom,13156,99.61,Transmit Entertainment,105354,99.6,Transilvania Investments Alliance,141591,99.59,Transgene Biotek GDR NE,210609,99.59,Transcend Information,116293,99.58,Trans Continental Entertainment Group,77677,99.58,Trans Freight Containers,105345,99.58,Trans-Fraight Containers,170919,99.58
TRANSDEV GROUP S.A.,8616,transdev,transdev,,,,,Trans International Bank,40147,99.77,Ans,44917,99.55,Ans Group,44918,99.55,NSD,106985,99.55,NSD (Non-NASDAQ OTC),238563,99.55,NSD (Frankfurt),280702,99.55,NSD (XETRA),314207,99.55,NS Group,66949,99.4,NS,121444,99.4,RA International Group,126784,99.4
TRANSELCA S.A. E.S.P.,7334,transelca e.s.p.,transelca,,,,,Trans International Bank,40147,99.48,Selca,113484,99.48,Selca,228637,99.48,Ans,44917,99.32,Ans Group,44918,99.32,LCA Group,66090,99.32,NSE,94870,99.32,NSE (Frankfurt),273208,99.32,CA,59309,99.22,NS Group,66949,99.22
Transenergia Renovavel S.A.,4550,transenergia renovavel,transenergia,,,,,Transener (Non-NASDAQ OTC),240475,99.58,Energia,1580,99.48,Energia,34315,99.48,Trans International Bank,40147,99.37,RGI,21569,99.24,ERG,34373,99.24,RGI (Antilles),38678,99.24,Ans,44917,99.24,Ans Group,44918,99.24,ERG,88581,99.24
Transenergia Sao Paulo S/A,4549,transenergia sao paulo s/a,transenergia,,,,,Transener (Non-NASDAQ OTC),240475,99.51,Energia,1580,99.42,Energia,34315,99.42,Trans International Bank,40147,99.32,RGI,21569,99.21,ERG,34373,99.21,RGI (Antilles),38678,99.21,Ans,44917,99.21,Ans Group,44918,99.21,ERG,88581,99.21
"TRANSENTERIX, INC.",19316,transenterix,transenterix,Transenterix SER C Equity Warrants EXP 10 March 2021,210607.0,,,Trans International Bank,40147,99.59,ENT,1607,99.4,Ans,44917,99.4,Ans Group,44918,99.4,NSE,94870,99.4,ERI Holdings,109402,99.4,RIX,113147,99.4,RIX,209330,99.4,NSE (Frankfurt),273208,99.4,Transenterix SER C Equity Warrants EXP 10 March 2021,210607,99.38
"TransForce, Inc.",4967,transforce,transforce,Transforce Income,161668.0,,,Transforce (XETRA),316300,100.0,Transforce Income,161668,99.74,Trans International Bank,40147,99.67,ORC Group,43268,99.46,Ans,44917,99.46,Ans Group,44918,99.46,ORC Group (Non-NASDAQ OTC),238839,99.46,ORC Group (Berlin),288352,99.46,ORC Group (XETRA),314372,99.46,RC Group,50039,99.33
Transmissora Sul Brasileira de Energia S.A.,4326,transmissora sul brasileira de energia,transmissora,,,,,Trans International Bank,40147,99.23,ISS Group,2311,99.15,MIS,20079,99.15,MIS (XETRA),20080,99.15,SMI Holdings Group,30344,99.15,Ans,44917,99.15,Ans Group,44918,99.15,NSM,49408,99.15,ISS,89131,99.15,SOR,113792,99.15
TRANSMISSORA SUL LITORANEA DE ENERGIA S.A. - T,4322,transmissora sul litoranea de energia  t,transmissora,,,,,Trans International Bank,40147,99.22,ISS Group,2311,99.14,MIS,20079,99.14,MIS (XETRA),20080,99.14,SMI Holdings Group,30344,99.14,Ans,44917,99.14,Ans Group,44918,99.14,NSM,49408,99.14,ISS,89131,99.14,SOR,113792,99.14
"TRANSWESTERN PIPELINE COMPANY, LLC",22208,transwestern pipeline,transwestern,,,,,Western Holdings,51639,99.5,Western Company,69302,99.5,Ester Investment,1637,99.38,Trans International Bank,40147,99.38,West,31609,99.32,Tern,51035,99.32,Tern Group,51036,99.32,West Group International,51625,99.32,West,61801,99.32,West,78284,99.32
