Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Equitable of Iowa Companies Capital Trust II,21487,Able,23892,90,"[('Able', 90), ('A-Com', 90), ('Equitable', 90), ('Equitable', 90), ('Bank of Melbourne', 86), ('State of QLD', 86), ('Berkeley Capital II', 86), ('Connor Clark and Lunn Conservative Income Fund II Units', 86), ('Connor Clark and Lunn Global Financials Fund II', 86), ('CRA Phase II', 86)]"
CMS Energy Trust I,21488,CMS Energy,133245,95,"[('CMS Energy', 95), ('Energy', 90), ('ERG', 90), ('Energy', 90), ('Energy', 90), ('ERG', 90), ('ERG', 90), ('S E', 90), ('S-Energy', 90), ('CMS Energy Income Preferred', 90)]"
BOKF NA,21489,Capital A,108466,90,"[('Capital A', 90), ('Centraal Beheer NA', 86), ('Chai CHA NA Mining', 86), ('Chai CHA NA Mining (XETRA)', 86), ('Lotarija NA Makedonija', 86), ('Zastita NA Radu', 86), ('Po NA NA Group', 86), ('Bank of Napa NA', 86), ('First Charter Bank NA Los Angeles', 86), ('First Central Bank NA Cerrit', 86)]"
Bankboston Capital Trust IV,21490,Bankboston,62829,95,"[('Bankboston', 95), ('Security Bank', 90), ('KB Capital', 90), ('KB Capital', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Conseco Financing Trust I,21491,Financing,17627,90,"[('Financing', 90), ('INA', 90), ('Seco', 90), ('NSE', 90), ('Consec', 90), ('Conseco', 90), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('I D C', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86), ('Rio Bravo Credito Imobiliario I FII', 86)]"
UAL Corporation Capital Trust I,21492,Victoria Mutual Investments Limited,31468,90,"[('Victoria Mutual Investments Limited', 90), (""Dual Invest 'A'"", 90), ('Virtual Internet', 90), ('Visual Industries Incorporated', 90), ('Liberty Mutual Insurance Company', 90), ('Provident Mutual Income', 90), ('Visual Industries Incorporated', 90), ('Victoria Mutual Invest', 90), ('Capital A', 90), ('Visual International', 90)]"
"ING U.S., Inc.",21493,G Capital,118939,90,"[('G Capital', 90), ('G Capital', 90), ('Scotia Resp Investing U S Equity Index ETF', 90), ('Bakic Foca U Stecaju', 86), ('Banco BTG Pactual S A', 86), ('Banco Estado Pernambuco S/A', 86), ('Belira U Stecaju', 86), ('Bisina NVJ U Stecaju', 86), ('Borja Teslic U Stecaju', 86), ('Bosanka Doboj U Stecaju', 86)]"
SOVRAN ACQUISITION LIMITED PARTNERSHIP,21494,Artner,107941,90,"[('Artner', 90), ('Capital Partners', 90), ('Global Strategy Master Limited Partnership Unit Partners', 86), ('Infor Acquisition Class A Restricted Voting Shares', 86), ('Killbear Acquisition', 86), ('Public Storage Canadian Properties Unit Limited Partnership', 86), ('Royal Trust Real Estate Investment Limited Partnership Unit', 86), ('W 7 Acquisition', 86), ('CIS Acquisition', 86), ('Ray Acquisition', 86)]"
Zurich Finance (USA) Inc.,21495,Rich,21593,90,"[('Rich', 90), ('INA', 90), ('ZUR', 90), ('China Finance Holding Company', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('RCI Finance', 86), ('3A Finance', 86), ('Arab Finance Exchange Company', 86)]"
"BIOMET, INC.",21496,Biomet,70528,100,"[('Biomet', 100), ('Biomet Technology Suspended 13/03/92', 90), ('OM', 90), ('Biometrics Security Technology', 90), ('Galton Biometrics', 90), ('Capital M', 90), ('Applied Biometrics', 90), ('Biometrics 2000', 90), ('IQ Biometrix', 90), ('Facephi Biometria', 90)]"
AQUARION COMPANY,21497,Ion,73918,90,"[('Ion', 90), ('Trust Company', 90), ('Aqua', 90), ('AR', 90), ('Aqua', 90), ('MPA', 90), ('OM', 90), ('Aquarion', 90), ('Ion', 90), ('Aqua', 90)]"
Liberty Interactive LLC,21498,Inter,27025,90,"[('Inter', 90), ('Liberty', 90), ('Liberty', 90), ('Liberty', 90), ('RAC', 90), ('Liberty', 90), ('Active', 90), ('Acti', 90), ('Active', 90), ('CTI', 90)]"
"Mitsui & Co. (U.S.A.), Inc.",21499,IT,27121,90,"[('IT', 90), ('Mitsui', 90), ('TS', 90), ('A N G Holdings (Australian)', 86), ('A P Group Taken Over 25/10/92', 86), ('Banco Estado Pernambuco S/A', 86), ('Bobar Banka A D Bijeljina', 86), ('Bosanka Doboj U Stecaju', 86), (""BTR 'A'"", 86), ('Dalekovodinzenjering Bratunac U STJ', 86)]"
WesBanco Inc Capital Trust I,21500,Wesbanco,135299,95,"[('Wesbanco', 95), ('Security Banc', 90), ('NC&', 90), ('Wesbanco Capital Trust I Preferred', 90), ('Fabrika Otkovaka I Armature', 86), ('FIP EM Infu XP Omega I', 86), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86), ('I D C', 86), ('Jelen I Staklorad DD', 86), ('Raiffeisen Bank D D Bosna I Hercegovina', 86)]"
"Reckson Operating Partnership, L.P.",21501,Artner,107941,90,"[('Artner', 90), ('Capital Partners', 90), ('Opera Limited', 90), ('Global Strategy Master Limited Partnership Unit Partners', 86), ('Public Storage Canadian Properties Unit Limited Partnership', 86), ('Royal Trust Real Estate Investment Limited Partnership Unit', 86), ('TSE 100 Index Partnership Fund Unit Ben-Hips', 86), ('African Partnership', 86), ('Cello Partnership', 86), ('Baxi Partnership', 86)]"
